5/27/2023,15:50:00,0,<site>,34475.8,0.519,2.58,0.86,43984.9,-1203.4,159.6,0.753,27.91,43301.8,28146,0.75,0,1.209,8.27,8.08,-83.7,-99.7,14.328,0.52,6.21,0,,,
5/27/2023,15:55:00,0,<site>,34468.5,0.518,2.66,0.89,43976.4,-1203.5,161.3,0.752,27.9,43293.4,28141,0.74,0,1.209,8.27,8.08,-83.7,-99.7,14.328,0.518,6.21,0,,,
5/27/2023,16:00:00,0,<site>,34482.8,0.518,2.9,0.97,43968.8,-1203.4,162.2,0.751,27.9,43286.8,28136,0.73,0,1.209,8.27,8.08,-83.8,-99.7,14.351,0.518,6.2,0,,,
5/27/2023,16:05:00,0,<site>,34506.5,0.517,2.69,0.9,43984.6,-1203.5,161.8,0.751,27.91,43302.8,28147,0.86,0,1.209,8.28,8.09,-84,-99.8,14.365,0.518,6.21,0,,,
5/27/2023,16:10:00,0,<site>,34518.7,0.517,2.84,0.95,43986.2,-1203.5,163.2,0.751,27.91,43304.8,28148,0.68,0,1.209,8.28,8.09,-84.1,-99.9,14.377,0.517,6.21,0,,,
5/27/2023,16:15:00,0,<site>,34519.9,0.517,2.62,0.87,43996.8,-1203.5,163.2,0.75,27.92,43314.9,28155,0.73,0,1.211,8.28,8.09,-84.3,-100.1,14.369,0.517,6.21,0,,,
5/27/2023,16:20:00,0,<site>,34539.2,0.516,2.85,0.95,43967.7,-1203.4,163.4,0.749,27.9,43288.1,28137,0.82,0,1.211,8.28,8.09,-84.3,-100.2,14.418,0.517,6.21,0,,,
5/27/2023,16:25:00,0,<site>,34553.3,0.517,2.99,1,43972.2,-1203.5,163.8,0.75,27.9,43293,28140,1.09,0,1.211,8.29,8.09,-84.6,-100.3,14.431,0.517,6.21,0,,,
5/27/2023,16:30:00,0,<site>,34553.4,0.518,2.95,0.98,43992.5,-1203.5,164.1,0.752,27.92,43312.3,28153,1.25,0,1.211,8.29,8.1,-84.8,-100.8,14.412,0.518,6.21,0,,,
5/27/2023,16:35:00,0,<site>,34544,0.518,2.86,0.95,43984.3,-1203.4,164.5,0.752,27.91,43304.1,28148,1.18,0,1.211,8.29,8.1,-84.6,-100.6,14.409,0.52,6.21,0,,,
5/27/2023,16:40:00,0,<site>,34531.9,0.518,2.79,0.93,43980.2,-1203.5,166.1,0.752,27.91,43299.7,28145,1.38,0,1.211,8.29,8.1,-84.5,-100.6,14.398,0.518,6.21,0,,,
5/27/2023,16:45:00,0,<site>,34494.4,0.518,2.9,0.97,43977.1,-1203.5,168.1,0.752,27.9,43295.2,28142,1.26,0,1.211,8.29,8.1,-84.4,-100.4,14.357,0.519,6.21,0,,,
5/27/2023,16:50:00,0,<site>,34460.4,0.517,2.86,0.95,43980.6,-1203.4,170,0.751,27.9,43297.1,28143,0.88,0,1.211,8.29,8.1,-84.5,-100.5,14.314,0.518,6.22,0,,,
5/27/2023,16:55:00,0,<site>,34409.6,0.518,2.92,0.97,43965.7,-1203.4,170.9,0.751,27.89,43280.8,28133,1.15,0,1.211,8.29,8.1,-84.5,-100.4,14.269,0.518,6.21,0,,,
5/27/2023,17:00:00,0,<site>,34403.9,0.517,2.83,0.94,43962,-1203.5,166.4,0.751,27.89,43277.1,28130,1.04,0,1.211,8.29,8.09,-84.5,-100.3,14.265,0.517,6.21,0,,,
5/27/2023,17:05:00,0,<site>,34428.9,0.516,2.75,0.92,43975.4,-1203.5,160.3,0.75,27.9,43290.8,28139,1.29,0,1.211,8.29,8.09,-84.5,-100.1,14.282,0.517,6.21,0,,,
5/27/2023,17:10:00,0,<site>,34420.7,0.516,2.81,0.94,43968.4,-1203.4,156.8,0.749,27.89,43283.9,28135,1.1,0,1.211,8.29,8.09,-84.4,-100.2,14.279,0.517,6.21,0,,,
5/27/2023,17:15:00,0,<site>,34399.2,0.517,2.69,0.9,43978.9,-1203.5,155.6,0.751,27.9,43293,28140,0.79,0,1.214,8.29,8.09,-84.4,-100.1,14.244,0.518,6.21,0,,,
5/27/2023,17:20:00,0,<site>,34413.3,0.517,2.88,0.96,43976.5,-1203.4,147.2,0.751,27.9,43291.3,28139,0.69,0,1.214,8.29,8.1,-84.9,-100.4,14.263,0.517,6.2,0,,,
5/27/2023,17:25:00,0,<site>,34429.5,0.517,2.89,0.96,43979.2,-1203.5,144.2,0.751,27.9,43294.4,28141,0.75,0,1.214,8.29,8.1,-84.4,-100.4,14.28,0.518,6.21,0,,,
5/27/2023,17:30:00,0,<site>,34391.7,0.518,2.74,0.91,43997.6,-1203.4,142.6,0.752,27.91,43310.5,28152,0.83,0,1.214,8.29,8.1,-84.8,-100.3,14.219,0.519,6.2,0,,,
5/27/2023,17:35:00,0,<site>,34410.6,0.518,2.76,0.92,43979.3,-1203.5,141.8,0.752,27.9,43293.8,28141,0.76,0,1.214,8.29,8.1,-84.6,-100.6,14.257,0.518,6.21,0,,,
5/27/2023,17:40:00,0,<site>,34446,0.518,2.95,0.98,43997.9,-1203.4,143.2,0.751,27.91,43312.9,28153,0.76,0,1.214,8.29,8.1,-84.7,-100.5,14.282,0.518,6.21,0,,,
5/27/2023,17:45:00,0,<site>,34409.6,0.517,2.96,0.99,43980.2,-1203.5,148.6,0.75,27.9,43294.6,28141,0.78,0,1.214,8.29,8.1,-84.8,-100.7,14.255,0.517,6.2,0,,,
5/27/2023,17:50:00,0,<site>,34383.6,0.518,3.1,1.03,43979.9,-1203.5,153.9,0.753,27.9,43293.3,28141,0.76,0,1.214,8.3,8.1,-85,-100.6,14.225,0.519,6.21,0,,,
5/27/2023,17:55:00,0,<site>,34355,0.518,3.02,1.01,43968.5,-1203.5,156.2,0.752,27.89,43281.3,28133,0.9,0,1.214,8.3,8.1,-84.9,-100.8,14.202,0.518,6.2,0,,,
5/27/2023,18:00:00,0,<site>,34329.6,0.517,2.99,1,43970.3,-1203.5,160.1,0.751,27.89,43281.9,28133,1.17,0,1.214,8.29,8.11,-84.9,-100.9,14.171,0.518,6.21,0,,,
5/27/2023,18:05:00,0,<site>,34273.5,0.518,2.98,0.99,43980.8,-1203.5,164.5,0.753,27.89,43289.7,28138,1.47,0,1.214,8.29,8.1,-84.7,-100.7,14.095,0.518,6.21,0,,,
5/27/2023,18:10:00,0,<site>,34236,0.519,2.96,0.99,43982.5,-1203.5,166.7,0.753,27.89,43289.8,28138,1.8,0,1.214,8.29,8.1,-84.4,-100.4,14.05,0.519,6.2,0,,,
5/27/2023,18:15:00,0,<site>,34191.8,0.519,2.75,0.92,43974.7,-1203.5,168.8,0.753,27.88,43280.6,28132,1.04,0,1.217,8.28,8.1,-84.3,-100.3,14.005,0.519,6.2,0,,,
5/27/2023,18:20:00,0,<site>,34158.3,0.518,2.97,0.99,43954.9,-1203.5,170,0.753,27.87,43260.5,28119,0.75,0,1.217,8.28,8.09,-83.9,-100.2,13.984,0.52,6.21,0,,,
5/27/2023,18:25:00,0,<site>,34153,0.518,2.93,0.98,43976.4,-1203.5,172.2,0.753,27.88,43280.8,28133,0.77,0,1.217,8.28,8.1,-83.9,-100.4,13.958,0.519,6.2,0,,,
5/27/2023,18:30:00,0,<site>,34107.5,0.518,2.82,0.94,43967.4,-1203.5,174.6,0.752,27.88,43270.4,28126,0.72,0,1.217,8.27,8.09,-83.7,-99.9,13.913,0.518,6.2,0,,,
5/27/2023,18:35:00,0,<site>,34065.7,0.518,2.85,0.95,43966.3,-1203.5,176.3,0.752,27.87,43267.8,28124,0.82,0,1.217,8.27,8.09,-83.4,-99.8,13.865,0.518,6.2,0,,,
5/27/2023,18:40:00,0,<site>,34026.2,0.517,2.91,0.97,43965.9,-1203.5,177.4,0.751,27.87,43266,28123,0.92,0,1.217,8.27,8.09,-83.4,-99.7,13.819,0.518,6.2,0,,,
5/27/2023,18:45:00,0,<site>,34000,0.517,2.89,0.96,43978.4,-1203.5,178.8,0.751,27.88,43276.9,28130,0.78,0,1.217,8.26,8.08,-82.8,-99.3,13.777,0.518,6.2,0,,,
5/27/2023,18:50:00,0,<site>,33964.9,0.517,2.89,0.96,43985.9,-1203.5,179.7,0.751,27.88,43282.7,28134,0.77,0,1.217,8.26,8.08,-82.6,-99.1,13.729,0.518,6.2,0,,,
5/27/2023,18:55:00,0,<site>,33931.7,0.518,2.88,0.96,43988.7,-1203.5,180.7,0.752,27.88,43284.2,28135,0.88,0,1.217,8.25,8.07,-82.4,-99,13.687,0.519,6.2,0,,,
5/27/2023,19:00:00,0,<site>,33891.4,0.518,2.86,0.95,43998.1,-1203.5,181.5,0.753,27.88,43291.7,28140,0.85,0,1.217,8.25,8.07,-82.1,-98.7,13.632,0.52,6.19,0,,,
5/27/2023,19:05:00,0,<site>,33844.5,0.519,2.92,0.97,43966.3,-1203.5,182.6,0.753,27.86,43259.6,28119,2.1,0,1.217,8.25,8.06,-82,-98.4,13.605,0.521,6.2,0,,,
5/27/2023,19:10:00,0,<site>,33810.4,0.518,2.93,0.98,43967.6,-1203.5,183.6,0.752,27.86,43259.7,28119,0.74,0,1.217,8.24,8.06,-81.7,-98.2,13.564,0.519,6.2,0,,,
5/27/2023,19:15:00,0,<site>,33756.2,0.518,2.67,0.89,43981.1,-1203.5,183.6,0.753,27.86,43270.7,28126,0.76,0,1.208,8.24,8.05,-81.6,-97.9,13.488,0.52,6.19,0,,,
5/27/2023,19:20:00,0,<site>,33753.5,0.518,2.79,0.93,43979.8,-1203.5,182.7,0.753,27.86,43269.4,28125,0.72,0,1.208,8.25,8.06,-82,-98,13.486,0.52,6.2,0,,,
5/27/2023,19:25:00,0,<site>,33716,0.519,2.85,0.95,43978,-1203.5,182.3,0.754,27.86,43266.3,28123,0.83,0,1.208,8.23,8.05,-81.2,-97.7,13.443,0.52,6.19,0,,,
5/27/2023,19:30:00,0,<site>,33680,0.52,2.84,0.95,43975.6,-1203.5,184.1,0.755,27.86,43262.8,28121,0.81,0,1.208,8.23,8.05,-80.9,-97.9,13.403,0.521,6.19,0,,,
5/27/2023,19:35:00,0,<site>,33654.8,0.52,2.8,0.93,43975.4,-1203.5,184.7,0.756,27.86,43261.7,28120,0.74,0,1.208,8.22,8.04,-80.5,-97.3,13.374,0.521,6.19,0,,,
5/27/2023,19:40:00,0,<site>,33600.3,0.52,2.67,0.89,43971.8,-1203.5,186.1,0.756,27.85,43256.5,28117,0.87,0,1.208,8.23,8.04,-80.8,-96.8,13.313,0.521,6.19,0,,,
5/27/2023,19:45:00,0,<site>,33555.1,0.521,2.83,0.94,43981.1,-1203.5,187.5,0.757,27.85,43263.8,28121,0.88,0,1.208,8.21,8.04,-79.9,-97.3,13.251,0.522,6.19,0,,,
5/27/2023,19:50:00,0,<site>,33512.7,0.522,2.79,0.93,43988.4,-1203.5,188.1,0.758,27.86,43269.5,28125,0.78,0,1.208,8.2,8.02,-79.3,-96.2,13.194,0.523,6.19,0,,,
5/27/2023,19:55:00,0,<site>,33489.8,0.522,2.72,0.91,43997,-1203.5,188.8,0.758,27.86,43277,28130,0.72,0,1.208,8.2,8.02,-79.1,-95.8,13.16,0.524,6.19,0,,,
5/27/2023,20:00:00,0,<site>,33426.4,0.522,2.76,0.92,44000.3,-1203.5,190.6,0.758,27.86,43278.1,28131,0.79,0,1.208,8.19,8.01,-78.8,-95.5,13.082,0.523,6.19,0,,,
5/27/2023,20:05:00,0,<site>,33380.2,0.523,2.83,0.94,44006.1,-1203.5,192.1,0.76,27.86,43282.3,28133,0.73,0,1.208,8.19,8.01,-78.5,-95.1,13.022,0.524,6.19,0,,,
5/27/2023,20:10:00,0,<site>,33367.7,0.523,2.85,0.95,44013.8,-1203.5,193.3,0.76,27.86,43289.3,28138,0.95,0,1.208,8.18,8,-78.3,-94.9,13,0.524,6.18,0,,,
5/27/2023,20:15:00,0,<site>,33323.6,0.523,2.57,0.86,44037.9,-1203.5,192.4,0.76,27.88,43311.1,28152,1.01,0,1.203,8.18,7.99,-77.8,-94.3,12.927,0.523,6.18,0,,,
5/27/2023,20:20:00,0,<site>,33297.6,0.523,2.71,0.9,44039.7,-1203.5,193.8,0.76,27.88,43312,28153,0.73,0,1.203,8.17,7.99,-77.5,-94.2,12.894,0.524,6.19,0,,,
5/27/2023,20:25:00,0,<site>,33270.4,0.524,2.74,0.91,44039,-1203.5,194.3,0.761,27.87,43310.6,28152,0.74,0,1.203,8.17,7.99,-77.7,-94,12.863,0.524,6.19,0,,,
5/27/2023,20:30:00,0,<site>,33238.8,0.524,2.76,0.92,44048.1,-1203.5,194.9,0.761,27.88,43318.3,28157,0.72,0,1.203,8.16,7.98,-77,-93.9,12.818,0.525,6.18,0,,,
5/27/2023,20:35:00,0,<site>,33191.1,0.524,2.65,0.88,44051.8,-1203.5,196.1,0.761,27.88,43320.6,28158,0.67,0,1.203,8.16,7.98,-76.8,-93.7,12.758,0.526,6.18,0,,,
5/27/2023,20:40:00,0,<site>,33175.1,0.524,2.45,0.82,44056.4,-1203.5,195.9,0.761,27.88,43324.5,28161,0.71,0,1.203,8.16,7.97,-76.8,-93.2,12.735,0.526,6.19,0,,,
5/27/2023,20:45:00,0,<site>,33158,0.525,2.67,0.89,44058.1,-1203.5,189.5,0.763,27.88,43325.7,28162,0.72,0,1.203,8.16,7.98,-77.1,-93.7,12.713,0.525,6.19,0,,,
5/27/2023,20:50:00,0,<site>,33120.1,0.526,2.62,0.87,44069.5,-1203.5,192,0.764,27.89,43335.6,28168,0.75,0,1.203,8.14,7.97,-76,-92.9,12.658,0.527,6.19,0,,,
5/27/2023,20:55:00,0,<site>,33110.3,0.526,2.55,0.85,44071.9,-1203.5,195.1,0.764,27.89,43337.6,28169,0.75,0,1.203,8.15,7.97,-76.3,-92.8,12.644,0.527,6.18,0,,,
5/27/2023,21:00:00,0,<site>,33074.9,0.527,2.63,0.88,44075.3,-1203.5,197.7,0.765,27.89,43339.9,28171,1.23,0,1.203,8.14,7.96,-75.9,-92.3,12.6,0.527,6.18,0,,,
5/27/2023,21:05:00,0,<site>,33039,0.527,2.57,0.86,44061,-1203.5,197.1,0.766,27.88,43325.2,28161,0.71,0,1.203,8.14,7.96,-75.8,-92.4,12.57,0.529,6.19,0,,,
5/27/2023,21:10:00,0,<site>,33000.9,0.528,2.56,0.85,44061.3,-1203.5,198.2,0.767,27.87,43324.4,28161,0.88,0,1.203,8.13,7.95,-75.4,-92.3,12.524,0.527,6.18,0,,,
5/27/2023,21:15:00,0,<site>,32968.8,0.529,2.31,0.77,44065.2,-1203.5,197.2,0.768,27.87,43327.4,28163,0.76,0,1.205,8.13,7.94,-75.3,-91.7,12.483,0.53,6.18,0,,,
5/27/2023,21:20:00,0,<site>,32965.4,0.53,2.58,0.86,44059.1,-1203.6,196.3,0.77,27.87,43321.3,28159,0.96,0,1.205,8.13,7.94,-75,-91.6,12.484,0.53,6.17,0,,,
5/27/2023,21:25:00,0,<site>,32954.5,0.53,2.63,0.88,44062.3,-1203.5,198.9,0.77,27.87,43324.2,28161,0.77,0,1.205,8.13,7.94,-75.2,-91.4,12.469,0.532,6.18,0,,,
5/27/2023,21:30:00,0,<site>,32926.7,0.532,2.58,0.86,44059.8,-1203.6,201.5,0.772,27.87,43321,28159,0.75,0,1.205,8.13,7.93,-74.9,-91,12.438,0.532,6.18,0,,,
5/27/2023,21:35:00,0,<site>,32921.2,0.531,2.55,0.85,44057.1,-1203.5,204,0.772,27.87,43318.3,28157,0.71,0,1.205,8.13,7.93,-74.8,-90.9,12.434,0.532,6.17,0,,,
5/27/2023,21:40:00,0,<site>,32808.9,0.532,2.55,0.85,44026.8,-1203.5,205.1,0.772,27.84,43286.2,28136,0.82,0,1.205,8.12,7.92,-74.4,-90.5,12.327,0.532,6.18,0,,,
5/27/2023,21:45:00,0,<site>,32705.1,0.532,2.27,0.76,43972.9,-1203.6,197.8,0.773,27.8,43231.7,28101,1.06,0,1.205,8.11,7.92,-73.9,-90.5,12.252,0.533,6.17,0,,,
5/27/2023,21:50:00,0,<site>,32717.1,0.532,2.4,0.8,44003.5,-1203.6,164.5,0.773,27.82,43261.5,28120,0.74,0,1.205,8.11,7.91,-73.7,-89.9,12.239,0.533,6.18,0,,,
5/27/2023,21:55:00,0,<site>,32704.6,0.532,2.41,0.8,43996.2,-1203.6,177.2,0.773,27.81,43254.1,28115,0.75,0,1.205,8.1,7.91,-73.5,-89.7,12.231,0.533,6.18,0,,,
5/27/2023,22:00:00,0,<site>,32714.5,0.532,2.51,0.84,44003.6,-1203.5,184.9,0.773,27.82,43261.5,28120,0.78,0,1.205,8.1,7.91,-73.6,-89.6,12.236,0.533,6.17,0,,,
5/27/2023,22:05:00,0,<site>,32698.2,0.532,2.51,0.84,44010,-1203.6,190.3,0.773,27.82,43267.3,28124,0.75,0,1.205,8.1,7.91,-73.5,-89.5,12.211,0.534,6.17,0,,,
5/27/2023,22:10:00,0,<site>,32634.8,0.532,2.09,0.7,43974.9,-1203.6,191.9,0.773,27.8,43231.9,28101,0.76,0,1.205,8.09,7.9,-73,-89.2,12.166,0.531,6.17,0,,,
5/27/2023,22:15:00,0,<site>,32620.8,0.533,2.31,0.77,43974.9,-1203.6,185.2,0.773,27.79,43231.6,28101,0.94,0,1.214,8.09,7.9,-72.9,-89.1,12.15,0.533,6.17,0,,,
5/27/2023,22:20:00,0,<site>,32634.5,0.532,2.45,0.82,43983.1,-1203.6,183.9,0.772,27.8,43239.9,28106,0.93,0,1.214,8.09,7.9,-72.7,-89,12.159,0.532,6.17,0,,,
5/27/2023,22:25:00,0,<site>,32601.3,0.532,2.29,0.76,43971.2,-1203.6,188,0.773,27.79,43227.5,28098,0.79,0,1.214,8.09,7.9,-72.7,-88.9,12.13,0.532,6.17,0,,,
5/27/2023,22:30:00,0,<site>,32602.4,0.533,2.46,0.82,43970.6,-1203.6,190.5,0.774,27.79,43227,28098,0.78,0,1.214,8.09,7.89,-72.5,-88.7,12.132,0.534,6.17,0,,,
5/27/2023,22:35:00,0,<site>,32571.8,0.533,2.42,0.81,43966,-1203.5,180.1,0.774,27.79,43221.8,28094,0.79,0,1.214,8.08,7.89,-72.2,-88.6,12.099,0.534,6.17,0,,,
5/27/2023,22:40:00,0,<site>,32552.2,0.533,2.36,0.79,43966.3,-1203.6,181.8,0.774,27.78,43221.7,28094,0.78,0,1.214,8.08,7.88,-72.1,-88.3,12.076,0.533,6.17,0,,,
5/27/2023,22:45:00,0,<site>,32536.5,0.532,2.37,0.79,43961.3,-1203.6,171.7,0.773,27.78,43216.6,28091,0.82,0,1.214,8.08,7.88,-72.1,-88.2,12.061,0.533,6.18,0,,,
5/27/2023,22:50:00,0,<site>,32557.8,0.534,2.42,0.81,43972.7,-1203.6,181.5,0.775,27.79,43228,28098,0.7,0,1.214,8.08,7.88,-71.9,-88.1,12.077,0.535,6.16,0,,,
5/27/2023,22:55:00,0,<site>,32542.3,0.534,2.39,0.8,43962.9,-1203.6,186.7,0.776,27.78,43218.2,28092,1.07,0,1.214,8.08,7.88,-72.1,-88.1,12.067,0.533,6.17,0,,,
5/27/2023,23:00:00,0,<site>,32547,0.534,2.4,0.8,43966.1,-1203.6,186.4,0.776,27.78,43221.4,28094,0.74,0,1.214,8.08,7.88,-72,-88.2,12.07,0.534,6.17,0,,,
5/27/2023,23:05:00,0,<site>,32495.3,0.535,2.44,0.81,43939.3,-1203.6,184.4,0.778,27.76,43194.4,28076,0.72,0,1.214,8.07,7.89,-71.7,-88.5,12.032,0.536,6.17,0,,,
5/27/2023,23:10:00,0,<site>,32494.2,0.536,2.37,0.79,43953.5,-1203.6,188.6,0.778,27.77,43208.1,28085,0.77,0,1.214,8.07,7.87,-71.5,-87.6,12.018,0.537,6.17,0,,,
