time (UTC),airtemp_avg (degC),qc_airtemp_avg,baro_pressure (hPa),qc_baro_pressure,rh (%),qc_rh,"rain (mm, unreliable)",qc_rain,winddir (deg from),qc_winddir,windspeed_avg (m/s),qc_windspeed_avg,windspeed_max (m/s),qc_windspeed_max,par_avg (?mol of photons m-2),qc_par_avg,lower_par (?mol of photons m-2),qc_lower_par,upper_par (unreliable),qc_upper_par
7/3/2023 6:10,14.25,0,1017.4,0,73.59,0,0,0,30.44,0,0.215,0,0.9,0,0,0,2853,4,7999,4
7/3/2023 6:15,13.93,0,1017.4,0,73.79,0,0,0,195.6,0,0,0,0,0,0,0,2864,4,7999,4
7/3/2023 6:20,13.81,0,1017.4,0,73.91,0,0,0,195.2,0,0.703,0,1.033,0,0,0,2884,4,7999,4
7/3/2023 6:25,13.92,0,1017.4,0,73.56,0,0,0,213,0,0.203,0,0.766,0,0,0,2893,4,7999,4
7/3/2023 6:30,13.82,0,1017.4,0,75.42,0,0,0,210.3,0,0.576,0,1.333,0,0,0,2899,4,7999,4
7/3/2023 6:35,14.06,0,1017.4,0,74.95,0,0,0,199.1,0,1.123,0,1.666,0,0,0,2902,4,7999,4
7/3/2023 6:40,14.34,0,1017.473,0,74.24,0,0,0,204.9,0,0.994,0,1.399,0,0,0,2896,4,7999,4
7/3/2023 6:45,14.32,0,1017.5,0,75.13,0,0,0,200.6,0,0.899,0,1.299,0,0,0,2883,4,7999,4
7/3/2023 6:50,14.33,0,1017.597,0,75.66,0,0,0,189.2,0,1.186,0,1.633,0,0,0,2869,4,7999,4
7/3/2023 6:55,14.37,0,1017.6,0,76.01,0,0,0,205,0,1.178,0,1.799,0,0,0,2859,4,7999,4
7/3/2023 7:00,14.32,0,1017.68,0,76.32,0,0,0,204.8,0,0.961,0,1.466,0,0,0,2848,4,7999,4
7/3/2023 7:05,14.22,0,1017.7,0,77,0,0,0,189.1,0,1.003,0,1.699,0,0,0,2839,4,7999,4
7/3/2023 7:10,14.14,0,1017.79,0,77.16,0,0,0,187.7,0,1.463,0,2.166,0,0,0,2842,4,7999,4
7/3/2023 7:15,14.06,0,1017.8,0,77.41,0,0,0,188.2,0,1.669,0,2.099,0,0,0,2839,4,7999,4
7/3/2023 7:20,13.95,0,1017.8,0,77.17,0,0,0,191.9,0,1.713,0,2.166,0,0,0,2835,4,7999,4
7/3/2023 7:25,13.74,0,1017.8,0,77.12,0,0,0,182.9,0,1.358,0,1.933,0,0,0,2834,4,7999,4
7/3/2023 7:30,13.55,0,1017.767,0,76.93,0,0,0,185.3,0,1.429,0,1.833,0,0,0,2838,4,7999,4
7/3/2023 7:35,13.73,0,1017.7,0,74.77,0,0,0,190.8,0,1.597,0,1.999,0,0,0,2850,4,7999,4
7/3/2023 7:40,13.99,0,1017.72,0,72.88,0,0,0,187.9,0,1.548,0,2.266,0,0,0,2850,4,7999,4
7/3/2023 7:45,14.18,0,1017.7,0,71.04,0,0,0,185.6,0,1.644,0,2.099,0,0,0,2853,4,7999,4
7/3/2023 7:50,14.17,0,1017.7,0,71.96,0,0,0,163.2,0,1.612,0,2.199,0,0,0,2848,4,7999,4
7/3/2023 7:55,13.55,0,1017.792,0,74.84,0,0,0,201.6,0,0.603,0,1.699,0,0,0,2843,4,7999,4
7/3/2023 8:00,13.06,0,1017.753,0,76.5,0,0,0,183.2,0,0.199,0,1.066,0,0,0,2852,4,7999,4
7/3/2023 8:05,12.95,0,1017.685,0,76.87,0,0,0,165.9,0,1.898,0,2.632,0,0,0,2872,4,7999,4
7/3/2023 8:10,13.17,0,1017.698,0,75.84,0,0,0,172.6,0,1.128,0,2.232,0,0,0,2886,4,7999,4
7/3/2023 8:15,13.04,0,1017.7,0,75.65,0,0,0,168.1,0,0.481,0,1.266,0,0,0,2895,4,7999,4
7/3/2023 8:20,12.95,0,1017.7,0,77.39,0,0,0,177.2,0,1.002,0,1.766,0,0,0,2903,4,7999,4
7/3/2023 8:25,13.15,0,1017.7,0,78,0,0,0,186.4,0,1.462,0,2.066,0,0,0,2911,4,7999,4
7/3/2023 8:30,13.25,0,1017.69,0,78.01,0,0,0,203.8,0,0.878,0,1.766,0,0,0,2914,4,7999,4
7/3/2023 8:35,13.33,0,1017.6,0,77.84,0,0,0,205.9,0,0.947,0,1.299,0,0,0,2913,4,7999,4
7/3/2023 8:40,13.13,0,1017.682,0,77.37,0,0,0,314.7,0,0.18,0,0.766,0,0,0,2914,4,7999,4
7/3/2023 8:45,12.62,0,1017.7,0,78.14,0,0,0,330.5,0,0.288,0,1.166,0,0,0,2917,4,7999,4
7/3/2023 8:50,12.19,0,1017.712,0,79.14,0,0,0,325.9,0,0.508,0,1.566,0,0,0,2929,4,7999,4
7/3/2023 8:55,11.79,0,1017.8,0,80.1,0,0,0,310.1,0,0.861,0,1.2,0,0,0,2941,4,7999,4
7/3/2023 9:00,11.81,0,1017.8,0,80.2,0,0,0,304.2,0,0.425,0,0.866,0,0,0,2952,4,7999,4
7/3/2023 9:05,11.96,0,1017.8,0,80.5,0,0,0,238.1,0,0.317,0,0.766,0,0,0,2958,4,7999,4
7/3/2023 9:10,12.42,0,1017.8,0,79.19,0,0,0,274.8,0,0.202,0,0.666,0,0,0,2967,4,7999,4
7/3/2023 9:15,12.49,0,1017.8,0,79.7,0,0,0,216.5,0,0.328,0,0.833,0,0,0,2970,4,7999,4
7/3/2023 9:20,12.76,0,1017.8,0,80.2,0,0,0,106.9,0,0.358,0,0.933,0,0,0,2966,4,7999,4
7/3/2023 9:25,12.61,0,1017.882,0,80.3,0,0,0,334.7,0,0.093,0,0.8,0,0,0,2963,4,7999,4
7/3/2023 9:30,12.06,0,1017.9,0,80.4,0,0,0,336.3,0,0.491,0,1,0,0,0,2965,4,7999,4
7/3/2023 9:35,11.53,0,1017.902,0,81.1,0,0,0,318.1,0,0.201,0,0.633,0,0,0,2966,4,7999,4
7/3/2023 9:40,11.16,0,1018,0,81.8,0,0,0,333.2,0,0.873,0,1.466,0,0,0,2971,4,7999,4
7/3/2023 9:45,10.93,0,1017.955,0,82.8,0,0,0,306.8,0,0.094,0,0.6,0,0,0,2979,4,7999,4
7/3/2023 9:50,10.85,0,1017.963,0,83.5,0,0,0,338,0,0.332,0,0.6,0,0,0,2992,4,7999,4
7/3/2023 9:55,10.91,0,1018,0,84.5,0,0,0,270.4,0,0.107,0,0.5,0,0,0,2996,4,7999,4
7/3/2023 10:00,11.25,0,1018,0,84.6,0,0,0,242.5,0,0.13,0,0.533,0,0,0,3002,4,7999,4
7/3/2023 10:05,11.48,0,1018,0,84.7,0,0,0,168.8,0,0.205,0,0.533,0,0,0,3002,4,7999,4
7/3/2023 10:10,11.46,0,1018,0,84,0,0,0,273.3,0,0.51,0,1.333,0,0,0,3000,4,7999,4
7/3/2023 10:15,11.33,0,1018,0,84,0,0,0,296.1,0,0.201,0,0.866,0,0,0,2999,4,7999,4
7/3/2023 10:20,11.4,0,1017.94,0,83.6,0,0,0,240.3,0,0.089,0,0.466,0,0,0,2990,4,7999,4
7/3/2023 10:25,11.18,0,1018,0,84,0,0,0,28,0,0.001,0,0.033,0,0,0,2991,4,7999,4
7/3/2023 10:30,11.05,0,1018.06,0,83.9,0,0,0,326,0,0.257,0,0.733,0,0,0,2989,4,7999,4
7/3/2023 10:35,10.95,0,1018.1,0,84.7,0,0,0,310.6,0,0.026,0,0.367,0,0,0,3000,4,7999,4
7/3/2023 10:40,10.9,0,1018.1,0,85.2,0,0,0,281,0,0.03,0,0.367,0,0,0,3004,4,7999,4
7/3/2023 10:45,10.99,0,1018.192,0,85.3,0,0,0,282.5,0,0,0,0,0,0,0,3001,4,7999,4
7/3/2023 10:50,10.96,0,1018.2,0,86.4,0,0,0,237.1,0,0.135,0,0.766,0,0,0,3007,4,7999,4
7/3/2023 10:55,11.3,0,1018.2,0,85.7,0,0,0,159.2,0,0.039,0,0.466,0,0,0,3007,4,7999,4
7/3/2023 11:00,11.04,0,1018.2,0,85.6,0,0,0,3.17,0,0,0,0,0,0,0,3003,4,7999,4
7/3/2023 11:05,10.8,0,1018.2,0,85.8,0,0,0,290,0,0.18,0,0.833,0,0,0,3010,4,7999,4
7/3/2023 11:10,10.79,0,1018.2,0,87.1,0,0,0,209,0,0.248,0,0.8,0,0,0,3009,4,7999,4
7/3/2023 11:15,10.98,0,1018.2,0,87.2,0,0,0,243.5,0,0.351,0,1.233,0,0,0,3011,4,7999,4
7/3/2023 11:20,11.45,0,1018.247,0,87.4,0,0,0,198.5,0,1.136,0,1.999,0,0,0,3005,4,7999,4
7/3/2023 11:25,11.82,0,1018.202,0,85.6,0,0,0,187,0,1.607,0,2.066,0,0,0,2997,4,7999,4
7/3/2023 11:30,11.9,0,1018.3,0,84.6,0,0,0,184.1,0,1.207,0,1.833,0,0,0,2980,4,7999,4
7/3/2023 11:35,11.92,0,1018.325,0,84,0,0,0,180.5,0,1.283,0,1.999,0,0,0,2964,4,7999,4
7/3/2023 11:40,11.9,0,1018.4,0,83.7,0,0,0,181.3,0,1.393,0,1.966,0,0.001,0,2953,4,7999,4
7/3/2023 11:45,11.91,0,1018.4,0,83.9,0,0,0,187.6,0,2.002,0,2.566,0,0.037,0,2952,4,7999,4
7/3/2023 11:50,11.98,0,1018.4,0,83.9,0,0,0,195.9,0,1.469,0,2.132,0,0.167,0,2947,4,7999,4
7/3/2023 11:55,11.96,0,1018.4,0,84,0,0,0,191,0,1.763,0,2.199,0,0.435,0,2943,4,7999,4
7/3/2023 12:00,11.95,0,1018.4,0,83.1,0,0,0,194.7,0,1.217,0,2.099,0,0.952,0,2943,4,7999,4
7/3/2023 12:05,11.97,0,1018.4,0,82.2,0,0,0,196.8,0,1.38,0,2.166,0,1.848,0,2948,4,7999,4
7/3/2023 12:10,12.18,0,1018.333,0,80.7,0,0,0,192,0,1.854,0,2.632,0,3.259,0,2953,4,7999,4
7/3/2023 12:15,12.27,0,1018.385,0,79.82,0,0,0,186.3,0,1.093,0,1.733,0,5.402,0,2958,4,7999,4
7/3/2023 12:20,12.24,0,1018.4,0,78.57,0,0,0,177.8,0,1.333,0,2.399,0,8.23,0,2960,4,7999,4
7/3/2023 12:25,12.37,0,1018.4,0,77.56,0,0,0,164.7,0,1.314,0,1.866,0,11.74,0,2964,4,7999,4
7/3/2023 12:30,12.34,0,1018.352,0,77.96,0,0,0,177.9,0,2.032,0,2.832,0,16.34,0,2968,4,7999,4
7/3/2023 12:35,12.32,0,1018.465,0,77.39,0,0,0,148,0,0.619,0,1.699,0,22.41,0,2968,4,7999,4
7/3/2023 12:40,11.75,0,1018.6,0,80.2,0,0,0,164.1,0,0.601,0,1.766,0,30.07,0,2969,4,7999,4
7/3/2023 12:45,11.99,0,1018.6,0,80.2,0,0,0,171.5,0,0.811,0,1.133,0,39.24,0,2977,4,7999,4
7/3/2023 12:50,12.18,0,1018.622,0,79.37,0,0,0,178.2,0,0.546,0,1.333,0,49.7,0,2984,4,7999,4
7/3/2023 12:55,12.31,0,1018.7,0,79.05,0,0,0,171.8,0,0.786,0,2.099,0,60.97,0,2981,4,7999,4
7/3/2023 13:00,12.52,0,1018.732,0,75.92,0,0,0,173,0,2.051,0,2.532,0,76.68,0,2980,4,7999,4
7/3/2023 13:05,12.65,0,1018.852,0,74.22,0,0,0,199.3,0,0.647,0,1.799,0,96,0,2975,4,7999,4
7/3/2023 13:10,12.57,0,1018.9,0,72.73,0,0,0,164.1,0,1.43,0,2.532,0,83.4,0,2959,4,7999,4
7/3/2023 13:15,13.1,0,1018.9,0,70.9,0,0,0,170.1,0,2.257,0,3.099,0,87.2,0,2952,4,7999,4
7/3/2023 13:20,13.27,0,1018.952,0,69.36,0,0,0,169.9,0,1.554,0,2.366,0,94.3,0,2941,4,7999,4
7/3/2023 13:25,13.45,0,1019,0,68.22,0,0,0,160.9,0,0.912,0,1.533,0,115.2,0,2935,4,7999,4
7/3/2023 13:30,13.6,0,1019,0,67.17,0,0,0,158.7,0,1.506,0,2.033,0,182.3,0,2947,4,7999,4
7/3/2023 13:35,13.67,0,1019,0,70.08,0,0,0,160.5,0,1.607,0,2.066,0,228.6,0,2951,4,7999,4
7/3/2023 13:40,13.39,0,1019,0,74.47,0,0,0,115.7,0,1.198,0,2.366,0,257.7,0,2956,4,7999,4
7/3/2023 13:45,13.23,0,1019.027,0,76.28,0,0,0,145.5,0,0.697,0,1.633,0,285.1,0,2967,4,7999,4
7/3/2023 13:50,13.18,0,1019.1,0,76.24,0,0,0,149.6,0,1.564,0,2.066,0,311.7,0,2984,4,7999,4
7/3/2023 13:55,13.15,0,1019.1,0,76.82,0,0,0,146.6,0,1.483,0,1.999,0,335.8,0,3000,4,7999,4
7/3/2023 14:00,13.29,0,1019.058,0,74.7,0,0,0,146.1,0,2.287,0,2.766,0,357.4,0,3015,4,7999,4
7/3/2023 14:05,13.35,0,1019.002,0,75.05,0,0,0,161.9,0,2.502,0,2.899,0,374.6,0,3027,4,7999,4
7/3/2023 14:10,13.49,0,1019.1,0,76.37,0,0,0,156.3,0,2.397,0,2.866,0,390.8,0,3039,4,7999,4
7/3/2023 14:15,13.67,0,1019.057,0,77.05,0,0,0,162.8,0,2.417,0,2.666,0,414.3,0,3053,4,7999,4
7/3/2023 14:20,13.75,0,1019,0,78.38,0,0,0,150.5,0,2.632,0,2.932,0,447.5,0,3067,4,7999,4
7/3/2023 14:25,13.86,0,1019,0,78.82,0,0,0,155.5,0,2.635,0,2.932,0,472.2,0,3078,4,7999,4
7/3/2023 14:30,14.02,0,1019,0,77.2,0,0,0,167.9,0,2.664,0,2.999,0,493.8,0,3087,4,7999,4
7/3/2023 14:35,14.26,0,1019,0,76.39,0,0,0,162.6,0,2.105,0,2.566,0,526.5,0,3095,4,7999,4
7/3/2023 14:40,14.5,0,1019,0,75.64,0,0,0,167.6,0,1.781,0,2.099,0,560.7,0,3103,4,7999,4
7/3/2023 14:45,14.78,0,1019,0,76.45,0,0,0,93.2,0,0.759,0,1.399,0,593.7,0,3115,4,7999,4
7/3/2023 14:50,15.13,0,1019.087,0,76.53,0,0,0,56.62,0,0.265,0,0.966,0,632.9,0,3123,4,7999,4
7/3/2023 14:55,15.72,0,1019.153,0,73.73,0,0,0,70.67,0,0,0,0,0,664.3,0,3136,4,7999,4
7/3/2023 15:00,15.78,0,1019.228,0,74.66,0,0,0,92.2,0,0.514,0,1.2,0,675.6,0,3133,4,7999,4
7/3/2023 15:05,15.51,0,1019.322,0,74.58,0,0,0,106.1,0,0.124,0,1.1,0,696.5,0,3141,4,7999,4
7/3/2023 15:10,16.1,0,1019.423,0,69.91,0,0,0,29.4,0,0.709,0,1.966,0,744.1,0,3158,4,7999,4
7/3/2023 15:15,16.37,0,1019.5,0,70.12,0,0,0,342.3,0,1.283,0,2.033,0,780.3,0,3177,4,7999,4
7/3/2023 15:20,17.01,0,1019.5,0,57.88,0,0,0,333.4,0,2.25,0,3.499,0,810,0,3191,4,7999,4
7/3/2023 15:25,17.55,0,1019.57,0,56.06,0,0,0,353.3,0,2.242,0,2.965,0,840,0,3204,4,7999,4
7/3/2023 15:30,17.85,0,1019.6,0,53.99,0,0,0,325,0,2.104,0,3.332,0,868,0,3208,4,7999,4
7/3/2023 15:35,18.15,0,1019.64,0,53.76,0,0,0,354.7,0,2.566,0,4.198,0,897,0,3222,4,7999,4
7/3/2023 15:40,18.18,0,1019.7,0,57.66,0,0,0,20.61,0,0.775,0,1.766,0,930,0,3234,4,7999,4
7/3/2023 15:45,18.07,0,1019.7,0,54.73,0,0,0,20.3,0,2.085,0,3.432,0,962,0,3245,4,7999,4
7/3/2023 15:50,17.86,0,1019.7,0,56.25,0,0,0,4.958,0,1.649,0,2.432,0,992,0,3267,4,7999,4
7/3/2023 15:55,17.84,0,1019.663,0,57.84,0,0,0,3.54,0,1.724,0,3.798,0,1020,0,3288,4,7999,4
7/3/2023 16:00,18.33,0,1019.597,0,52.71,0,0,0,341.3,0,1.946,0,3.998,0,1047,0,3312,4,7999,4
7/3/2023 16:05,18.84,0,1019.6,0,52.01,0,0,0,332.7,0,2.417,0,5.131,0,1074,0,3327,4,7999,4
7/3/2023 16:10,18.89,0,1019.583,0,51.69,0,0,0,334.8,0,3.444,0,5.964,0,1103,0,3341,4,7999,4
7/3/2023 16:15,18.84,0,1019.6,0,51.91,0,0,0,355.7,0,2.888,0,3.998,0,1131,0,3351,4,7999,4
7/3/2023 16:20,18.61,0,1019.628,0,54.2,0,0,0,347.1,0,3.185,0,4.965,0,1153,0,3358,4,7999,4
7/3/2023 16:25,18.89,0,1019.69,0,56.32,0,0,0,357.2,0,2.214,0,3.998,0,1176,0,3384,4,7999,4
7/3/2023 16:30,18.14,0,1019.658,0,57.74,0,0,0,12.7,0,2.954,0,4.132,0,1203,0,3391,4,7999,4
7/3/2023 16:35,17.7,0,1019.618,0,59.5,0,0,0,9.49,0,2.754,0,3.565,0,1229,0,3408,4,7999,4
7/3/2023 16:40,17.8,0,1019.542,0,58.02,0,0,0,13.1,0,3.504,0,4.565,0,1254,0,3432,4,7999,4
7/3/2023 16:45,17.93,0,1019.5,0,56.42,0,0,0,8.7,0,4.128,0,5.331,0,1276,0,3453,4,7999,4
7/3/2023 16:50,18.08,0,1019.495,0,56.47,0,0,0,6.682,0,4.274,0,4.998,0,1299,0,3470,4,7999,4
7/3/2023 16:55,18.28,0,1019.44,0,56.04,0,0,0,354.7,0,4.492,0,6.064,0,1323,0,3489,4,7999,4
7/3/2023 17:00,18.2,0,1019.4,0,56.06,0,0,0,5.846,0,4.444,0,5.165,0,1342,0,3506,4,7999,4
7/3/2023 17:05,18.1,0,1019.362,0,58.18,0,0,0,7.126,0,4.315,0,5.198,0,1360,0,3512,4,7999,4
7/3/2023 17:10,18.03,0,1019.327,0,57.87,0,0,0,8.61,0,4.25,0,5.464,0,1380,0,3521,4,7999,4
7/3/2023 17:15,18.08,0,1019.297,0,58.41,0,0,0,6.05,0,4.177,0,5.298,0,1404,0,3535,4,7999,4
7/3/2023 17:20,18.28,0,1019.2,0,58.16,0,0,0,2.381,0,4.483,0,5.631,0,1425,0,3540,4,7999,4
7/3/2023 17:25,17.99,0,1019.2,0,59.8,0,0,0,12.67,0,3.949,0,4.698,0,1438,0,3544,4,7999,4
7/3/2023 17:30,17.92,0,1019.2,0,60.27,0,0,0,10.3,0,4.315,0,5.231,0,1461,0,3553,4,7999,4
7/3/2023 17:35,17.82,0,1019.145,0,58.55,0,0,0,9.71,0,4.748,0,5.898,0,1495,0,3565,4,7999,4
7/3/2023 17:40,17.97,0,1019.082,0,59.06,0,0,0,12.25,0,4.029,0,5.331,0,1513,0,3572,4,7999,4
7/3/2023 17:45,18.05,0,1019,0,59.37,0,0,0,9.87,0,3.288,0,4.798,0,1525,0,3577,4,7999,4
7/3/2023 17:50,18.04,0,1018.987,0,61.74,0,0,0,14,0,4.531,0,5.165,0,1543,0,3581,4,7999,4
7/3/2023 17:55,17.94,0,1018.998,0,60.01,0,0,0,6.858,0,3.986,0,5.864,0,1560,0,3583,4,7999,4
7/3/2023 18:00,17.59,0,1018.992,0,62.3,0,0,0,11.36,0,4.417,0,5.564,0,1579,0,3591,4,7999,4
7/3/2023 18:05,17.37,0,1018.9,0,66.29,0,0,0,27.14,0,4.197,0,5.631,0,1598,0,3603,4,7999,4
7/3/2023 18:10,16.66,0,1018.92,0,68.88,0,0,0,37.81,0,3.302,0,4.065,0,1612,0,3615,4,7999,4
7/3/2023 18:15,16.31,0,1019,0,71.13,0,0,0,50.61,0,2.418,0,3.499,0,1631,0,3629,4,7999,4
7/3/2023 18:20,16.06,0,1018.97,0,69.31,0,0,0,59.42,0,3.1,0,4.198,0,1646,0,3641,4,7999,4
7/3/2023 18:25,15.99,0,1018.907,0,70.62,0,0,0,59.03,0,3.254,0,4.032,0,1663,0,3650,4,7999,4
7/3/2023 18:30,16.19,0,1018.9,0,68.55,0,0,0,53.54,0,2.639,0,3.932,0,1675,0,3658,4,7999,4
7/3/2023 18:35,16.45,0,1018.888,0,70.8,0,0,0,48.93,0,2.121,0,3.232,0,1690,0,3662,4,7999,4
7/3/2023 18:40,16.04,0,1018.71,0,71.64,0,0,0,43.57,0,4.943,0,5.898,0,1700,0,3659,4,7999,4
7/3/2023 18:45,15.74,0,1018.697,0,73.63,0,0,0,37.84,0,5.015,0,6.231,0,1712,0,3661,4,7999,4
7/3/2023 18:50,16.66,0,1018.598,0,63.32,0,0,0,7.078,0,5.724,0,7.564,0,1725,0,3671,4,7999,4
7/3/2023 18:55,18.24,0,1018.463,0,59.03,0,0,0,3.269,0,7.484,0,8.56,0,1733,0,3667,4,7999,4
7/3/2023 19:00,18.56,0,1018.525,0,59.99,0,0,0,2.258,0,6.715,0,8.06,0,1740,0,3651,4,7999,4
7/3/2023 19:05,18.9,0,1018.477,0,58.75,0,0,0,2.011,0,7.215,0,8.9,0,1746,0,3633,4,7999,4
7/3/2023 19:10,18.85,0,1018.462,0,57.09,0,0,0,3.128,0,7.324,0,8.43,0,1753,0,3622,4,7999,4
7/3/2023 19:15,18.98,0,1018.458,0,57.71,0,0,0,3.275,0,7.327,0,8.63,0,1758,0,3615,4,7999,4
7/3/2023 19:20,19.24,0,1018.472,0,57.69,0,0,0,0.07,0,7.415,0,8.23,0,1764,0,3613,4,7999,4
7/3/2023 19:25,19.02,0,1018.508,0,58.12,0,0,0,1.191,0,7.047,0,8.16,0,1772,0,3606,4,7999,4
7/3/2023 19:30,18.75,0,1018.508,0,57.57,0,0,0,4.405,0,7.104,0,8.23,0,1778,0,3611,4,7999,4
7/3/2023 19:35,18.7,0,1018.517,0,56.73,0,0,0,2.076,0,7.142,0,7.93,0,1777,0,3618,4,7999,4
7/3/2023 19:40,18.65,0,1018.567,0,57.29,0,0,0,2.744,0,6.285,0,7.597,0,1779,0,3627,4,7999,4
7/3/2023 19:45,18.67,0,1018.575,0,57.63,0,0,0,4.884,0,6.31,0,7.164,0,1785,0,3631,4,7999,4
7/3/2023 19:50,18.41,0,1018.598,0,58.22,0,0,0,12.01,0,5.764,0,6.564,0,1787,0,3638,4,7999,4
7/3/2023 19:55,18.39,0,1018.6,0,58.32,0,0,0,11.6,0,5.852,0,6.564,0,1788,0,3641,4,7999,4
7/3/2023 20:00,18.31,0,1018.642,0,62.39,0,0,0,19.52,0,4.99,0,6.064,0,1787,0,3648,4,7999,4
7/3/2023 20:05,16.46,0,1018.7,0,67.83,0,0,0,41.15,0,4.504,0,5.165,0,1791,0,3653,4,7999,4
7/3/2023 20:10,16.45,0,1018.718,0,66.78,0,0,0,33.08,0,4.268,0,4.965,0,1790,0,3670,4,7999,4
7/3/2023 20:15,16.04,0,1018.798,0,66.08,0,0,0,38.29,0,3.861,0,4.198,0,1788,0,3687,4,7999,4
7/3/2023 20:20,16.27,0,1018.8,0,67.62,0,0,0,34.33,0,2.872,0,3.765,0,1785,0,3691,4,7999,4
7/3/2023 20:25,16.02,0,1018.8,0,68.61,0,0,0,38.81,0,2.927,0,3.399,0,1783,0,3686,4,7999,4
7/3/2023 20:30,16.05,0,1018.787,0,67.42,0,0,0,35.1,0,2.76,0,2.899,0,1779,0,3682,4,7999,4
7/3/2023 20:35,15.97,0,1018.7,0,66.21,0,0,0,29.59,0,2.693,0,3.032,0,1781,0,3679,4,7999,4
7/3/2023 20:40,16.21,0,1018.762,0,67.17,0,0,0,25.69,0,2.882,0,3.165,0,1781,0,3665,4,7999,4
7/3/2023 20:45,16.48,0,1018.732,0,63.91,0,0,0,23.71,0,2.664,0,2.965,0,1779,0,3655,4,7999,4
7/3/2023 20:50,17,0,1018.683,0,61.85,0,0,0,23.86,0,2.662,0,2.932,0,1776,0,3643,4,7999,4
7/3/2023 20:55,17.53,0,1018.6,0,58.85,0,0,0,27.58,0,2.647,0,2.866,0,1777,0,3623,4,7999,4
7/3/2023 21:00,17.6,0,1018.508,0,60.76,0,0,0,20.75,0,2.509,0,2.666,0,1762,0,3599,4,7999,4
7/3/2023 21:05,17.66,0,1018.452,0,59.31,0,0,0,18.21,0,2.514,0,2.732,0,1760,0,3580,4,7999,4
7/3/2023 21:10,17.9,0,1018.4,0,59.06,0,0,0,19.19,0,2.496,0,2.799,0,1760,0,3573,4,7999,4
7/3/2023 21:15,17.91,0,1018.4,0,58.94,0,0,0,25.41,0,2.166,0,2.566,0,1752,0,3555,4,7999,4
7/3/2023 21:20,17.92,0,1018.4,0,58.12,0,0,0,30.91,0,2.213,0,2.466,0,1738,0,3546,4,7999,4
7/3/2023 21:25,18.01,0,1018.38,0,57.49,0,0,0,33.45,0,2.243,0,2.366,0,1722,0,3531,4,7999,4
7/3/2023 21:30,17.97,0,1018.3,0,57.42,0,0,0,23.03,0,2.01,0,2.366,0,1720,0,3523,4,7999,4
7/3/2023 21:35,18.21,0,1018.3,0,57.78,0,0,0,19.75,0,2.034,0,2.399,0,1704,0,3513,4,7999,4
7/3/2023 21:40,18.4,0,1018.323,0,57.5,0,0,0,12.79,0,2.115,0,2.532,0,1700,0,3513,4,7999,4
7/3/2023 21:45,18.47,0,1018.4,0,56.46,0,0,0,20.62,0,2.345,0,2.899,0,1694,0,3506,4,7999,4
7/3/2023 21:50,18.43,0,1018.345,0,56.61,0,0,0,23.33,0,2.852,0,3.165,0,1683,0,3504,4,7999,4
7/3/2023 21:55,18.38,0,1018.267,0,56.81,0,0,0,22.86,0,2.608,0,3.032,0,1670,0,3506,4,7999,4
7/3/2023 22:00,18.36,0,1018.2,0,56.9,0,0,0,22.2,0,2.53,0,2.832,0,1654,0,3504,4,7999,4
7/3/2023 22:05,18.31,0,1018.2,0,56.66,0,0,0,34.93,0,2.255,0,2.666,0,1635,0,3505,4,7999,4
7/3/2023 22:10,18.26,0,1018.2,0,56.92,0,0,0,34.81,0,2.287,0,2.466,0,1625,0,3507,4,7999,4
7/3/2023 22:15,17.96,0,1018.2,0,57.35,0,0,0,27.96,0,2.055,0,2.432,0,1602,0,3498,4,7999,4
7/3/2023 22:20,17.85,0,1018.123,0,57.78,0,0,0,32.92,0,2.204,0,2.466,0,1584,0,3495,4,7999,4
7/3/2023 22:25,17.8,0,1018,0,57.95,0,0,0,34.62,0,2.289,0,2.599,0,1572,0,3492,4,7999,4
7/3/2023 22:30,18,0,1017.992,0,57.68,0,0,0,36.86,0,2.382,0,2.632,0,1558,0,3491,4,7999,4
7/3/2023 22:35,18,0,1017.9,0,59.48,0,0,0,36.97,0,2.548,0,2.799,0,1541,0,3489,4,7999,4
7/3/2023 22:40,17.56,0,1017.9,0,63.53,0,0,0,31.91,0,2.461,0,2.732,0,1518,0,3482,4,7999,4
7/3/2023 22:45,17.52,0,1017.828,0,62.77,0,0,0,34.2,0,2.894,0,3.065,0,1496,0,3484,4,7999,4
7/3/2023 22:50,17.42,0,1017.8,0,66.3,0,0,0,29.9,0,2.543,0,3.132,0,1482,0,3482,4,7999,4
7/3/2023 22:55,17.67,0,1017.7,0,64.56,0,0,0,1.213,0,0.322,0,0.966,0,1471,0,3489,4,7999,4
7/3/2023 23:00,17.99,0,1017.655,0,63.74,0,0,0,16.83,0,1.02,0,2.599,0,1452,0,3477,4,7999,4
7/3/2023 23:05,18.02,0,1017.6,0,63.96,0,0,0,20.9,0,1.876,0,3.065,0,1417,0,3456,4,7999,4
7/3/2023 23:10,18.35,0,1017.515,0,56.08,0,0,0,31.09,0,3.01,0,3.632,0,1400,0,3437,4,7999,4
7/3/2023 23:15,19.09,0,1017.5,0,58.36,0,0,0,30.03,0,3.349,0,3.632,0,1378,0,3418,4,7999,4
7/3/2023 23:20,18.92,0,1017.413,0,57.84,0,0,0,30.96,0,3.567,0,3.898,0,1358,0,3397,4,7999,4
7/3/2023 23:25,18.82,0,1017.4,0,57,0,0,0,30.22,0,3.582,0,3.798,0,1327,0,3381,4,7999,4
