time,"water_level (m, NAVD88)",qc_water_level
6/27/23 4:30,1.9151634,0
6/27/23 4:35,1.9359134,0
6/27/23 4:40,1.9516834,0
6/27/23 4:45,1.9703734,0
6/27/23 4:50,1.9773034,0
6/27/23 4:55,1.9929634,0
6/27/23 5:00,2.0031534,0
6/27/23 5:05,2.0118434,0
6/27/23 5:10,2.0247134,0
6/27/23 5:15,2.0269934,0
6/27/23 5:20,2.0358834,0
6/27/23 5:25,2.0466134,0
6/27/23 5:30,2.0498034,0
6/27/23 5:35,2.0515034,0
6/27/23 5:40,2.0640934,0
6/27/23 5:45,2.0539734,0
6/27/23 5:50,2.0689534,0
6/27/23 5:55,2.0582534,0
6/27/23 6:00,2.0496134,0
6/27/23 6:05,2.0536134,0
6/27/23 6:10,2.0534134,0
6/27/23 6:15,2.0536034,0
6/27/23 6:20,2.0497134,0
6/27/23 6:25,2.0363834,0
6/27/23 6:30,2.0345234,0
6/27/23 6:35,2.0400634,0
6/27/23 6:40,2.0137934,0
6/27/23 6:45,2.0068534,0
6/27/23 6:50,1.9940934,0
6/27/23 6:55,1.9761334,0
6/27/23 7:00,1.9558834,0
6/27/23 7:05,1.9474034,0
6/27/23 7:10,1.9452134,0
6/27/23 7:15,1.9178834,0
6/27/23 7:20,1.9101734,0
6/27/23 7:25,1.8928934,0
6/27/23 7:30,1.8783634,0
6/27/23 7:35,1.8549934,0
6/27/23 7:40,1.8427334,0
6/27/23 7:45,1.8276734,0
6/27/23 7:50,1.8084634,0
6/27/23 7:55,1.7867534,0
6/27/23 8:00,1.7771334,0
6/27/23 8:05,1.7559534,0
6/27/23 8:10,1.7389234,0
6/27/23 8:15,1.7163334,0
6/27/23 8:20,1.7023234,0
6/27/23 8:25,1.6744334,0
6/27/23 8:30,1.6554934,0
6/27/23 8:35,1.6345134,0
6/27/23 8:40,1.6111034,0
6/27/23 8:45,1.5877234,0
6/27/23 8:50,1.5643534,0
6/27/23 8:55,1.5413734,0
6/27/23 9:00,1.5151034,0
6/27/23 9:05,1.4836834,0
6/27/23 9:10,1.4610834,0
6/27/23 9:15,1.4371034,0
6/27/23 9:20,1.4063434,0
6/27/23 9:25,1.3765934,0
6/27/23 9:30,1.3514034,0
6/27/23 9:35,1.3186234,0
6/27/23 9:40,1.2895234,0
6/27/23 9:45,1.2643234,0
6/27/23 9:50,1.2336934,0
6/27/23 9:55,1.2069134,0
6/27/23 10:00,1.1754034,0
6/27/23 10:05,1.1503234,0
6/27/23 10:10,1.1155434,0
6/27/23 10:15,1.0937034,0
6/27/23 10:20,1.0630834,0
6/27/23 10:25,1.0397134,0
6/27/23 10:30,1.0053234,0
6/27/23 10:35,0.9824134,0
6/27/23 10:40,0.9503834,0
6/27/23 10:45,0.9279034,0
6/27/23 10:50,0.8993634,0
6/27/23 10:55,0.8731034,0
6/27/23 11:00,0.8518834,0
6/27/23 11:05,0.8241434,0
6/27/23 11:10,0.8037534,0
6/27/23 11:15,0.7809234,0
6/27/23 11:20,0.7649834,0
6/27/23 11:25,0.7374934,0
6/27/23 11:30,0.7170834,0
6/27/23 11:35,0.6936034,0
6/27/23 11:40,0.6714834,0
6/27/23 11:45,0.6549134,0
6/27/23 11:50,0.6430034,0
6/27/23 11:55,0.6209934,0
6/27/23 12:00,0.6071334,0
6/27/23 12:05,0.5950534,0
6/27/23 12:10,0.5772434,0
6/27/23 12:15,0.5673834,0
6/27/23 12:20,0.5734334,0
6/27/23 12:25,0.5531934,0
6/27/23 12:30,0.5397034,0
6/27/23 12:35,0.5360334,0
6/27/23 12:40,0.5268334,0
6/27/23 12:45,0.5134334,0
6/27/23 12:50,0.5125234,0
6/27/23 12:55,0.5076434,0
6/27/23 13:00,0.5021034,0
6/27/23 13:05,0.4932534,0
6/27/23 13:10,0.4911034,0
6/27/23 13:15,0.4909734,0
6/27/23 13:20,0.4887834,0
6/27/23 13:25,0.4951734,0
6/27/23 13:30,0.4924034,0
6/27/23 13:35,0.4898934,0
6/27/23 13:40,0.4995534,0
6/27/23 13:45,0.4991634,0
6/27/23 13:50,0.4982334,0
6/27/23 13:55,0.5044834,0
6/27/23 14:00,0.5108834,0
6/27/23 14:05,0.5092834,0
6/27/23 14:10,0.5207134,0
6/27/23 14:15,0.5091134,0
6/27/23 14:20,0.5271334,0
6/27/23 14:25,0.5323734,0
6/27/23 14:30,0.5418034,0
6/27/23 14:35,0.5445434,0
6/27/23 14:40,0.5560134,0
6/27/23 14:45,0.5655634,0
6/27/23 14:50,0.5667834,0
6/27/23 14:55,0.5751834,0
6/27/23 15:00,0.5695034,0
6/27/23 15:05,0.5862234,0
6/27/23 15:10,0.5958034,0
6/27/23 15:15,0.6053234,0
6/27/23 15:20,0.6160934,0
6/27/23 15:25,0.6287434,0
6/27/23 15:30,0.6468734,0
6/27/23 15:35,0.6579634,0
6/27/23 15:40,0.6727234,0
6/27/23 15:45,0.6855234,0
6/27/23 15:50,0.7024234,0
6/27/23 15:55,0.7122234,0
6/27/23 16:00,0.7274934,0
6/27/23 16:05,0.7391434,0
6/27/23 16:10,0.7506434,0
6/27/23 16:15,0.7644734,0
6/27/23 16:20,0.7803334,0
6/27/23 16:25,0.7889134,0
6/27/23 16:30,0.7990034,0
6/27/23 16:35,0.8105834,0
6/27/23 16:40,0.8208034,0
6/27/23 16:45,0.8289334,0
6/27/23 16:50,0.8467634,0
6/27/23 16:55,0.8543334,0
6/27/23 17:00,0.8600534,0
6/27/23 17:05,0.8735534,0
6/27/23 17:10,0.8901934,0
6/27/23 17:15,0.8925334,0
6/27/23 17:20,0.9046934,0
6/27/23 17:25,0.9107634,0
6/27/23 17:30,0.9179634,0
6/27/23 17:35,0.9344134,0
6/27/23 17:40,0.9345834,0
6/27/23 17:45,0.9391634,0
6/27/23 17:50,0.9483634,0
6/27/23 17:55,0.9672934,0
6/27/23 18:00,0.9718534,0
6/27/23 18:05,0.9785734,0
6/27/23 18:10,0.9884234,0
6/27/23 18:15,0.9882034,0
6/27/23 18:20,1.0040334,0
6/27/23 18:25,0.9986434,0
6/27/23 18:30,1.0108834,0
6/27/23 18:35,1.0195534,0
6/27/23 18:40,1.0196734,0
6/27/23 18:45,1.0325634,0
6/27/23 18:50,1.0340434,0
6/27/23 18:55,1.0258534,0
6/27/23 19:00,1.0397934,0
6/27/23 19:05,1.0503034,0
6/27/23 19:10,1.0442234,0
6/27/23 19:15,1.0404934,0
6/27/23 19:20,1.0426834,0
6/27/23 19:25,1.0290034,0
6/27/23 19:30,1.0343434,0
6/27/23 19:35,1.0263834,0
6/27/23 19:40,1.0206134,0
6/27/23 19:45,1.0301934,0
6/27/23 19:50,1.0322634,0
6/27/23 19:55,1.0118234,0
6/27/23 20:00,1.0074434,0
6/27/23 20:05,1.0164334,0
6/27/23 20:10,1.0085934,0
6/27/23 20:15,1.0035034,0
6/27/23 20:20,1.0103734,0
6/27/23 20:25,1.0074734,0
6/27/23 20:30,1.0098034,0
6/27/23 20:35,1.0016034,0
6/27/23 20:40,1.0093534,0
6/27/23 20:45,1.0042034,0
6/27/23 20:50,0.9990234,0
6/27/23 20:55,1.0044834,0
6/27/23 21:00,0.9989234,0
6/27/23 21:05,1.0128334,0
6/27/23 21:10,1.0157134,0
6/27/23 21:15,0.9973334,0
6/27/23 21:20,0.9984034,0
6/27/23 21:25,1.0075434,0
6/27/23 21:30,1.0075234,0
6/27/23 21:35,1.0038434,0
6/27/23 21:40,0.9962034,0
6/27/23 21:45,0.9930534,0
6/27/23 21:50,0.9968334,0
6/27/23 21:55,0.9866934,0
6/27/23 22:00,0.9808934,0
6/27/23 22:05,0.9849434,0
6/27/23 22:10,0.9716834,0
6/27/23 22:15,0.9714034,0
6/27/23 22:20,0.9652034,0
6/27/23 22:25,0.9661334,0
6/27/23 22:30,0.9451534,0
6/27/23 22:35,0.9612634,0
6/27/23 22:40,0.9616034,0
6/27/23 22:45,0.9642034,0
6/27/23 22:50,0.9627934,0
6/27/23 22:55,0.9611234,0
6/27/23 23:00,0.9660234,0
6/27/23 23:05,0.9606634,0
6/27/23 23:10,0.9663134,0
6/27/23 23:15,0.9734034,0
6/27/23 23:20,0.9813334,0
6/27/23 23:25,0.9904434,0
6/27/23 23:30,0.9821434,0
6/27/23 23:35,0.9815834,0
6/27/23 23:40,0.9897534,0
6/27/23 23:45,0.9982134,0
6/27/23 23:50,0.9996934,0
6/27/23 23:55,1.0047634,0
6/28/23 0:00,1.0015034,0
6/28/23 0:05,1.0158334,0
6/28/23 0:10,1.0207934,0
6/28/23 0:15,1.0033634,0
6/28/23 0:20,1.0347634,0
6/28/23 0:25,1.0415334,0
6/28/23 0:30,1.0447734,0
6/28/23 0:35,1.0587734,0
6/28/23 0:40,1.0695634,0
6/28/23 0:45,1.0800434,0
6/28/23 0:50,1.0872434,0
6/28/23 0:55,1.0943634,0
6/28/23 1:00,1.1189934,0
6/28/23 1:05,1.1286434,0
6/28/23 1:10,1.1384034,0
6/28/23 1:15,1.1609734,0
6/28/23 1:20,1.1679234,0
6/28/23 1:25,1.1892134,0
6/28/23 1:30,1.1972434,0
6/28/23 1:35,1.2177034,0
6/28/23 1:40,1.2319034,0
6/28/23 1:45,1.2462934,0
6/28/23 1:50,1.2564634,0
6/28/23 1:55,1.2805534,0
6/28/23 2:00,1.2961834,0
6/28/23 2:05,1.3155934,0
6/28/23 2:10,1.3416734,0
6/28/23 2:15,1.3662634,0
6/28/23 2:20,1.3829534,0
6/28/23 2:25,1.4074234,0
6/28/23 2:30,1.4288134,0
6/28/23 2:35,1.4546034,0
6/28/23 2:40,1.4707134,0
6/28/23 2:45,1.4987834,0
6/28/23 2:50,1.5177234,0
6/28/23 2:55,1.5390434,0
6/28/23 3:00,1.5579634,0
6/28/23 3:05,1.5831634,0
6/28/23 3:10,1.5918834,0
6/28/23 3:15,1.6193834,0
6/28/23 3:20,1.6342134,0
6/28/23 3:25,1.6603034,0
6/28/23 3:30,1.6784834,0
6/28/23 3:35,1.6942934,0
6/28/23 3:40,1.7152134,0
6/28/23 3:45,1.7328234,0
6/28/23 3:50,1.7493534,0
6/28/23 3:55,1.7672634,0
6/28/23 4:00,1.7877434,0
6/28/23 4:05,1.8093834,0
6/28/23 4:10,1.8252734,0
6/28/23 4:15,1.8424434,0
6/28/23 4:20,1.8573934,0
6/28/23 4:25,1.8812034,0
6/28/23 4:30,1.8996434,0
6/28/23 4:35,1.9156034,0
6/28/23 4:40,1.9325834,0
6/28/23 4:45,1.9515134,0
6/28/23 4:50,1.9719834,0
6/28/23 4:55,1.9886234,0
6/28/23 5:00,2.0046534,0
6/28/23 5:05,2.0170934,0
6/28/23 5:10,2.0333834,0
6/28/23 5:15,2.0438934,0
6/28/23 5:20,2.0607534,0
6/28/23 5:25,2.0635734,0
6/28/23 5:30,2.0737934,0
6/28/23 5:35,2.0749634,0
6/28/23 5:40,2.0883934,0
6/28/23 5:45,2.0852134,0
6/28/23 5:50,2.0872134,0
6/28/23 5:55,2.0904134,0
6/28/23 6:00,2.0943634,0
6/28/23 6:05,2.0917834,0
6/28/23 6:10,2.0890434,0
6/28/23 6:15,2.0861734,0
6/28/23 6:20,2.0860434,0
6/28/23 6:25,2.0791834,0
6/28/23 6:30,2.0796534,0
6/28/23 6:35,2.0714334,0
6/28/23 6:40,2.0658734,0
6/28/23 6:45,2.0577634,0
6/28/23 6:50,2.0533534,0
6/28/23 6:55,2.0505434,0
6/28/23 7:00,2.0486234,0
6/28/23 7:05,2.0403634,0
6/28/23 7:10,2.0304834,0
6/28/23 7:15,2.0172534,0
6/28/23 7:20,2.0042134,0
6/28/23 7:25,2.0054734,0
6/28/23 7:30,1.9905334,0
6/28/23 7:35,1.9759734,0
6/28/23 7:40,1.9582834,0
6/28/23 7:45,1.9381334,0
6/28/23 7:50,1.9234134,0
6/28/23 7:55,1.9002134,0
6/28/23 8:00,1.8868234,0
6/28/23 8:05,1.8633234,0
6/28/23 8:10,1.8452434,0
6/28/23 8:15,1.8251634,0
6/28/23 8:20,1.7967134,0
6/28/23 8:25,1.7786734,0
6/28/23 8:30,1.7417834,0
6/28/23 8:35,1.7300534,0
6/28/23 8:40,1.6991434,0
6/28/23 8:45,1.6657234,0
6/28/23 8:50,1.6467134,0
6/28/23 8:55,1.6238534,0
6/28/23 9:00,1.6000634,0
6/28/23 9:05,1.5667234,0
6/28/23 9:10,1.5399834,0
6/28/23 9:15,1.5163534,0
6/28/23 9:20,1.4884134,0
6/28/23 9:25,1.4572134,0
6/28/23 9:30,1.4305134,0
6/28/23 9:35,1.3994834,0
6/28/23 9:40,1.3691134,0
6/28/23 9:45,1.3369234,0
6/28/23 9:50,1.3030234,0
6/28/23 9:55,1.2762234,0
6/28/23 10:00,1.2383434,0
6/28/23 10:05,1.2045534,0
6/28/23 10:10,1.1689234,0
6/28/23 10:15,1.1395434,0
6/28/23 10:20,1.0999834,0
6/28/23 10:25,1.0613634,0
6/28/23 10:30,1.0286634,0
6/28/23 10:35,0.9935934,0
6/28/23 10:40,0.9566234,0
6/28/23 10:45,0.9207134,0
6/28/23 10:50,0.8878734,0
6/28/23 10:55,0.8530234,0
6/28/23 11:00,0.8198534,0
6/28/23 11:05,0.7766234,0
6/28/23 11:10,0.7458034,0
6/28/23 11:15,0.7137434,0
6/28/23 11:20,0.6853934,0
6/28/23 11:25,0.6525934,0
6/28/23 11:30,0.6248534,0
6/28/23 11:35,0.5902934,0
6/28/23 11:40,0.5662234,0
6/28/23 11:45,0.5415434,0
6/28/23 11:50,0.5083034,0
6/28/23 11:55,0.4853034,0
6/28/23 12:00,0.4613734,0
6/28/23 12:05,0.4445034,0
6/28/23 12:10,0.4193234,0
6/28/23 12:15,0.3977934,0
6/28/23 12:20,0.3756434,0
6/28/23 12:25,0.3614834,0
6/28/23 12:30,0.3485734,0
6/28/23 12:35,0.3215434,0
6/28/23 12:40,0.3028234,0
6/28/23 12:45,0.2862834,0
6/28/23 12:50,0.2606934,0
6/28/23 12:55,0.2529334,0
6/28/23 13:00,0.2367834,0
6/28/23 13:05,0.2127234,0
6/28/23 13:10,0.2055934,0
6/28/23 13:15,0.1820434,0
6/28/23 13:20,0.1755534,0
6/28/23 13:25,0.1604634,0
6/28/23 13:30,0.1508934,0
6/28/23 13:35,0.1417534,0
6/28/23 13:40,0.1419934,0
6/28/23 13:45,0.1284034,0
6/28/23 13:50,0.1144934,0
6/28/23 13:55,0.1161634,0
6/28/23 14:00,0.1177134,0
6/28/23 14:05,0.1156034,0
6/28/23 14:10,0.1142934,0
6/28/23 14:15,0.1341834,0
6/28/23 14:20,0.1265634,0
6/28/23 14:25,0.1257434,0
6/28/23 14:30,0.1385934,0
6/28/23 14:35,0.1267934,0
6/28/23 14:40,0.1491834,0
6/28/23 14:45,0.1718034,0
6/28/23 14:50,0.1699134,0
6/28/23 14:55,0.1845434,0
6/28/23 15:00,0.1917034,0
6/28/23 15:05,0.2074034,0
6/28/23 15:10,0.2160534,0
6/28/23 15:15,0.2295234,0
6/28/23 15:20,0.2415334,0
6/28/23 15:25,0.2559334,0
6/28/23 15:30,0.2646934,0
6/28/23 15:35,0.2828534,0
6/28/23 15:40,0.3049134,0
6/28/23 15:45,0.3062234,0
6/28/23 15:50,0.3268534,0
6/28/23 15:55,0.3364734,0
6/28/23 16:00,0.3547434,0
6/28/23 16:05,0.3662834,0
6/28/23 16:10,0.3826034,0
6/28/23 16:15,0.4101134,0
6/28/23 16:20,0.4187334,0
6/28/23 16:25,0.4427334,0
6/28/23 16:30,0.4574034,0
6/28/23 16:35,0.4814934,0
6/28/23 16:40,0.5007734,0
6/28/23 16:45,0.5129234,0
6/28/23 16:50,0.5413634,0
6/28/23 16:55,0.5642134,0
6/28/23 17:00,0.5822534,0
6/28/23 17:05,0.6061834,0
6/28/23 17:10,0.6288734,0
6/28/23 17:15,0.6441134,0
6/28/23 17:20,0.6627534,0
6/28/23 17:25,0.6820534,0
6/28/23 17:30,0.7014334,0
6/28/23 17:35,0.7277634,0
6/28/23 17:40,0.7362634,0
6/28/23 17:45,0.7643634,0
6/28/23 17:50,0.7869234,0
6/28/23 17:55,0.8001734,0
6/28/23 18:00,0.8322734,0
6/28/23 18:05,0.8485634,0
6/28/23 18:10,0.8793234,0
6/28/23 18:15,0.8736634,0
6/28/23 18:20,0.9024534,0
6/28/23 18:25,0.9370834,0
6/28/23 18:30,0.9585834,0
6/28/23 18:35,0.9590234,0
6/28/23 18:40,0.9761434,0
6/28/23 18:45,0.9972934,0
6/28/23 18:50,1.0147934,0
6/28/23 18:55,1.0190534,0
6/28/23 19:00,1.0336634,0
6/28/23 19:05,1.0590734,0
6/28/23 19:10,1.0623034,0
6/28/23 19:15,1.0722534,0
6/28/23 19:20,1.0857834,0
6/28/23 19:25,1.0942534,0
6/28/23 19:30,1.0995234,0
6/28/23 19:35,1.1263134,0
6/28/23 19:40,1.1264234,0
6/28/23 19:45,1.1215734,0
6/28/23 19:50,1.1443534,0
6/28/23 19:55,1.1362834,0
6/28/23 20:00,1.1430834,0
6/28/23 20:05,1.1525234,0
6/28/23 20:10,1.1530934,0
6/28/23 20:15,1.1593334,0
6/28/23 20:20,1.1547034,0
6/28/23 20:25,1.1585334,0
6/28/23 20:30,1.1728534,0
6/28/23 20:35,1.1721234,0
6/28/23 20:40,1.1753334,0
6/28/23 20:45,1.1812534,0
6/28/23 20:50,1.1817434,0
6/28/23 20:55,1.1784934,0
6/28/23 21:00,1.1870934,0
6/28/23 21:05,1.2045434,0
6/28/23 21:10,1.1959934,0
6/28/23 21:15,1.1987834,0
6/28/23 21:20,1.2058934,0
6/28/23 21:25,1.2048734,0
6/28/23 21:30,1.2238634,0
6/28/23 21:35,1.2309934,0
6/28/23 21:40,1.2411234,0
6/28/23 21:45,1.2468534,0
6/28/23 21:50,1.2359634,0
6/28/23 21:55,1.2514434,0
6/28/23 22:00,1.2444234,0
6/28/23 22:05,1.2536334,0
6/28/23 22:10,1.2626834,0
6/28/23 22:15,1.2528634,0
6/28/23 22:20,1.2639334,0
6/28/23 22:25,1.2654234,0
6/28/23 22:30,1.2556634,0
6/28/23 22:35,1.2596534,0
6/28/23 22:40,1.2579134,0
6/28/23 22:45,1.2604334,0
6/28/23 22:50,1.2571534,0
6/28/23 22:55,1.2604634,0
6/28/23 23:00,1.2619634,0
6/28/23 23:05,1.2647434,0
6/28/23 23:10,1.2739934,0
6/28/23 23:15,1.2753534,0
6/28/23 23:20,1.2756334,0
6/28/23 23:25,1.2740134,0
6/28/23 23:30,1.2791834,0
6/28/23 23:35,1.2820434,0
6/28/23 23:40,1.2823834,0
6/28/23 23:45,1.2819434,0
6/28/23 23:50,1.2857634,0
6/28/23 23:55,1.2772134,0
6/29/23 0:00,1.2812234,0
6/29/23 0:05,1.2797434,0
6/29/23 0:10,1.2725734,0
6/29/23 0:15,1.2711934,0
6/29/23 0:20,1.2632834,0
6/29/23 0:25,1.2628234,0
6/29/23 0:30,1.2623634,0
6/29/23 0:35,1.2587334,0
6/29/23 0:40,1.2457434,0
6/29/23 0:45,1.2438034,0
6/29/23 0:50,1.2456834,0
6/29/23 0:55,1.2419434,0
6/29/23 1:00,1.2588534,0
6/29/23 1:05,1.2506634,0
6/29/23 1:10,1.2590134,0
6/29/23 1:15,1.2628134,0
6/29/23 1:20,1.2551934,0
6/29/23 1:25,1.2584634,0
6/29/23 1:30,1.2853934,0
6/29/23 1:35,1.3050834,0
6/29/23 1:40,1.3035734,0
6/29/23 1:45,1.3262334,0
6/29/23 1:50,1.3385934,0
6/29/23 1:55,1.3571934,0
6/29/23 2:00,1.3691834,0
6/29/23 2:05,1.3966434,0
6/29/23 2:10,1.4197434,0
6/29/23 2:15,1.4364934,0
6/29/23 2:20,1.4389934,0
6/29/23 2:25,1.4751634,0
6/29/23 2:30,1.4868334,0
6/29/23 2:35,1.4977034,0
6/29/23 2:40,1.5143334,0
6/29/23 2:45,1.5266734,0
6/29/23 2:50,1.5434834,0
6/29/23 2:55,1.5564434,0
6/29/23 3:00,1.5728834,0
6/29/23 3:05,1.5927434,0
6/29/23 3:10,1.5981734,0
6/29/23 3:15,1.6186234,0
6/29/23 3:20,1.6262334,0
6/29/23 3:25,1.6417134,0
6/29/23 3:30,1.6575634,0
6/29/23 3:35,1.6664634,0
6/29/23 3:40,1.6916434,0
6/29/23 3:45,1.7165234,0
6/29/23 3:50,1.7338434,0
6/29/23 3:55,1.7525234,0
6/29/23 4:00,1.7736734,0
6/29/23 4:05,1.7910334,0
6/29/23 4:10,1.8074734,0
6/29/23 4:15,1.8223334,0
6/29/23 4:20,1.8400534,0
6/29/23 4:25,1.8584734,0
6/29/23 4:30,1.8808934,0
6/29/23 4:35,1.8912734,0
6/29/23 4:40,1.9102634,0
6/29/23 4:45,1.9289634,0
6/29/23 4:50,1.9432234,0
6/29/23 4:55,1.9548534,0
6/29/23 5:00,1.9664934,0
6/29/23 5:05,1.9816334,0
6/29/23 5:10,1.9912134,0
6/29/23 5:15,2.0001134,0
6/29/23 5:20,2.0043134,0
6/29/23 5:25,2.0115434,0
6/29/23 5:30,2.0183734,0
6/29/23 5:35,2.0356934,0
6/29/23 5:40,2.0411634,0
6/29/23 5:45,2.0390734,0
6/29/23 5:50,2.0538734,0
6/29/23 5:55,2.0565434,0
6/29/23 6:00,2.0760234,0
6/29/23 6:05,2.0799034,0
6/29/23 6:10,2.0842334,0
6/29/23 6:15,2.0977334,0
6/29/23 6:20,2.0905834,0
6/29/23 6:25,2.0954234,0
6/29/23 6:30,2.1020634,0
6/29/23 6:35,2.0966934,0
6/29/23 6:40,2.0873934,0
6/29/23 6:45,2.0879634,0
6/29/23 6:50,2.0883934,0
6/29/23 6:55,2.0868434,0
6/29/23 7:00,2.0722834,0
6/29/23 7:05,2.0621034,0
6/29/23 7:10,2.0623834,0
6/29/23 7:15,2.0589734,0
6/29/23 7:20,2.0449434,0
6/29/23 7:25,2.0332334,0
6/29/23 7:30,2.0219734,0
6/29/23 7:35,2.0186534,0
6/29/23 7:40,2.0086734,0
6/29/23 7:45,1.9896934,0
6/29/23 7:50,1.9855734,0
6/29/23 7:55,1.9557834,0
6/29/23 8:00,1.9556534,0
6/29/23 8:05,1.9324934,0
6/29/23 8:10,1.9017534,0
6/29/23 8:15,1.8891534,0
6/29/23 8:20,1.8675534,0
6/29/23 8:25,1.8480334,0
6/29/23 8:30,1.8253934,0
6/29/23 8:35,1.7982934,0
6/29/23 8:40,1.7773834,0
6/29/23 8:45,1.7578534,0
6/29/23 8:50,1.7379534,0
6/29/23 8:55,1.7119534,0
6/29/23 9:00,1.6922734,0
6/29/23 9:05,1.6665834,0
6/29/23 9:10,1.6419434,0
6/29/23 9:15,1.6201634,0
6/29/23 9:20,1.5936834,0
6/29/23 9:25,1.5680134,0
6/29/23 9:30,1.5415534,0
6/29/23 9:35,1.5086034,0
6/29/23 9:40,1.4817934,0
6/29/23 9:45,1.4491034,0
6/29/23 9:50,1.4143934,0
6/29/23 9:55,1.3754034,0
6/29/23 10:00,1.3506334,0
6/29/23 10:05,1.3059834,0
6/29/23 10:10,1.2789434,0
6/29/23 10:15,1.2315634,0
6/29/23 10:20,1.1956734,0
6/29/23 10:25,1.1609434,0
6/29/23 10:30,1.1172134,0
6/29/23 10:35,1.0825634,0
6/29/23 10:40,1.0443234,0
6/29/23 10:45,0.9974834,0
6/29/23 10:50,0.9637834,0
6/29/23 10:55,0.9238534,0
6/29/23 11:00,0.8842034,0
6/29/23 11:05,0.8405434,0
6/29/23 11:10,0.8016634,0
6/29/23 11:15,0.7576234,0
6/29/23 11:20,0.7222334,0
6/29/23 11:25,0.6766234,0
6/29/23 11:30,0.6447934,0
6/29/23 11:35,0.5970634,0
6/29/23 11:40,0.5635234,0
6/29/23 11:45,0.5261634,0
6/29/23 11:50,0.4856334,0
6/29/23 11:55,0.4389434,0
6/29/23 12:00,0.4152534,0
6/29/23 12:05,0.3747334,0
6/29/23 12:10,0.3399534,0
6/29/23 12:15,0.3042134,0
6/29/23 12:20,0.2908234,0
6/29/23 12:25,0.2543034,0
6/29/23 12:30,0.2182434,0
6/29/23 12:35,0.1868934,0
6/29/23 12:40,0.1636934,0
6/29/23 12:45,0.1342534,0
6/29/23 12:50,0.1131434,0
6/29/23 12:55,0.0835534,0
6/29/23 13:00,0.0558634,0
6/29/23 13:05,0.0282434,0
6/29/23 13:10,0.0092334,0
6/29/23 13:15,-0.0110766,0
6/29/23 13:20,-0.0282866,0
6/29/23 13:25,-0.0488966,0
6/29/23 13:30,-0.0696966,0
6/29/23 13:35,-0.0774466,0
6/29/23 13:40,-0.1025766,0
6/29/23 13:45,-0.1373266,0
6/29/23 13:50,-0.1420066,0
6/29/23 13:55,-0.1600266,0
6/29/23 14:00,-0.1572566,0
6/29/23 14:05,-0.1803366,0
6/29/23 14:10,-0.1766066,0
6/29/23 14:15,-0.2030166,0
6/29/23 14:20,-0.1897166,0
6/29/23 14:25,-0.2003466,0
6/29/23 14:30,-0.2062166,0
6/29/23 14:35,-0.2101666,0
6/29/23 14:40,-0.2078266,0
6/29/23 14:45,-0.2343866,0
6/29/23 14:50,-0.2002066,0
6/29/23 14:55,-0.1988466,0
6/29/23 15:00,-0.1933366,0
6/29/23 15:05,-0.1955866,0
6/29/23 15:10,-0.1904466,0
6/29/23 15:15,-0.1889666,0
6/29/23 15:20,-0.1692566,0
6/29/23 15:25,-0.1260166,0
6/29/23 15:30,-0.1497766,0
6/29/23 15:35,-0.1291266,0
6/29/23 15:40,-0.1014166,0
6/29/23 15:45,-0.0907466,0
6/29/23 15:50,-0.0807666,0
6/29/23 15:55,-0.0513766,0
6/29/23 16:00,-0.0608066,0
6/29/23 16:05,-0.0268666,0
6/29/23 16:10,0.0124234,0
6/29/23 16:15,0.0078334,0
6/29/23 16:20,0.0334334,0
6/29/23 16:25,0.0622534,0
6/29/23 16:30,0.0732634,0
6/29/23 16:35,0.1028634,0
6/29/23 16:40,0.1241334,0
6/29/23 16:45,0.1356834,0
6/29/23 16:50,0.1533934,0
6/29/23 16:55,0.1767334,0
6/29/23 17:00,0.2043334,0
6/29/23 17:05,0.2329934,0
6/29/23 17:10,0.2582334,0
6/29/23 17:15,0.2784234,0
6/29/23 17:20,0.3068134,0
6/29/23 17:25,0.3261334,0
6/29/23 17:30,0.3663834,0
6/29/23 17:35,0.3921934,0
6/29/23 17:40,0.4199234,0
6/29/23 17:45,0.4480734,0
6/29/23 17:50,0.4770134,0
6/29/23 17:55,0.5102534,0
6/29/23 18:00,0.5327034,0
6/29/23 18:05,0.5749834,0
6/29/23 18:10,0.5954934,0
6/29/23 18:15,0.6375034,0
6/29/23 18:20,0.6634334,0
6/29/23 18:25,0.7049134,0
6/29/23 18:30,0.7112534,0
6/29/23 18:35,0.7533334,0
6/29/23 18:40,0.7734034,0
6/29/23 18:45,0.8115134,0
6/29/23 18:50,0.8432334,0
6/29/23 18:55,0.8696534,0
6/29/23 19:00,0.8948734,0
6/29/23 19:05,0.9303334,0
6/29/23 19:10,0.9419734,0
6/29/23 19:15,0.9748134,0
6/29/23 19:20,1.0137734,0
6/29/23 19:25,1.0224034,0
6/29/23 19:30,1.0386334,0
6/29/23 19:35,1.0796934,0
6/29/23 19:40,1.0949634,0
6/29/23 19:45,1.1193334,0
6/29/23 19:50,1.1446834,0
6/29/23 19:55,1.1631534,0
6/29/23 20:00,1.1751834,0
6/29/23 20:05,1.2017534,0
6/29/23 20:10,1.2220834,0
6/29/23 20:15,1.2417334,0
6/29/23 20:20,1.2599234,0
6/29/23 20:25,1.2721734,0
6/29/23 20:30,1.2881134,0
6/29/23 20:35,1.2894434,0
6/29/23 20:40,1.3184134,0
6/29/23 20:45,1.3278834,0
6/29/23 20:50,1.3399334,0
6/29/23 20:55,1.3500634,0
