datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,tank,co2_ppm,sd_ppm,time
2023-06-30 23:15:00,2023-06-30T23:15:00Z,13.9,0.549,27.85,92.4,8.04,7.88,7.74,Bare,353.8,0.50709255283711,23:15:00
2023-06-30 23:20:00,2023-06-30T23:20:00Z,13.885,0.549,27.86,92.2,8.02,7.88,7.74,Bare,354.38,0.4262795863213269,23:20:00
2023-06-30 23:25:00,2023-06-30T23:25:00Z,13.859,0.55,27.85,91.9,8,7.87,7.74,Bare,353.59999999999997,0.828078671210825,23:25:00
2023-06-30 23:30:00,2023-06-30T23:30:00Z,13.831,0.549,27.85,91,7.92,7.86,7.73,Bare,352.59999999999997,0.828078671210825,23:30:00
2023-06-30 23:35:00,2023-06-30T23:35:00Z,13.833,0.549,27.85,91.1,7.93,7.86,7.73,Bare,354.59999999999997,1.0555973258234952,23:35:00
2023-06-30 23:40:00,2023-06-30T23:40:00Z,13.784,0.549,27.85,89.7,7.82,7.87,7.73,Bare,355,1.2071217242444348,23:40:00
2023-06-30 23:45:00,2023-06-30T23:45:00Z,13.756,0.55,27.85,89.7,7.82,7.87,7.73,Bare,353.8,0.50709255283711,23:45:00
2023-06-30 23:50:00,2023-06-30T23:50:00Z,13.75,0.55,27.85,89.3,7.78,7.87,7.72,Bare,355.82,1.0844353369380832,23:50:00
2023-06-30 23:55:00,2023-06-30T23:55:00Z,13.704,0.548,27.85,90.3,7.88,7.88,7.74,Bare,357.02,1.3769531582446817,23:55:00
2023-07-01 00:00:00,2023-07-01T00:00:00Z,13.697,0.55,27.85,90,7.86,7.87,7.73,Bare,356.64,1.0404669281488104,00:00:00
2023-07-01 00:05:00,2023-07-01T00:05:00Z,13.672,0.55,27.85,90.1,7.87,7.87,7.73,Bare,355.82,0.5253570214625524,00:05:00
2023-07-01 00:10:00,2023-07-01T00:10:00Z,13.626,0.55,27.85,89.3,7.81,7.86,7.74,Bare,354.2,1.4638501094227998,00:10:00
2023-07-01 00:15:00,2023-07-01T00:15:00Z,13.637,0.55,27.86,89.3,7.8,7.86,7.72,Bare,354.4,0.7745966692414834,00:15:00
2023-07-01 00:20:00,2023-07-01T00:20:00Z,13.606,0.55,27.85,89,7.78,7.86,7.75,Bare,355.62,0.8694826047713757,00:20:00
2023-07-01 00:25:00,2023-07-01T00:25:00Z,13.612,0.55,27.85,86.3,7.55,7.86,7.76,Bare,357.02,0.42627958632133495,00:25:00
2023-07-01 00:30:00,2023-07-01T00:30:00Z,13.607,0.55,27.85,88.2,7.71,7.86,7.77,Bare,356.8,2.585674822114004,00:30:00
2023-07-01 00:35:00,2023-07-01T00:35:00Z,13.564,0.55,27.85,87.7,7.68,7.86,7.74,Bare,356.2,1.3093073414159542,00:35:00
2023-07-01 00:40:00,2023-07-01T00:40:00Z,13.549,0.551,27.84,87.3,7.64,7.85,7.75,Bare,356.8,1.5491933384829668,00:40:00
2023-07-01 00:45:00,2023-07-01T00:45:00Z,13.541,0.551,27.85,84.9,7.44,7.85,7.77,Bare,359.4,0.4140393356054125,00:45:00
2023-07-01 00:50:00,2023-07-01T00:50:00Z,13.516,0.552,27.86,86.6,7.59,7.85,7.73,Bare,361.88,1.3985706989637658,00:50:00
2023-07-01 00:55:00,2023-07-01T00:55:00Z,13.493,0.552,27.85,87.7,7.69,7.86,7.72,Bare,360.86,0.8600664426160914,00:55:00
2023-07-01 01:00:00,2023-07-01T01:00:00Z,13.487,0.553,27.85,87.9,7.71,7.85,7.74,Bare,359.44,1.2534523752990712,01:00:00
2023-07-01 01:05:00,2023-07-01T01:05:00Z,13.473,0.552,27.85,87.4,7.67,7.84,7.73,Bare,357,2.305273457593635,01:05:00
2023-07-01 01:10:00,2023-07-01T01:10:00Z,13.442,0.552,27.85,85.1,7.47,7.85,7.74,Bare,358.8,0.828078671210825,01:10:00
2023-07-01 01:15:00,2023-07-01T01:15:00Z,13.439,0.552,27.85,86.4,7.58,7.85,7.72,Bare,358.8,1.0555973258234952,01:15:00
2023-07-01 01:20:00,2023-07-01T01:20:00Z,13.406,0.552,27.85,86.6,7.61,7.84,7.7,Bare,359.02,2.030904091426144,01:20:00
2023-07-01 01:25:00,2023-07-01T01:25:00Z,13.38,0.552,27.85,85.3,7.49,7.84,7.7,Bare,359.59999999999997,0.50709255283711,01:25:00
2023-07-01 01:30:00,2023-07-01T01:30:00Z,13.353,0.552,27.85,86,7.56,7.84,7.69,Bare,358,1.2071217242444348,01:30:00
2023-07-01 01:35:00,2023-07-01T01:35:00Z,13.331,0.553,27.86,85.5,7.52,7.83,7.69,Bare,360.44,1.2187815929971122,01:35:00
2023-07-01 01:40:00,2023-07-01T01:40:00Z,13.334,0.554,27.85,84.6,7.44,7.82,7.68,Bare,361.14,1.0301178850708523,01:40:00
2023-07-01 01:45:00,2023-07-01T01:45:00Z,13.332,0.554,27.86,82.5,7.26,7.83,7.69,Bare,360.84,0.5422176684690466,01:45:00
2023-07-01 01:50:00,2023-07-01T01:50:00Z,13.313,0.555,27.85,83.2,7.32,7.82,7.68,Bare,364.46,0.7872193377415794,01:50:00
2023-07-01 01:55:00,2023-07-01T01:55:00Z,13.303,0.556,27.86,84.9,7.47,7.84,7.68,Bare,363.22,1.1718117840092228,01:55:00
2023-07-01 02:00:00,2023-07-01T02:00:00Z,13.282,0.555,27.86,85,7.49,7.83,7.68,Bare,363.32,1.9914818603241151,02:00:00
2023-07-01 02:05:00,2023-07-01T02:05:00Z,13.268,0.555,27.85,85,7.49,7.82,7.68,Bare,366.48,1.0192434168819269,02:05:00
2023-07-01 02:10:00,2023-07-01T02:10:00Z,13.247,0.555,27.86,84.5,7.44,7.82,7.67,Bare,365.68,0.5253570214625524,02:10:00
2023-07-01 02:15:00,2023-07-01T02:15:00Z,13.228,0.554,27.86,83.2,7.34,7.81,7.67,Bare,365.46,0.7595111209568548,02:15:00
2023-07-01 02:20:00,2023-07-01T02:20:00Z,13.199,0.555,27.86,83,7.32,7.82,7.67,Bare,364.08,0.4554432691659632,02:20:00
2023-07-01 02:25:00,2023-07-01T02:25:00Z,13.21,0.556,27.86,84.1,7.41,7.82,7.68,Bare,365.28,0.9033271832508922,02:25:00
2023-07-01 02:30:00,2023-07-01T02:30:00Z,13.201,0.556,27.86,81.1,7.16,7.82,7.71,Bare,366.48,0.7812078560061445,02:30:00
2023-07-01 02:35:00,2023-07-01T02:35:00Z,13.193,0.556,27.86,82.9,7.32,7.81,7.73,Bare,369.1,1.65615734242165,02:35:00
2023-07-01 02:40:00,2023-07-01T02:40:00Z,13.182,0.555,27.86,83.3,7.35,7.81,7.72,Bare,368.5,1.01418510567422,02:40:00
2023-07-01 02:45:00,2023-07-01T02:45:00Z,13.176,0.556,27.86,83.8,7.39,7.82,7.7,Bare,369.9,0.828078671210825,02:45:00
2023-07-01 02:50:00,2023-07-01T02:50:00Z,13.16,0.557,27.86,81.4,7.19,7.83,7.7,Bare,369.3,0.6546536707079771,02:50:00
2023-07-01 02:55:00,2023-07-01T02:55:00Z,13.133,0.556,27.86,83.1,7.34,7.83,7.68,Bare,371.7,0.50709255283711,02:55:00
2023-07-01 03:00:00,2023-07-01T03:00:00Z,13.128,0.556,27.86,83.3,7.36,7.81,7.68,Bare,370.7,1.0555973258234952,03:00:00
2023-07-01 03:05:00,2023-07-01T03:05:00Z,13.113,0.557,27.86,83.3,7.36,7.8,7.68,Bare,371.7,1.0555973258234952,03:05:00
2023-07-01 03:10:00,2023-07-01T03:10:00Z,13.093,0.559,27.86,83.7,7.4,7.82,7.69,Bare,371.9,0.50709255283711,03:10:00
2023-07-01 03:15:00,2023-07-01T03:15:00Z,13.084,0.56,27.86,83.6,7.39,7.81,7.68,Bare,374.54,3.5955925400809257,03:15:00
2023-07-01 03:20:00,2023-07-01T03:20:00Z,13.072,0.56,27.86,80.5,7.12,7.8,7.7,Bare,373.5,2.1111946516469904,03:20:00
2023-07-01 03:25:00,2023-07-01T03:25:00Z,13.067,0.56,27.86,81.4,7.2,7.81,7.67,Bare,371.7,0.828078671210825,03:25:00
2023-07-01 03:30:00,2023-07-01T03:30:00Z,13.061,0.561,27.86,81.3,7.19,7.81,7.68,Bare,372.1,0.7745966692414834,03:30:00
2023-07-01 03:35:00,2023-07-01T03:35:00Z,13.034,0.561,27.86,80.2,7.1,7.81,7.71,Bare,373.3,0.6546536707079771,03:35:00
2023-07-01 03:40:00,2023-07-01T03:40:00Z,13.018,0.561,27.86,81,7.17,7.8,7.74,Bare,372.7,0.828078671210825,03:40:00
2023-07-01 03:45:00,2023-07-01T03:45:00Z,13.021,0.562,27.86,78.4,6.94,7.81,7.73,Bare,372.3,1.1338934190276817,03:45:00
2023-07-01 03:50:00,2023-07-01T03:50:00Z,13.003,0.561,27.86,77.9,6.9,7.82,7.72,Bare,373.1,0.7745966692414834,03:50:00
2023-07-01 03:55:00,2023-07-01T03:55:00Z,12.986,0.561,27.86,82.4,7.3,7.82,7.67,Bare,374.3,0.6546536707079771,03:55:00
2023-07-01 04:00:00,2023-07-01T04:00:00Z,12.98,0.562,27.86,81.9,7.25,7.8,7.68,Bare,372.9,1.2421180068162376,04:00:00
2023-07-01 04:05:00,2023-07-01T04:05:00Z,12.971,0.562,27.86,82.1,7.28,7.82,7.68,Bare,375.9,1.9198214202665531,04:05:00
2023-07-01 04:10:00,2023-07-01T04:10:00Z,12.963,0.562,27.86,82,7.27,7.81,7.67,Bare,374.1,2.007130147392398,04:10:00
2023-07-01 04:15:00,2023-07-01T04:15:00Z,12.952,0.562,27.87,82.9,7.35,7.8,7.66,Bare,375.1,0.7745966692414834,04:15:00
2023-07-01 04:20:00,2023-07-01T04:20:00Z,12.945,0.563,27.87,83.1,7.37,7.8,7.69,Bare,374.5,0.4140393356054125,04:20:00
2023-07-01 04:25:00,2023-07-01T04:25:00Z,12.926,0.562,27.86,83.1,7.37,7.81,7.71,Bare,371.9,1.6818357317441643,04:25:00
2023-07-01 04:30:00,2023-07-01T04:30:00Z,12.922,0.562,27.86,82.1,7.28,7.8,7.7,Bare,370.3,0.6546536707079771,04:30:00
2023-07-01 04:35:00,2023-07-01T04:35:00Z,12.91,0.562,27.86,82.3,7.31,7.8,7.7,Bare,371.5,0.4140393356054125,04:35:00
2023-07-01 04:40:00,2023-07-01T04:40:00Z,12.904,0.562,27.86,82.2,7.3,7.81,7.69,Bare,371.9,0.828078671210825,04:40:00
2023-07-01 04:45:00,2023-07-01T04:45:00Z,12.897,0.562,27.86,79.1,7.02,7.8,7.67,Bare,373.5,2.210365192839022,04:45:00
2023-07-01 04:50:00,2023-07-01T04:50:00Z,12.888,0.563,27.86,82.1,7.29,7.82,7.7,Bare,372.3,1.1338934190276817,04:50:00
2023-07-01 04:55:00,2023-07-01T04:55:00Z,12.863,0.563,27.86,82.3,7.31,7.81,7.67,Bare,370.68,0.5253570214625524,04:55:00
2023-07-01 05:00:00,2023-07-01T05:00:00Z,12.864,0.564,27.86,82.6,7.34,7.8,7.67,Bare,372.1,1.2071217242444348,05:00:00
2023-07-01 05:05:00,2023-07-01T05:05:00Z,12.862,0.565,27.86,81,7.19,7.8,7.67,Bare,372.3,0,05:05:00
2023-07-01 05:10:00,2023-07-01T05:10:00Z,12.847,0.565,27.86,80.2,7.13,7.8,7.69,Bare,371.68,0.4828486896977686,05:10:00
2023-07-01 05:15:00,2023-07-01T05:15:00Z,12.844,0.565,27.86,81,7.2,7.81,7.69,Bare,371.3,0.6546536707079771,05:15:00
2023-07-01 05:20:00,2023-07-01T05:20:00Z,12.835,0.565,27.86,82.7,7.35,7.8,7.7,Bare,371.08,0.7974960814950808,05:20:00
2023-07-01 05:25:00,2023-07-01T05:25:00Z,12.828,0.566,27.87,82.6,7.35,7.8,7.69,Bare,372.3,0.9258200997725514,05:25:00
2023-07-01 05:30:00,2023-07-01T05:30:00Z,12.823,0.566,27.86,82.6,7.35,7.8,7.68,Bare,372.9,0.828078671210825,05:30:00
2023-07-01 05:35:00,2023-07-01T05:35:00Z,12.814,0.566,27.86,81.9,7.28,7.81,7.7,Bare,372.5,0.4140393356054125,05:35:00
2023-07-01 05:40:00,2023-07-01T05:40:00Z,12.809,0.566,27.86,82.5,7.33,7.81,7.7,Bare,372.7,1.0555973258234952,05:40:00
2023-07-01 05:45:00,2023-07-01T05:45:00Z,12.809,0.565,27.86,83.4,7.41,7.81,7.7,Bare,371.7,1.0555973258234952,05:45:00
2023-07-01 05:50:00,2023-07-01T05:50:00Z,12.806,0.565,27.85,83.2,7.4,7.82,7.7,Bare,371.88,0.8187097863624883,05:50:00
2023-07-01 05:55:00,2023-07-01T05:55:00Z,12.802,0.565,27.86,83.3,7.41,7.83,7.67,Bare,370.5,0.4140393356054125,05:55:00
2023-07-01 06:00:00,2023-07-01T06:00:00Z,12.803,0.566,27.85,83.3,7.41,7.84,7.67,Bare,370.3,0.6546536707079771,06:00:00
2023-07-01 06:05:00,2023-07-01T06:05:00Z,12.807,0.567,27.86,83.6,7.43,7.84,7.7,Bare,369.9,0.50709255283711,06:05:00
2023-07-01 06:10:00,2023-07-01T06:10:00Z,12.809,0.567,27.85,83.7,7.44,7.84,7.69,Bare,368.7,1.0555973258234952,06:10:00
2023-07-01 06:15:00,2023-07-01T06:15:00Z,12.814,0.568,27.86,83.8,7.46,7.85,7.7,Bare,367.7,0.50709255283711,06:15:00
2023-07-01 06:20:00,2023-07-01T06:20:00Z,12.818,0.569,27.85,84.2,7.49,7.86,7.71,Bare,370.32,5.318592724718488,06:20:00
2023-07-01 06:25:00,2023-07-01T06:25:00Z,12.826,0.57,27.86,84.3,7.49,7.86,7.71,Bare,385.68,2.3443549219348254,06:25:00
2023-07-01 06:30:00,2023-07-01T06:30:00Z,12.829,0.571,27.86,84.7,7.53,7.89,7.71,Bare,379.02,2.064391989355297,06:30:00
2023-07-01 06:35:00,2023-07-01T06:35:00Z,12.834,0.571,27.85,84.8,7.53,7.89,7.72,Bare,369.78,2.1257603681640953,06:35:00
2023-07-01 06:40:00,2023-07-01T06:40:00Z,12.841,0.572,27.85,85.1,7.56,7.89,7.74,Bare,368.58,0.80817254169072,06:40:00
2023-07-01 06:45:00,2023-07-01T06:45:00Z,12.848,0.572,27.85,85.3,7.58,7.9,7.74,Bare,365.7,0.50709255283711,06:45:00
2023-07-01 06:50:00,2023-07-01T06:50:00Z,12.861,0.573,27.85,85.6,7.6,7.91,7.75,Bare,364.9,1.0555973258234952,06:50:00
2023-07-01 06:55:00,2023-07-01T06:55:00Z,12.86,0.573,27.85,86.5,7.68,7.9,7.72,Bare,364.74,1.5801446588389017,06:55:00
2023-07-01 07:00:00,2023-07-01T07:00:00Z,12.875,0.574,27.85,86.4,7.67,7.91,7.72,Bare,362.32,3.5012650774908565,07:00:00
2023-07-01 07:05:00,2023-07-01T07:05:00Z,12.887,0.574,27.85,86.4,7.68,7.94,7.74,Bare,359.1,0.4140393356054125,07:05:00
2023-07-01 07:10:00,2023-07-01T07:10:00Z,12.905,0.574,27.85,86.6,7.69,7.94,7.74,Bare,359.5,0.4140393356054125,07:10:00
2023-07-01 07:15:00,2023-07-01T07:15:00Z,12.919,0.573,27.85,86.4,7.66,7.95,7.75,Bare,359.5,0.7828519290754439,07:15:00
2023-07-01 07:20:00,2023-07-01T07:20:00Z,12.932,0.574,27.85,86.9,7.7,7.95,7.76,Bare,357.7,1.2421180068162376,07:20:00
2023-07-01 07:25:00,2023-07-01T07:25:00Z,12.945,0.575,27.85,87.8,7.79,7.96,7.77,Bare,355.7,0.50709255283711,07:25:00
2023-07-01 07:30:00,2023-07-01T07:30:00Z,12.966,0.576,27.85,87.2,7.73,7.98,7.81,Bare,353.1,0.4140393356054125,07:30:00
2023-07-01 07:35:00,2023-07-01T07:35:00Z,12.983,0.577,27.85,86.9,7.7,7.99,7.8,Bare,354.3,0.6546536707079771,07:35:00
2023-07-01 07:40:00,2023-07-01T07:40:00Z,13.016,0.577,27.85,88.5,7.83,7.98,7.79,Bare,353.1,1.01418510567422,07:40:00
2023-07-01 07:45:00,2023-07-01T07:45:00Z,13.045,0.577,27.85,90.7,8.03,8,7.82,Bare,350.1,0.4140393356054125,07:45:00
2023-07-01 07:50:00,2023-07-01T07:50:00Z,13.074,0.578,27.85,90.2,7.97,8.01,7.82,Bare,350.5,0.7745966692414834,07:50:00
2023-07-01 07:55:00,2023-07-01T07:55:00Z,13.095,0.577,27.85,91.2,8.06,7.98,7.77,Bare,351.3,0.9258200997725514,07:55:00
2023-07-01 08:00:00,2023-07-01T08:00:00Z,13.179,0.578,27.85,91.2,8.05,8,7.79,Bare,349.5,0.4140393356054125,08:00:00
2023-07-01 08:05:00,2023-07-01T08:05:00Z,13.186,0.578,27.85,91.6,8.08,8.02,7.81,Bare,347.7,1.0555973258234952,08:05:00
2023-07-01 08:10:00,2023-07-01T08:10:00Z,13.224,0.579,27.14,92.9,8.23,8.03,7.82,Bare,345.52,1.3862590976128066,08:10:00
2023-07-01 08:15:00,2023-07-01T08:15:00Z,13.28,0.579,27.48,93.1,8.22,8.07,7.83,Bare,342.92,1.5825837824808493,08:15:00
2023-07-01 08:20:00,2023-07-01T08:20:00Z,13.311,0.579,27.86,93,8.18,8.08,7.81,Bare,342.3,0.9258200997725514,08:20:00
2023-07-01 08:25:00,2023-07-01T08:25:00Z,13.332,0.58,27.85,94.4,8.31,8.07,7.82,Bare,344.52,1.5330641585679643,08:25:00
2023-07-01 08:30:00,2023-07-01T08:30:00Z,13.395,0.58,27.86,94.1,8.27,8.08,7.82,Bare,344.12,0.80817254169072,08:30:00
2023-07-01 08:35:00,2023-07-01T08:35:00Z,13.414,0.58,27.86,95,8.34,8.11,7.83,Bare,342.5,0.7745966692414834,08:35:00
2023-07-01 08:40:00,2023-07-01T08:40:00Z,13.431,0.579,27.85,94.5,8.3,8.07,7.81,Bare,340.3,0.6546536707079771,08:40:00
2023-07-01 08:45:00,2023-07-01T08:45:00Z,13.485,0.58,27.85,94.6,8.29,8.02,7.83,Bare,337.7,1.804755622554715,08:45:00
2023-07-01 08:50:00,2023-07-01T08:50:00Z,13.515,0.58,27.85,95,8.33,8.05,7.84,Bare,336.90000000000003,0.828078671210825,08:50:00
2023-07-01 08:55:00,2023-07-01T08:55:00Z,13.528,0.58,27.85,97,8.49,8.05,7.81,Bare,333.26,1.135026746066239,08:55:00
2023-07-01 09:00:00,2023-07-01T09:00:00Z,13.611,0.58,27.85,96.6,8.45,8.1,7.82,Bare,333.24,0.6884765791223482,09:00:00
2023-07-01 09:05:00,2023-07-01T09:05:00Z,13.646,0.579,27.84,96.9,8.47,8.12,7.85,Bare,330.04,1.232766922704491,09:05:00
2023-07-01 09:10:00,2023-07-01T09:10:00Z,13.691,0.579,27.84,97.4,8.51,8.15,7.84,Bare,328.82,1.5414279094398138,09:10:00
2023-07-01 09:15:00,2023-07-01T09:15:00Z,13.74,0.579,27.85,97.9,8.54,8.15,7.84,Bare,325.8,1.0555973258234952,09:15:00
2023-07-01 09:20:00,2023-07-01T09:20:00Z,13.783,0.58,27.85,98.6,8.59,8.16,7.86,Bare,322.8,2.501428163498376,09:20:00
2023-07-01 09:25:00,2023-07-01T09:25:00Z,13.831,0.58,27.83,99.2,8.64,8.2,7.86,Bare,320.18,0.6878538050653216,09:25:00
2023-07-01 09:30:00,2023-07-01T09:30:00Z,13.862,0.58,27.83,99.5,8.65,8.23,7.87,Bare,319.16,0.6566146945834028,09:30:00
2023-07-01 09:35:00,2023-07-01T09:35:00Z,13.908,0.58,27.84,100.3,8.72,8.22,7.87,Bare,317.72,1.410774863075504,09:35:00
2023-07-01 09:40:00,2023-07-01T09:40:00Z,13.967,0.581,27.84,100.7,8.75,8.22,7.89,Bare,316.8,0.50709255283711,09:40:00
2023-07-01 09:45:00,2023-07-01T09:45:00Z,14.025,0.582,27.83,100.8,8.75,8.23,7.88,Bare,315.58,0.8645395140932252,09:45:00
2023-07-01 09:50:00,2023-07-01T09:50:00Z,14.057,0.583,27.84,101.4,8.79,8.22,7.89,Bare,314.52000000000004,0.8444778606587903,09:50:00
2023-07-01 09:55:00,2023-07-01T09:55:00Z,14.112,0.582,27.84,103.3,8.95,8.14,7.86,Bare,313.94,0.3850788416489814,09:55:00
2023-07-01 10:00:00,2023-07-01T10:00:00Z,14.161,0.582,27.83,102.5,8.86,8.18,7.87,Bare,312.18,1.1718117840092013,10:00:00
2023-07-01 10:05:00,2023-07-01T10:05:00Z,14.22,0.583,27.84,103.2,8.91,8.19,7.88,Bare,309.70000000000005,0.828078671210825,10:05:00
2023-07-01 10:10:00,2023-07-01T10:10:00Z,14.258,0.583,27.82,103.7,8.95,8.22,7.9,Bare,309.70000000000005,2.1313979316066587,10:10:00
2023-07-01 10:15:00,2023-07-01T10:15:00Z,14.287,0.583,27.83,104.4,9,8.24,7.9,Bare,309.1,0.6546536707079771,10:15:00
2023-07-01 10:20:00,2023-07-01T10:20:00Z,14.344,0.583,27.83,104.9,9.04,8.24,7.9,Bare,305.90000000000003,0.7745966692414834,10:20:00
2023-07-01 10:25:00,2023-07-01T10:25:00Z,14.401,0.585,27.83,105.5,9.08,8.27,7.93,Bare,305.5,0.50709255283711,10:25:00
2023-07-01 10:30:00,2023-07-01T10:30:00Z,14.462,0.584,27.83,105.3,9.05,8.22,7.9,Bare,302.28000000000003,3.403191779155907,10:30:00
2023-07-01 10:35:00,2023-07-01T10:35:00Z,14.479,0.584,27.82,105.5,9.07,8.25,7.91,Bare,302.3,0.7745966692414834,10:35:00
2023-07-01 10:40:00,2023-07-01T10:40:00Z,14.491,0.584,27.83,105.7,9.08,8.27,7.9,Bare,304.48,2.5307254747545143,10:40:00
2023-07-01 10:45:00,2023-07-01T10:45:00Z,14.553,0.586,27.83,106,9.09,8.25,7.9,Bare,305.08000000000004,1.1533801256679104,10:45:00
2023-07-01 10:50:00,2023-07-01T10:50:00Z,14.547,0.586,27.82,105.9,9.09,8.25,7.9,Bare,306.5,0.828078671210825,10:50:00
2023-07-01 10:55:00,2023-07-01T10:55:00Z,14.55,0.586,27.84,107.7,9.24,8.15,7.87,Bare,304.88,0.7974960814950808,10:55:00
2023-07-01 11:00:00,2023-07-01T11:00:00Z,14.617,0.586,27.81,107.3,9.19,8.21,7.87,Bare,305.26,1.250028571102058,11:00:00
2023-07-01 11:05:00,2023-07-01T11:05:00Z,14.649,0.586,27.81,111.9,9.58,8.19,7.88,Bare,305.90000000000003,1.3732131246511905,11:05:00
2023-07-01 11:10:00,2023-07-01T11:10:00Z,14.619,0.587,27.82,108.9,9.33,8.18,7.88,Bare,305.5,0.50709255283711,11:10:00
2023-07-01 11:15:00,2023-07-01T11:15:00Z,14.675,0.587,27.82,108.6,9.3,8.23,7.88,Bare,305.3,0.7745966692414834,11:15:00
2023-07-01 11:20:00,2023-07-01T11:20:00Z,14.67,0.588,27.81,112.3,9.62,8.23,7.9,Bare,305.48,0.864539514093246,11:20:00
2023-07-01 11:25:00,2023-07-01T11:25:00Z,14.748,0.588,27.82,111,9.49,8.24,7.9,Bare,303.86,1.7887745206465495,11:25:00
2023-07-01 11:30:00,2023-07-01T11:30:00Z,14.717,0.588,27.79,111.7,9.55,8.23,7.91,Bare,306.5,1.0555973258234952,11:30:00
2023-07-01 11:35:00,2023-07-01T11:35:00Z,14.812,0.588,27.81,110.1,9.4,8.25,7.91,Bare,304.76,1.334594641508381,11:35:00
2023-07-01 11:40:00,2023-07-01T11:40:00Z,14.76,0.588,27.81,112.4,9.61,8.33,7.92,Bare,304.48,0.5253570214625524,11:40:00
2023-07-01 11:45:00,2023-07-01T11:45:00Z,14.838,0.589,27.82,112.3,9.58,8.25,7.91,Bare,304.90000000000003,1.2071217242444348,11:45:00
2023-07-01 11:50:00,2023-07-01T11:50:00Z,14.832,0.588,27.82,118,10.07,8.37,7.92,Bare,304.68,0.5334523676687875,11:50:00
2023-07-01 11:55:00,2023-07-01T11:55:00Z,14.914,0.588,27.78,112.2,9.56,8.17,7.87,Bare,304.90000000000003,1.2071217242444348,11:55:00
2023-07-01 12:00:00,2023-07-01T12:00:00Z,14.955,0.588,27.78,113,9.62,8.26,7.88,Bare,304.5,0.828078671210825,12:00:00
2023-07-01 12:05:00,2023-07-01T12:05:00Z,14.951,0.588,27.82,116.2,9.89,8.23,7.87,Bare,303.70000000000005,0.50709255283711,12:05:00
2023-07-01 12:10:00,2023-07-01T12:10:00Z,14.986,0.588,27.8,112.4,9.56,8.22,7.88,Bare,301.1,0.9258200997725514,12:10:00
2023-07-01 12:15:00,2023-07-01T12:15:00Z,15.032,0.588,27.79,111.7,9.49,8.22,7.88,Bare,302.3,1.2071217242444348,12:15:00
2023-07-01 12:20:00,2023-07-01T12:20:00Z,15.046,0.59,27.84,112.2,9.53,8.22,7.89,Bare,302.5,1.2421180068162376,12:20:00
2023-07-01 12:25:00,2023-07-01T12:25:00Z,15.124,0.588,27.81,118.1,10.01,8.24,7.88,Bare,302.3,1.52127765851133,12:25:00
2023-07-01 12:30:00,2023-07-01T12:30:00Z,15.123,0.589,27.81,114.2,9.69,8.22,7.87,Bare,302.1,0.6546536707079771,12:30:00
2023-07-01 12:35:00,2023-07-01T12:35:00Z,15.161,0.589,27.82,114.2,9.68,8.22,7.88,Bare,303.5,1.4040757000349275,12:35:00
2023-07-01 12:40:00,2023-07-01T12:40:00Z,15.209,0.59,27.82,112.9,9.56,8.23,7.87,Bare,303.70000000000005,1.5491933384829668,12:40:00
2023-07-01 12:45:00,2023-07-01T12:45:00Z,15.174,0.59,27.83,115.5,9.78,8.29,7.88,Bare,302.5,1.0555973258234952,12:45:00
2023-07-01 12:50:00,2023-07-01T12:50:00Z,15.25,0.589,27.83,115,9.73,8.24,7.89,Bare,304.90000000000003,1.52127765851133,12:50:00
2023-07-01 12:55:00,2023-07-01T12:55:00Z,15.274,0.589,27.82,113.8,9.62,8.18,7.87,Bare,304.3,1.01418510567422,12:55:00
2023-07-01 13:00:00,2023-07-01T13:00:00Z,15.324,0.59,27.8,114.5,9.67,8.25,7.89,Bare,303.1,0.9258200997725514,13:00:00
2023-07-01 13:05:00,2023-07-01T13:05:00Z,15.258,0.59,27.79,114.7,9.7,8.24,7.89,Bare,304.32,0.7974960814950673,13:05:00
2023-07-01 13:10:00,2023-07-01T13:10:00Z,15.345,0.59,27.79,115.6,9.77,8.25,7.89,Bare,304.54,1.1005193579137185,13:10:00
2023-07-01 13:15:00,2023-07-01T13:15:00Z,15.343,0.589,27.79,116.3,9.82,8.2,7.88,Bare,303.72,0.8645395140932252,13:15:00
2023-07-01 13:20:00,2023-07-01T13:20:00Z,15.37,0.589,27.81,114.6,9.67,8.22,7.88,Bare,302.90000000000003,0.7745966692414834,13:20:00
2023-07-01 13:25:00,2023-07-01T13:25:00Z,15.434,0.588,27.81,115.5,9.73,8.26,7.89,Bare,304.12,0.6878538050653216,13:25:00
2023-07-01 13:30:00,2023-07-01T13:30:00Z,15.423,0.588,27.8,114.6,9.66,8.24,7.88,Bare,304.1,0.9258200997725514,13:30:00
2023-07-01 13:35:00,2023-07-01T13:35:00Z,15.439,0.587,27.8,115.4,9.73,8.25,7.88,Bare,303.12,2.378835249204348,13:35:00
2023-07-01 13:40:00,2023-07-01T13:40:00Z,15.45,0.587,27.8,114.4,9.64,8.25,7.87,Bare,301.3,0.7745966692414834,13:40:00
2023-07-01 13:45:00,2023-07-01T13:45:00Z,15.476,0.587,27.8,116.1,9.78,8.25,7.88,Bare,298.90000000000003,1.2071217242444348,13:45:00
2023-07-01 13:50:00,2023-07-01T13:50:00Z,15.525,0.587,27.81,114.7,9.65,8.26,7.9,Bare,301.54,1.9558702849188447,13:50:00
