datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,battery_v,wiper_position_volt,path,tank
2023-06-03 05:45:00,2023-06-03 05:45:00,11.906,0.569,27.31,93.1,8.47,7.99,7.79,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 05:50:00,2023-06-03 05:50:00,11.904,0.569,27.31,93.8,8.53,7.99,7.79,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 05:55:00,2023-06-03 05:55:00,11.905,0.568,27.32,94.6,8.6,7.99,7.79,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:00:00,2023-06-03 06:00:00,11.935,0.569,27.32,92.6,8.42,8,7.8,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:05:00,2023-06-03 06:05:00,11.961,0.57,27.33,90.5,8.22,8.01,7.81,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:10:00,2023-06-03 06:10:00,11.984,0.57,27.34,90.4,8.21,8.01,7.8,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:15:00,2023-06-03 06:15:00,11.997,0.57,27.33,93.6,8.49,8.01,7.81,5.65,1.213,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:20:00,2023-06-03 06:20:00,11.987,0.569,27.34,98.8,8.97,8.02,7.81,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:25:00,2023-06-03 06:25:00,12.011,0.571,27.35,99.3,9.01,8.03,7.81,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:30:00,2023-06-03 06:30:00,12.018,0.57,27.34,98.5,8.93,8.02,7.81,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:35:00,2023-06-03 06:35:00,12.025,0.57,27.34,96.6,8.77,8.02,7.81,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:40:00,2023-06-03 06:40:00,12.046,0.569,27.36,96.8,8.78,8.03,7.83,5.64,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:45:00,2023-06-03 06:45:00,12.057,0.569,27.36,95.2,8.63,8.03,7.83,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:50:00,2023-06-03 06:50:00,12.072,0.57,27.36,93.8,8.49,8.03,7.82,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 06:55:00,2023-06-03 06:55:00,12.089,0.57,27.36,94.8,8.58,8.03,7.82,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:00:00,2023-06-03 07:00:00,12.095,0.571,27.36,97.8,8.86,8.03,7.82,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:05:00,2023-06-03 07:05:00,12.107,0.572,27.35,100.1,9.06,8.03,7.82,5.64,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:10:00,2023-06-03 07:10:00,12.113,0.572,27.35,101.2,9.16,8.04,7.82,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:15:00,2023-06-03 07:15:00,12.117,0.572,27.36,101.8,9.21,8.03,7.82,5.65,1.202,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:20:00,2023-06-03 07:20:00,12.137,0.572,27.37,102.7,9.29,8.05,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:25:00,2023-06-03 07:25:00,12.16,0.572,27.36,102.9,9.31,8.05,7.83,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:30:00,2023-06-03 07:30:00,12.176,0.571,27.36,103.1,9.32,8.05,7.83,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:35:00,2023-06-03 07:35:00,12.19,0.571,27.36,103.4,9.35,8.05,7.83,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:40:00,2023-06-03 07:40:00,12.2,0.572,27.36,103.8,9.38,8.05,7.83,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:45:00,2023-06-03 07:45:00,12.209,0.571,27.36,103.8,9.38,8.04,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:50:00,2023-06-03 07:50:00,12.222,0.572,27.36,103.6,9.36,8.04,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 07:55:00,2023-06-03 07:55:00,12.231,0.572,27.36,103.3,9.32,8.03,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:00:00,2023-06-03 08:00:00,12.251,0.572,27.36,103.2,9.32,8.03,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:05:00,2023-06-03 08:05:00,12.255,0.571,27.36,103.5,9.34,8.03,7.83,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:10:00,2023-06-03 08:10:00,12.265,0.571,27.36,103.5,9.34,8.05,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:15:00,2023-06-03 08:15:00,12.293,0.57,27.36,104.8,9.45,8.05,7.82,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:20:00,2023-06-03 08:20:00,12.334,0.57,27.38,105.8,9.53,8.05,7.83,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:25:00,2023-06-03 08:25:00,12.361,0.57,27.37,106.1,9.55,8.06,7.83,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:30:00,2023-06-03 08:30:00,12.403,0.57,27.38,106.5,9.58,8.06,7.83,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:35:00,2023-06-03 08:35:00,12.42,0.571,27.38,107.4,9.66,8.06,7.84,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:40:00,2023-06-03 08:40:00,12.442,0.571,27.37,107.5,9.66,8.07,7.84,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:45:00,2023-06-03 08:45:00,12.456,0.571,27.37,107.3,9.64,8.07,7.84,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:50:00,2023-06-03 08:50:00,12.483,0.571,27.38,107.6,9.66,8.07,7.84,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 08:55:00,2023-06-03 08:55:00,12.515,0.571,27.37,108.1,9.7,8.07,7.85,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:00:00,2023-06-03 09:00:00,12.564,0.57,27.39,108.7,9.74,8.08,7.85,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:05:00,2023-06-03 09:05:00,12.618,0.571,27.39,110.6,9.91,8.09,7.87,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:10:00,2023-06-03 09:10:00,12.653,0.571,27.4,112.1,10.03,8.09,7.88,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:15:00,2023-06-03 09:15:00,12.655,0.571,27.4,113.1,10.11,8.09,7.87,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:20:00,2023-06-03 09:20:00,12.693,0.571,27.41,114,10.19,8.09,7.87,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:25:00,2023-06-03 09:25:00,12.729,0.572,27.41,114,10.19,8.09,7.87,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:30:00,2023-06-03 09:30:00,12.737,0.57,27.4,113.9,10.18,8.09,7.86,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:35:00,2023-06-03 09:35:00,12.783,0.57,27.39,114.1,10.18,8.09,7.87,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:40:00,2023-06-03 09:40:00,12.827,0.572,27.4,114.4,10.2,8.09,7.87,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:45:00,2023-06-03 09:45:00,12.849,0.57,27.39,115,10.24,8.1,7.87,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:50:00,2023-06-03 09:50:00,12.914,0.57,27.41,116.1,10.33,8.1,7.88,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 09:55:00,2023-06-03 09:55:00,12.931,0.57,27.4,117.7,10.47,8.1,7.88,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:00:00,2023-06-03 10:00:00,12.959,0.569,27.4,117.7,10.46,8.11,7.88,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:05:00,2023-06-03 10:05:00,13,0.57,27.41,118.2,10.5,8.11,7.88,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:10:00,2023-06-03 10:10:00,13.052,0.569,27.41,118.4,10.51,8.11,7.88,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:15:00,2023-06-03 10:15:00,13.061,0.569,27.4,118.5,10.51,8.11,7.89,5.65,1.208,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:20:00,2023-06-03 10:20:00,13.107,0.568,27.41,121,10.73,8.13,7.9,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:25:00,2023-06-03 10:25:00,13.178,0.568,27.41,121.5,10.75,8.12,7.89,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:30:00,2023-06-03 10:30:00,13.187,0.569,27.42,121.7,10.77,8.13,7.9,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:35:00,2023-06-03 10:35:00,13.253,0.568,27.42,122.7,10.84,8.13,7.9,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:40:00,2023-06-03 10:40:00,13.276,0.568,27.41,122.9,10.85,8.14,7.91,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:45:00,2023-06-03 10:45:00,13.309,0.567,27.41,124.5,10.99,8.16,7.91,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:50:00,2023-06-03 10:50:00,13.351,0.567,27.41,124.8,11,8.14,7.91,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 10:55:00,2023-06-03 10:55:00,13.365,0.567,27.4,124.3,10.96,8.15,7.92,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:00:00,2023-06-03 11:00:00,13.416,0.566,27.41,125.9,11.08,8.15,7.92,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:05:00,2023-06-03 11:05:00,13.451,0.566,27.41,127.5,11.21,8.15,7.92,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:10:00,2023-06-03 11:10:00,13.501,0.566,27.42,125.9,11.07,8.16,7.93,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:15:00,2023-06-03 11:15:00,13.531,0.566,27.4,127.2,11.18,8.15,7.93,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:20:00,2023-06-03 11:20:00,13.544,0.566,27.42,129.9,11.41,8.16,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:25:00,2023-06-03 11:25:00,13.641,0.565,27.41,130.3,11.42,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:30:00,2023-06-03 11:30:00,13.674,0.565,27.4,130,11.39,8.17,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:35:00,2023-06-03 11:35:00,13.709,0.565,27.41,130.7,11.43,8.17,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:40:00,2023-06-03 11:40:00,13.767,0.565,27.4,131.7,11.51,8.18,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:45:00,2023-06-03 11:45:00,13.777,0.565,27.4,132,11.54,8.18,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:50:00,2023-06-03 11:50:00,13.779,0.565,27.39,132.6,11.59,8.18,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 11:55:00,2023-06-03 11:55:00,13.776,0.565,27.4,133.2,11.64,8.18,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:00:00,2023-06-03 12:00:00,13.908,0.565,27.41,133.4,11.63,8.19,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:05:00,2023-06-03 12:05:00,13.909,0.564,27.41,133.2,11.61,8.19,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:10:00,2023-06-03 12:10:00,13.958,0.563,27.41,133.7,11.64,8.19,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:15:00,2023-06-03 12:15:00,13.987,0.563,27.39,134.3,11.69,8.2,7.97,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:20:00,2023-06-03 12:20:00,13.934,0.563,27.4,134.9,11.75,8.19,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:25:00,2023-06-03 12:25:00,13.984,0.563,27.4,134.3,11.69,8.2,7.96,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:30:00,2023-06-03 12:30:00,14.066,0.562,27.4,135.5,11.77,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:35:00,2023-06-03 12:35:00,14.072,0.561,27.4,136.9,11.89,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:40:00,2023-06-03 12:40:00,14.154,0.561,27.39,136.8,11.87,8.21,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:45:00,2023-06-03 12:45:00,14.144,0.561,27.39,136.7,11.85,8.21,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:50:00,2023-06-03 12:50:00,14.172,0.56,27.39,136.6,11.84,8.19,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 12:55:00,2023-06-03 12:55:00,14.165,0.56,27.4,136.7,11.85,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:00:00,2023-06-03 13:00:00,14.223,0.56,27.4,136.9,11.86,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:05:00,2023-06-03 13:05:00,14.172,0.56,27.4,136.8,11.86,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:10:00,2023-06-03 13:10:00,14.198,0.559,27.41,137.6,11.92,8.19,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:15:00,2023-06-03 13:15:00,14.266,0.559,27.41,136.2,11.79,8.2,7.97,5.65,1.206,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:20:00,2023-06-03 13:20:00,14.204,0.557,27.4,137.2,11.89,8.19,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:25:00,2023-06-03 13:25:00,14.282,0.557,27.39,137.8,11.92,8.21,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:30:00,2023-06-03 13:30:00,14.196,0.558,27.38,137.2,11.89,8.19,7.96,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:35:00,2023-06-03 13:35:00,14.214,0.558,27.39,136.6,11.84,8.2,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:40:00,2023-06-03 13:40:00,14.24,0.557,27.4,137.1,11.87,8.19,7.96,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:45:00,2023-06-03 13:45:00,14.228,0.557,27.4,137.1,11.87,8.2,7.96,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:50:00,2023-06-03 13:50:00,14.298,0.558,27.41,137.4,11.88,8.2,7.96,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 13:55:00,2023-06-03 13:55:00,14.347,0.558,27.38,137.7,11.9,8.23,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:00:00,2023-06-03 14:00:00,14.352,0.558,27.39,140.5,12.14,8.22,7.96,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:05:00,2023-06-03 14:05:00,14.387,0.558,27.38,137.7,11.89,8.21,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:10:00,2023-06-03 14:10:00,14.377,0.557,27.39,137.9,11.91,8.21,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:15:00,2023-06-03 14:15:00,14.418,0.557,27.38,138.1,11.91,8.2,7.97,5.65,1.212,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:20:00,2023-06-03 14:20:00,14.377,0.557,27.4,138.1,11.92,8.18,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:25:00,2023-06-03 14:25:00,14.422,0.556,27.38,138.2,11.92,8.18,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:30:00,2023-06-03 14:30:00,14.423,0.557,27.39,138,11.9,8.2,7.96,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:35:00,2023-06-03 14:35:00,14.438,0.557,27.38,137.9,11.89,8.19,7.96,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:40:00,2023-06-03 14:40:00,14.44,0.556,27.38,138.8,11.97,8.19,7.96,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:45:00,2023-06-03 14:45:00,14.421,0.554,27.38,137.6,11.87,8.19,7.96,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:50:00,2023-06-03 14:50:00,14.391,0.555,27.39,136.8,11.81,8.18,7.96,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 14:55:00,2023-06-03 14:55:00,14.388,0.554,27.39,138.3,11.94,8.18,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:00:00,2023-06-03 15:00:00,14.353,0.554,27.39,138.5,11.96,8.18,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:05:00,2023-06-03 15:05:00,14.327,0.554,27.38,137.9,11.92,8.18,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:10:00,2023-06-03 15:10:00,14.313,0.555,27.38,137.8,11.92,8.19,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:15:00,2023-06-03 15:15:00,14.33,0.553,27.4,138.4,11.96,8.19,7.97,5.65,1.218,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:20:00,2023-06-03 15:20:00,14.312,0.554,27.41,137.6,11.89,8.18,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:25:00,2023-06-03 15:25:00,14.338,0.554,27.41,137.7,11.9,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:30:00,2023-06-03 15:30:00,14.341,0.554,27.42,137.1,11.85,8.18,7.95,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:35:00,2023-06-03 15:35:00,14.34,0.554,27.41,136.9,11.83,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:40:00,2023-06-03 15:40:00,14.312,0.554,27.42,136.8,11.82,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:45:00,2023-06-03 15:45:00,14.324,0.554,27.41,136.3,11.78,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:50:00,2023-06-03 15:50:00,14.293,0.554,27.41,136.2,11.78,8.18,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 15:55:00,2023-06-03 15:55:00,14.292,0.554,27.41,136.2,11.78,8.18,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:00:00,2023-06-03 16:00:00,14.31,0.553,27.42,136.4,11.79,8.18,7.95,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:05:00,2023-06-03 16:05:00,14.321,0.553,27.41,136.7,11.82,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:10:00,2023-06-03 16:10:00,14.302,0.553,27.42,136.8,11.83,8.18,7.95,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:15:00,2023-06-03 16:15:00,14.298,0.552,27.41,136.5,11.8,8.17,7.96,5.65,1.209,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:20:00,2023-06-03 16:20:00,14.233,0.552,27.41,136.6,11.83,8.17,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:25:00,2023-06-03 16:25:00,14.296,0.553,27.42,136.7,11.82,8.18,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:30:00,2023-06-03 16:30:00,14.295,0.552,27.39,136.7,11.82,8.17,7.96,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:35:00,2023-06-03 16:35:00,14.305,0.552,27.39,135.7,11.74,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:40:00,2023-06-03 16:40:00,14.298,0.552,27.4,135.9,11.75,8.18,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:45:00,2023-06-03 16:45:00,14.26,0.552,27.38,136.7,11.83,8.16,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:50:00,2023-06-03 16:50:00,14.254,0.553,27.4,135.8,11.75,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 16:55:00,2023-06-03 16:55:00,14.246,0.552,27.42,135.6,11.74,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:00:00,2023-06-03 17:00:00,14.236,0.552,27.4,135.7,11.75,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:05:00,2023-06-03 17:05:00,14.227,0.553,27.4,135.4,11.73,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:10:00,2023-06-03 17:10:00,14.24,0.55,27.4,135.8,11.76,8.17,7.94,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:15:00,2023-06-03 17:15:00,14.256,0.551,27.47,136.2,11.78,8.17,7.95,5.65,1.204,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:20:00,2023-06-03 17:20:00,14.127,0.552,27.4,135.5,11.75,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:25:00,2023-06-03 17:25:00,14.2,0.551,27.4,135.5,11.74,8.16,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:30:00,2023-06-03 17:30:00,14.135,0.551,27.39,134.8,11.7,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:35:00,2023-06-03 17:35:00,14.21,0.55,27.39,134.6,11.66,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:40:00,2023-06-03 17:40:00,14.084,0.55,27.39,133.4,11.59,8.18,7.94,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:45:00,2023-06-03 17:45:00,14.102,0.55,27.4,133.9,11.63,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:50:00,2023-06-03 17:50:00,14.087,0.549,27.39,134,11.64,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 17:55:00,2023-06-03 17:55:00,14.048,0.548,27.39,133.7,11.62,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:00:00,2023-06-03 18:00:00,14.053,0.548,27.41,133.2,11.57,8.16,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:05:00,2023-06-03 18:05:00,14.037,0.549,27.39,132.6,11.53,8.17,7.96,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:10:00,2023-06-03 18:10:00,13.941,0.549,27.38,132.5,11.54,8.16,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:15:00,2023-06-03 18:15:00,13.911,0.549,27.39,131.8,11.49,8.17,7.95,5.65,1.205,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:20:00,2023-06-03 18:20:00,13.838,0.55,27.39,131.1,11.45,8.16,7.95,5.65,1.21,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:25:00,2023-06-03 18:25:00,13.852,0.55,27.39,131.1,11.44,8.16,7.95,5.65,1.21,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:30:00,2023-06-03 18:30:00,13.804,0.549,27.39,131,11.44,8.16,7.96,5.65,1.21,data/exo/timeseries/230612_17H104984_bare.csv,Bare
2023-06-03 18:35:00,2023-06-03 18:35:00,13.76,0.55,27.39,130.4,11.4,8.16,7.96,5.65,1.21,data/exo/timeseries/230612_17H104984_bare.csv,Bare
