"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-02 20:32:00",97889,12.51,26.3,702.1,406.6,1740,1009
"2023-08-02 20:33:00",97890,12.51,26.25,702.1,407.6,1740,1011
"2023-08-02 20:34:00",97891,12.51,26.21,702.1,407.5,1740,1011
"2023-08-02 20:35:00",97892,12.51,26.17,705.1,407.6,1748,1011
"2023-08-02 20:36:00",97893,12.51,26.13,704.1,406.5,1745,1009
"2023-08-02 20:37:00",97894,12.51,26.09,714.2,409.6,1770,1016
"2023-08-02 20:38:00",97895,12.51,26.04,704.1,408.6,1745,1014
"2023-08-02 20:39:00",97896,12.51,26,706.1,410.6,1750,1019
"2023-08-02 20:40:00",97897,12.5,25.96,707.1,411.6,1753,1021
"2023-08-02 20:41:00",97898,12.51,25.92,710.2,412.6,1760,1024
"2023-08-02 20:42:00",97899,12.5,25.88,709.1,416.7,1758,1034
"2023-08-02 20:43:00",97900,12.51,25.84,706.1,415.6,1750,1031
"2023-08-02 20:44:00",97901,12.51,25.8,707.1,417.6,1753,1036
"2023-08-02 20:45:00",97902,12.51,25.76,706.2,416.7,1750,1034
"2023-08-02 20:46:00",97903,12.5,25.72,708.1,416.6,1755,1034
"2023-08-02 20:47:00",97904,12.51,25.68,708.2,415.6,1755,1031
"2023-08-02 20:48:00",97905,12.51,25.64,708.1,417.6,1755,1036
"2023-08-02 20:49:00",97906,12.5,25.6,708.1,418.6,1755,1039
"2023-08-02 20:50:00",97907,12.5,25.56,708.1,419.6,1755,1041
"2023-08-02 20:51:00",97908,12.51,25.53,708.1,419.7,1755,1041
"2023-08-02 20:52:00",97909,12.51,25.49,708.1,420.7,1755,1044
"2023-08-02 20:53:00",97910,12.51,25.45,706.1,424.7,1750,1054
"2023-08-02 20:54:00",97911,12.51,25.41,708.1,423.7,1755,1051
"2023-08-02 20:55:00",97912,12.5,25.37,707.1,424.7,1753,1054
"2023-08-02 20:56:00",97913,12.51,25.33,708.1,424.7,1755,1054
"2023-08-02 20:57:00",97914,12.51,25.3,709.1,424.7,1758,1054
"2023-08-02 20:58:00",97915,12.49,25.26,711.2,424.7,1763,1054
"2023-08-02 20:59:00",97916,12.5,25.22,708.1,423.7,1755,1051
"2023-08-02 21:00:00",97917,12.5,25.18,707.1,423.7,1753,1051
"2023-08-02 21:01:00",97918,12.5,25.15,712.2,424.7,1765,1054
"2023-08-02 21:02:00",97919,12.51,25.11,712.1,426.7,1765,1059
"2023-08-02 21:03:00",97920,12.51,25.07,713.2,426.7,1768,1059
"2023-08-02 21:04:00",97921,12.5,25.03,713.2,426.7,1768,1059
"2023-08-02 21:05:00",97922,12.5,25,711.2,427.7,1763,1061
"2023-08-02 21:06:00",97923,12.5,24.96,709.1,427.7,1758,1061
"2023-08-02 21:07:00",97924,12.5,24.93,712.2,427.7,1765,1061
"2023-08-02 21:08:00",97925,12.5,24.89,714.2,429.7,1770,1066
"2023-08-02 21:09:00",97926,12.5,24.86,712.1,427.7,1765,1061
"2023-08-02 21:10:00",97927,12.49,24.82,712.1,426.7,1765,1059
"2023-08-02 21:11:00",97928,12.49,24.79,706.1,423.7,1750,1049
"2023-08-02 21:12:00",97929,12.5,24.75,711.1,428.7,1762,1064
"2023-08-02 21:13:00",97930,12.5,24.72,708.1,428.7,1755,1064
"2023-08-02 21:14:00",97931,12.5,24.68,711.2,427.7,1763,1061
"2023-08-02 21:15:00",97932,12.5,24.65,711.2,427.7,1763,1061
"2023-08-02 21:16:00",97933,12.5,24.62,713.2,428.7,1765,1064
"2023-08-02 21:17:00",97934,12.5,24.58,710.2,429.7,1760,1066
"2023-08-02 21:18:00",97935,12.5,24.55,716.2,427.7,1775,1061
"2023-08-02 21:19:00",97936,12.5,24.52,715.2,429.7,1773,1066
"2023-08-02 21:20:00",97937,12.51,24.48,714.2,429.7,1770,1066
"2023-08-02 21:21:00",97938,12.51,24.45,713.2,427.7,1768,1061
"2023-08-02 21:22:00",97939,12.51,24.42,712.2,428.7,1765,1064
"2023-08-02 21:23:00",97940,12.5,24.39,714.2,431.7,1770,1071
"2023-08-02 21:24:00",97941,12.51,24.35,715.2,431.7,1773,1071
"2023-08-02 21:25:00",97942,12.51,24.32,714.2,431.7,1770,1071
"2023-08-02 21:26:00",97943,12.5,24.29,715.2,432.7,1772,1074
"2023-08-02 21:27:00",97944,12.5,24.26,716.2,433.7,1775,1076
"2023-08-02 21:28:00",97945,12.49,24.23,716.2,433.7,1775,1076
"2023-08-02 21:29:00",97946,12.5,24.2,714.2,431.7,1770,1071
"2023-08-02 21:30:00",97947,12.5,24.17,716.2,432.7,1775,1074
"2023-08-02 21:31:00",97948,12.5,24.13,717.2,435.8,1778,1081
"2023-08-02 21:32:00",97949,12.5,24.1,715.2,437.8,1773,1086
"2023-08-02 21:33:00",97950,12.5,24.07,717.2,435.8,1778,1081
"2023-08-02 21:34:00",97951,12.5,24.04,717.2,435.8,1778,1081
"2023-08-02 21:35:00",97952,12.5,24.01,717.2,437.7,1778,1086
"2023-08-02 21:36:00",97953,12.5,23.98,720.2,437.7,1785,1086
"2023-08-02 21:37:00",97954,12.5,23.95,714.2,440.8,1770,1090
"2023-08-02 21:38:00",97955,12.49,23.92,716.2,435.7,1775,1081
"2023-08-02 21:39:00",97956,12.49,23.89,720.2,434.7,1785,1079
"2023-08-02 21:40:00",97957,12.5,23.86,720.2,434.8,1785,1079
"2023-08-02 21:41:00",97958,12.49,23.83,719.2,435.7,1782,1081
"2023-08-02 21:42:00",97959,12.5,23.8,720.2,436.7,1785,1084
"2023-08-02 21:43:00",97960,12.5,23.77,719.2,437.8,1782,1086
"2023-08-02 21:44:00",97961,12.51,23.74,720.2,437.8,1785,1086
"2023-08-02 21:45:00",97962,12.5,23.71,720.2,439.8,1785,1091
"2023-08-02 21:46:00",97963,12.5,23.68,721.2,439.8,1788,1091
"2023-08-02 21:47:00",97964,12.5,23.65,722.2,442.8,1790,1099
"2023-08-02 21:48:00",97965,12.51,23.62,723.2,442.8,1792,1099
"2023-08-02 21:49:00",97966,12.51,23.59,722.2,444.8,1790,1103
"2023-08-02 21:50:00",97967,12.51,23.56,723.2,444.8,1792,1103
"2023-08-02 21:51:00",97968,12.51,23.53,724.2,444.8,1795,1104
"2023-08-02 21:52:00",97969,12.51,23.5,723.2,445.8,1792,1106
"2023-08-02 21:53:00",97970,12.51,23.47,721.2,445.8,1790,1106
"2023-08-02 21:54:00",97971,12.51,23.44,723.2,447.8,1792,1111
"2023-08-02 21:55:00",97972,12.51,23.41,725.2,447.8,1797,1111
"2023-08-02 21:56:00",97973,12.5,23.38,726.2,448.8,1800,1113
"2023-08-02 21:57:00",97974,12.51,23.35,725.3,449.8,1797,1116
"2023-08-02 21:58:00",97975,12.51,23.32,726.2,449.9,1800,1116
"2023-08-02 21:59:00",97976,12.5,23.29,725.3,453.9,1798,1126
"2023-08-02 22:00:00",97977,12.51,23.26,725.2,452.8,1797,1124
"2023-08-02 22:01:00",97978,12.51,23.24,726.3,455.9,1800,1131
"2023-08-02 22:02:00",97979,12.51,23.21,726.2,454.9,1800,1129
"2023-08-02 22:03:00",97980,12.51,23.18,726.3,454.9,1800,1129
"2023-08-02 22:04:00",97981,12.51,23.15,725.2,453.9,1797,1126
"2023-08-02 22:05:00",97982,12.49,23.12,727.2,453.9,1802,1126
"2023-08-02 22:06:00",97983,12.5,23.09,727.2,455.9,1802,1131
"2023-08-02 22:07:00",97984,12.5,23.06,726.2,457.9,1800,1136
"2023-08-02 22:08:00",97985,12.5,23.04,728.3,458.9,1805,1138
"2023-08-02 22:09:00",97986,12.51,23.01,728.3,456.9,1805,1133
"2023-08-02 22:10:00",97987,12.5,22.98,729.3,453.9,1807,1126
"2023-08-02 22:11:00",97988,12.51,22.95,728.3,455.8,1805,1131
"2023-08-02 22:12:00",97989,12.51,22.93,729.2,460.9,1807,1143
"2023-08-02 22:13:00",97990,12.51,22.9,730.3,459.9,1810,1141
"2023-08-02 22:14:00",97991,12.51,22.87,731.3,469,1812,1164
"2023-08-02 22:15:00",97992,12.5,22.84,733.3,465,1817,1154
"2023-08-02 22:16:00",97993,12.51,22.81,733.3,462.9,1817,1148
"2023-08-02 22:17:00",97994,12.5,22.79,731.3,459.9,1812,1141
"2023-08-02 22:18:00",97995,12.51,22.76,730.2,462.9,1810,1148
"2023-08-02 22:19:00",97996,12.5,22.73,731.3,472,1812,1171
"2023-08-02 22:20:00",97997,12.51,22.71,732.3,469,1812,1163
"2023-08-02 22:21:00",97998,12.51,22.68,733.3,469,1817,1164
"2023-08-02 22:22:00",97999,12.51,22.65,735.3,467,1822,1158
"2023-08-02 22:23:00",98000,12.5,22.63,736.3,466.9,1825,1158
"2023-08-02 22:24:00",98001,12.5,22.6,736.3,467.9,1825,1161
"2023-08-02 22:25:00",98002,12.5,22.57,736.3,466.9,1825,1158
"2023-08-02 22:26:00",98003,12.51,22.55,736.3,466.9,1825,1158
"2023-08-02 22:27:00",98004,12.51,22.52,735.3,469,1822,1164
"2023-08-02 22:28:00",98005,12.51,22.49,736.3,469,1825,1164
"2023-08-02 22:29:00",98006,12.51,22.47,735.3,466.9,1822,1158
"2023-08-02 22:30:00",98007,12.49,22.44,735.3,466.9,1822,1158
"2023-08-02 22:31:00",98008,12.51,22.41,737.3,470,1827,1166
"2023-08-02 22:32:00",98009,12.51,22.39,738.3,471,1830,1170
"2023-08-02 22:33:00",98010,12.5,22.36,736.3,473,1825,1174
"2023-08-02 22:34:00",98011,12.5,22.34,742.4,474,1840,1176
"2023-08-02 22:35:00",98012,12.5,22.31,741.3,474,1837,1176
"2023-08-02 22:36:00",98013,12.5,22.29,742.4,475,1840,1178
"2023-08-02 22:37:00",98014,12.5,22.26,741.3,476,1837,1181
"2023-08-02 22:38:00",98015,12.5,22.23,741.3,475,1837,1178
"2023-08-02 22:39:00",98016,12.5,22.21,742.4,477,1840,1183
"2023-08-02 22:40:00",98017,12.5,22.18,744.4,477,1845,1183
"2023-08-02 22:41:00",98018,12.5,22.16,743.4,477,1842,1183
"2023-08-02 22:42:00",98019,12.48,22.13,744.4,476,1845,1181
"2023-08-02 22:43:00",98020,12.49,22.11,745.3,476,1847,1181
"2023-08-02 22:44:00",98021,12.5,22.08,746.4,476,1850,1181
"2023-08-02 22:45:00",98022,12.49,22.06,747.4,481,1852,1193
"2023-08-02 22:46:00",98023,12.5,22.04,747.4,480,1852,1191
"2023-08-02 22:47:00",98024,12.5,22.01,748.4,483.1,1855,1198
"2023-08-02 22:48:00",98025,12.5,21.99,745.3,479,1847,1188
"2023-08-02 22:49:00",98026,12.5,21.96,744.4,478,1845,1186
"2023-08-02 22:50:00",98027,12.5,21.94,744.4,479,1845,1188
"2023-08-02 22:51:00",98028,12.49,21.92,745.4,482,1847,1196
"2023-08-02 22:52:00",98029,12.5,21.89,744.4,481,1845,1193
"2023-08-02 22:53:00",98030,12.5,21.87,744.4,481,1845,1193
"2023-08-02 22:54:00",98031,12.49,21.85,742.4,480,1840,1191
"2023-08-02 22:55:00",98032,12.5,21.82,746.4,481,1850,1193
"2023-08-02 22:56:00",98033,12.5,21.8,746.4,481,1850,1193
"2023-08-02 22:57:00",98034,12.49,21.78,745.4,483,1847,1198
"2023-08-02 22:58:00",98035,12.51,21.76,745.4,485.1,1847,1203
"2023-08-02 22:59:00",98036,12.49,21.73,747.4,484.1,1852,1201
"2023-08-02 23:00:00",98037,12.51,21.71,747.4,484.1,1852,1201
"2023-08-02 23:01:00",98038,12.48,21.69,749.4,484.1,1857,1201
"2023-08-02 23:02:00",98039,12.49,21.67,748.4,488.1,1855,1211
"2023-08-02 23:03:00",98040,12.5,21.65,750.4,487.1,1860,1208
"2023-08-02 23:04:00",98041,12.5,21.63,750.4,486.1,1860,1206
"2023-08-02 23:05:00",98042,12.5,21.61,752.4,486.1,1865,1206
"2023-08-02 23:06:00",98043,12.5,21.59,754.4,487,1870,1208
"2023-08-02 23:07:00",98044,12.5,21.56,754.4,488.1,1870,1211
"2023-08-02 23:08:00",98045,12.5,21.54,755.4,493.1,1872,1223
"2023-08-02 23:09:00",98046,12.5,21.52,754.5,491.1,1870,1218
"2023-08-02 23:10:00",98047,12.5,21.5,754.4,491.1,1870,1218
"2023-08-02 23:11:00",98048,12.5,21.48,753.4,489.1,1867,1213
"2023-08-02 23:12:00",98049,12.5,21.46,754.4,491.1,1870,1218
"2023-08-02 23:13:00",98050,12.49,21.45,756.4,491.1,1875,1218
"2023-08-02 23:14:00",98051,12.5,21.43,756.4,493.1,1875,1223
"2023-08-02 23:15:00",98052,12.49,21.41,756.4,494.1,1875,1226
"2023-08-02 23:16:00",98053,12.5,21.39,758.5,496.1,1880,1231
"2023-08-02 23:17:00",98054,12.5,21.37,757.5,495.2,1877,1228
"2023-08-02 23:18:00",98055,12.5,21.35,757.5,496.1,1877,1231
"2023-08-02 23:19:00",98056,12.5,21.33,758.5,496.2,1880,1231
"2023-08-02 23:20:00",98057,12.5,21.31,760.5,495.1,1885,1228
"2023-08-02 23:21:00",98058,12.5,21.29,759.5,495.1,1882,1228
"2023-08-02 23:22:00",98059,12.49,21.28,758.5,495.1,1880,1228
"2023-08-02 23:23:00",98060,12.5,21.26,758.5,495.1,1880,1228
"2023-08-02 23:24:00",98061,12.5,21.24,757.5,495.1,1877,1228
"2023-08-02 23:25:00",98062,12.5,21.22,760.5,496.1,1885,1231
"2023-08-02 23:26:00",98063,12.5,21.21,759.5,498.1,1882,1236
"2023-08-02 23:27:00",98064,12.5,21.19,760.5,497.2,1885,1233
"2023-08-02 23:28:00",98065,12.5,21.17,759.5,498.1,1882,1236
"2023-08-02 23:29:00",98066,12.5,21.15,757.5,499.2,1877,1238
"2023-08-02 23:30:00",98067,12.5,21.14,759.5,501.2,1882,1243
"2023-08-02 23:31:00",98068,12.49,21.12,763.5,502.2,1892,1246
"2023-08-02 23:32:00",98069,12.5,21.1,763.5,505.2,1892,1253
"2023-08-02 23:33:00",98070,12.49,21.09,763.5,504.2,1892,1251
"2023-08-02 23:34:00",98071,12.49,21.07,761.5,504.2,1887,1251
"2023-08-02 23:35:00",98072,12.5,21.05,760.4,500.1,1885,1241
"2023-08-02 23:36:00",98073,12.48,21.04,761.5,501.2,1887,1243
"2023-08-02 23:37:00",98074,12.49,21.02,762.5,502.2,1890,1246
"2023-08-02 23:38:00",98075,12.49,21,763.5,502.2,1892,1246
"2023-08-02 23:39:00",98076,12.48,20.99,764.5,504.2,1895,1251
"2023-08-02 23:40:00",98077,12.48,20.97,763.5,503.2,1892,1248
"2023-08-02 23:41:00",98078,12.49,20.96,763.5,504.2,1892,1251
"2023-08-02 23:42:00",98079,12.49,20.94,764.5,506.2,1895,1256
"2023-08-02 23:43:00",98080,12.5,20.92,764.5,507.2,1895,1258
"2023-08-02 23:44:00",98081,12.5,20.91,768.6,507.2,1905,1258
"2023-08-02 23:45:00",98082,12.5,20.89,767.5,506.2,1902,1256
"2023-08-02 23:46:00",98083,12.5,20.88,767.5,508.2,1902,1261
"2023-08-02 23:47:00",98084,12.5,20.86,769.6,509.2,1907,1266
"2023-08-02 23:48:00",98085,12.5,20.84,767.5,510.3,1902,1266
"2023-08-02 23:49:00",98086,12.5,20.83,770.6,513.2,1910,1273
"2023-08-02 23:50:00",98087,12.5,20.81,770.5,515.3,1910,1278
"2023-08-02 23:51:00",98088,12.5,20.8,770.6,516.3,1910,1281
"2023-08-02 23:52:00",98089,12.5,20.78,770.6,515.3,1910,1278
"2023-08-02 23:53:00",98090,12.5,20.77,770.6,509.2,1910,1263
"2023-08-02 23:54:00",98091,12.48,20.75,770.6,511.3,1910,1270
"2023-08-02 23:55:00",98092,12.5,20.74,771.6,513.3,1912,1273
"2023-08-02 23:56:00",98093,12.49,20.72,772.6,513.2,1915,1273
"2023-08-02 23:57:00",98094,12.49,20.71,773.6,513.2,1917,1273
"2023-08-02 23:58:00",98095,12.49,20.69,772.6,513.3,1915,1273
"2023-08-02 23:59:00",98096,12.48,20.68,771.6,515.3,1912,1278
"2023-08-03 00:00:00",98097,12.5,20.66,773.6,515.3,1917,1278
"2023-08-03 00:01:00",98098,12.5,20.65,773.6,516.3,1917,1281
"2023-08-03 00:02:00",98099,12.5,20.63,773.6,517.3,1917,1283
"2023-08-03 00:03:00",98100,12.5,20.62,775.6,516.3,1922,1281
"2023-08-03 00:04:00",98101,12.49,20.6,776.6,516.3,1925,1281
"2023-08-03 00:05:00",98102,12.5,20.59,776.6,518.3,1925,1286
"2023-08-03 00:06:00",98103,12.5,20.58,776.6,518.3,1925,1286
"2023-08-03 00:07:00",98104,12.49,20.56,776.6,518.3,1925,1286
"2023-08-03 00:08:00",98105,12.49,20.55,778.6,519.3,1930,1288
"2023-08-03 00:09:00",98106,12.49,20.53,779.6,521.3,1932,1293
"2023-08-03 00:10:00",98107,12.5,20.52,777.6,520.3,1927,1291
"2023-08-03 00:11:00",98108,12.5,20.51,776.6,520.3,1925,1291
"2023-08-03 00:12:00",98109,12.5,20.49,777.6,522.3,1927,1296
"2023-08-03 00:13:00",98110,12.5,20.48,779.7,524.4,1932,1301
"2023-08-03 00:14:00",98111,12.49,20.47,780.6,525.4,1935,1303
"2023-08-03 00:15:00",98112,12.5,20.45,778.6,524.4,1930,1301
"2023-08-03 00:16:00",98113,12.49,20.44,780.6,525.4,1935,1306
"2023-08-03 00:17:00",98114,12.5,20.43,779.6,527.4,1932,1308
"2023-08-03 00:18:00",98115,12.5,20.41,782.6,528.4,1940,1311
"2023-08-03 00:19:00",98116,12.5,20.4,787.7,528.4,1952,1311
"2023-08-03 00:20:00",98117,12.5,20.39,780.6,528.4,1935,1311
"2023-08-03 00:21:00",98118,12.5,20.37,779.6,530.4,1932,1313
"2023-08-03 00:22:00",98119,12.5,20.36,780.6,531.4,1935,1318
"2023-08-03 00:23:00",98120,12.5,20.35,781.6,531.4,1937,1318
"2023-08-03 00:24:00",98121,12.5,20.33,784.7,531.4,1945,1318
"2023-08-03 00:25:00",98122,12.5,20.32,785.7,531.4,1946,1318
"2023-08-03 00:26:00",98123,12.5,20.31,787.7,531.4,1952,1318
"2023-08-03 00:27:00",98124,12.5,20.29,785.6,531.4,1947,1318
"2023-08-03 00:28:00",98125,12.48,20.28,784.6,533.4,1945,1323
"2023-08-03 00:29:00",98126,12.5,20.27,784.6,534.4,1945,1326
"2023-08-03 00:30:00",98127,12.5,20.26,784.7,534.4,1945,1326
"2023-08-03 00:31:00",98128,12.5,20.24,785.6,532.4,1947,1321
"2023-08-03 00:32:00",98129,12.5,20.23,787.7,532.4,1952,1321
"2023-08-03 00:33:00",98130,12.49,20.22,785.7,534.4,1947,1326
"2023-08-03 00:34:00",98131,12.5,20.21,785.7,538.5,1947,1336
"2023-08-03 00:35:00",98132,12.5,20.19,785.7,541.5,1947,1343
"2023-08-03 00:36:00",98133,12.5,20.18,786.6,538.4,1950,1336
"2023-08-03 00:37:00",98134,12.5,20.17,789.7,537.5,1957,1333
"2023-08-03 00:38:00",98135,12.5,20.16,789.7,537.5,1957,1333
"2023-08-03 00:39:00",98136,12.5,20.14,789.7,539.5,1957,1338
"2023-08-03 00:40:00",98137,12.5,20.13,789.7,542.5,1957,1346
"2023-08-03 00:41:00",98138,12.49,20.12,791.7,542.5,1962,1346
"2023-08-03 00:42:00",98139,12.49,20.11,792.7,542.5,1965,1346
"2023-08-03 00:43:00",98140,12.5,20.1,788.7,541.5,1955,1346
"2023-08-03 00:44:00",98141,12.49,20.08,795.7,543.5,1972,1348
"2023-08-03 00:45:00",98142,12.49,20.07,793.7,544.6,1967,1351
"2023-08-03 00:46:00",98143,12.5,20.06,793.7,545.5,1967,1353
"2023-08-03 00:47:00",98144,12.47,20.05,795.7,546.5,1972,1356
"2023-08-03 00:48:00",98145,12.49,20.04,796.7,545.5,1975,1353
"2023-08-03 00:49:00",98146,12.48,20.02,795.7,546.5,1972,1356
"2023-08-03 00:50:00",98147,12.5,20.01,795.7,548.5,1972,1361
"2023-08-03 00:51:00",98148,12.5,20,795.7,549.5,1972,1363
"2023-08-03 00:52:00",98149,12.5,19.99,795.7,544.5,1972,1351
"2023-08-03 00:53:00",98150,12.49,19.98,798.7,547.5,1980,1358
"2023-08-03 00:54:00",98151,12.5,19.97,799.7,548.6,1982,1361
"2023-08-03 00:55:00",98152,12.49,19.96,799.7,549.5,1982,1363
"2023-08-03 00:56:00",98153,12.5,19.94,799.7,551.6,1982,1368
"2023-08-03 00:57:00",98154,12.48,19.93,799.7,550.5,1982,1366
"2023-08-03 00:58:00",98155,12.49,19.92,797.8,550.5,1977,1366
"2023-08-03 00:59:00",98156,12.5,19.91,798.8,549.5,1980,1363
"2023-08-03 01:00:00",98157,12.48,19.9,797.7,550.5,1977,1366
"2023-08-03 01:01:00",98158,12.49,19.89,796.7,551.6,1975,1368
"2023-08-03 01:02:00",98159,12.5,19.88,799.7,553.6,1982,1373
"2023-08-03 01:03:00",98160,12.49,19.87,801,572.7,1985,1421
"2023-08-03 01:04:00",98161,12.5,19.86,799.7,567.7,1982,1408
"2023-08-03 01:05:00",98162,12.48,19.84,801,558.6,1985,1386
"2023-08-03 01:06:00",98163,12.5,19.83,802,560.6,1987,1391
"2023-08-03 01:07:00",98164,12.49,19.82,799.7,561.6,1982,1393
"2023-08-03 01:08:00",98165,12.5,19.81,799.7,562.7,1982,1396
"2023-08-03 01:09:00",98166,12.49,19.8,801,561.6,1985,1393
"2023-08-03 01:10:00",98167,12.48,19.79,802,561.6,1987,1393
"2023-08-03 01:11:00",98168,12.47,19.78,804,561.6,1992,1393
"2023-08-03 01:12:00",98169,12.5,19.77,802,560.7,1985,1391
"2023-08-03 01:13:00",98170,12.5,19.76,802,560.6,1987,1391
"2023-08-03 01:14:00",98171,12.5,19.75,802,560.7,1987,1391
"2023-08-03 01:15:00",98172,12.49,19.74,802,560.6,1987,1391
"2023-08-03 01:16:00",98173,12.5,19.73,805,563.7,1995,1398
"2023-08-03 01:17:00",98174,12.49,19.72,805,560.7,1995,1391
"2023-08-03 01:18:00",98175,12.46,19.7,805,562.7,1995,1396
"2023-08-03 01:19:00",98176,12.5,19.69,803,561.6,1990,1393
"2023-08-03 01:20:00",98177,12.5,19.68,802,562.6,1987,1396
"2023-08-03 01:21:00",98178,12.5,19.67,805,563.7,1995,1398
"2023-08-03 01:22:00",98179,12.5,19.66,803,563.7,1990,1398
"2023-08-03 01:23:00",98180,12.5,19.65,806,566.7,1997,1406
"2023-08-03 01:24:00",98181,12.5,19.64,808,566.7,2002,1406
"2023-08-03 01:25:00",98182,12.48,19.63,808,567.7,2002,1408
"2023-08-03 01:26:00",98183,12.5,19.62,803,566.7,1990,1406
"2023-08-03 01:27:00",98184,12.5,19.61,804,567.7,1992,1408
"2023-08-03 01:28:00",98185,12.5,19.6,806,567.7,1997,1408
"2023-08-03 01:29:00",98186,12.49,19.59,816,566.7,2022,1406
"2023-08-03 01:30:00",98187,12.49,19.58,809,568.7,2005,1411
"2023-08-03 01:31:00",98188,12.5,19.57,811,566.7,2010,1406
"2023-08-03 01:32:00",98189,12.5,19.56,809,567.7,2005,1408
"2023-08-03 01:33:00",98190,12.49,19.55,809,570.7,2005,1416
"2023-08-03 01:34:00",98191,12.5,19.54,812,570.7,2012,1416
"2023-08-03 01:35:00",98192,12.49,19.53,811,572.7,2010,1421
"2023-08-03 01:36:00",98193,12.5,19.52,808,571.7,2002,1418
"2023-08-03 01:37:00",98194,12.49,19.51,811,571.7,2010,1418
"2023-08-03 01:38:00",98195,12.49,19.5,811,576.7,2009,1431
"2023-08-03 01:39:00",98196,12.5,19.49,810,576.8,2007,1431
"2023-08-03 01:40:00",98197,12.49,19.48,809,577.8,2005,1433
"2023-08-03 01:41:00",98198,12.5,19.47,809,576.7,2005,1431
"2023-08-03 01:42:00",98199,12.48,19.45,810,578.8,2007,1436
"2023-08-03 01:43:00",98200,12.49,19.44,817,578.8,2025,1436
"2023-08-03 01:44:00",98201,12.5,19.43,816,580.8,2022,1441
"2023-08-03 01:45:00",98202,12.5,19.42,815,580.8,2019,1441
"2023-08-03 01:46:00",98203,12.5,19.41,814,581.8,2017,1443
"2023-08-03 01:47:00",98204,12.49,19.4,815,580.8,2020,1441
"2023-08-03 01:48:00",98205,12.5,19.39,815,581.8,2020,1443
"2023-08-03 01:49:00",98206,12.48,19.38,817,583.8,2025,1448
"2023-08-03 01:50:00",98207,12.5,19.37,818,581.8,2027,1443
"2023-08-03 01:51:00",98208,12.5,19.36,820,585.8,2032,1453
"2023-08-03 01:52:00",98209,12.49,19.35,819,583.8,2029,1448
"2023-08-03 01:53:00",98210,12.5,19.34,817,579.8,2025,1438
"2023-08-03 01:54:00",98211,12.49,19.33,817,582.8,2025,1446
"2023-08-03 01:55:00",98212,12.5,19.32,818,583.8,2027,1448
"2023-08-03 01:56:00",98213,12.47,19.31,817,585.8,2025,1453
"2023-08-03 01:57:00",98214,12.49,19.3,819,586.8,2029,1456
"2023-08-03 01:58:00",98215,12.49,19.29,818,585.8,2027,1453
"2023-08-03 01:59:00",98216,12.49,19.28,819,586.9,2030,1456
"2023-08-03 02:00:00",98217,12.49,19.27,819,589.9,2030,1463
"2023-08-03 02:01:00",98218,12.49,19.26,820,589.9,2032,1463
"2023-08-03 02:02:00",98219,12.5,19.25,820,590.9,2032,1466
"2023-08-03 02:03:00",98220,12.49,19.23,820,588.8,2032,1461
"2023-08-03 02:04:00",98221,12.5,19.22,821,590.9,2035,1466
"2023-08-03 02:05:00",98222,12.5,19.21,819,590.9,2029,1466
"2023-08-03 02:06:00",98223,12.5,19.2,822,590.9,2037,1466
"2023-08-03 02:07:00",98224,12.5,19.19,821,589.9,2035,1463
"2023-08-03 02:08:00",98225,12.48,19.18,821,590.9,2034,1466
"2023-08-03 02:09:00",98226,12.5,19.17,821,590.9,2034,1466
"2023-08-03 02:10:00",98227,12.49,19.16,814,590.9,2017,1466
"2023-08-03 02:11:00",98228,12.48,19.15,817,591.9,2025,1468
"2023-08-03 02:12:00",98229,12.48,19.14,819,592.9,2029,1471
"2023-08-03 02:13:00",98230,12.5,19.13,824,595.9,2042,1478
"2023-08-03 02:14:00",98231,12.5,19.12,823,597,2039,1481
"2023-08-03 02:15:00",98232,12.48,19.11,824,598.9,2042,1486
"2023-08-03 02:16:00",98233,12.5,19.1,824,597.9,2042,1483
"2023-08-03 02:17:00",98234,12.49,19.09,826,598,2047,1483
"2023-08-03 02:18:00",98235,12.5,19.07,827,603.9,2050,1498
"2023-08-03 02:19:00",98236,12.49,19.06,825,602.9,2044,1496
"2023-08-03 02:20:00",98237,12.5,19.05,827,599.9,2050,1488
"2023-08-03 02:21:00",98238,12.47,19.04,826,603.9,2047,1498
"2023-08-03 02:22:00",98239,12.49,19.03,828,603,2052,1496
"2023-08-03 02:23:00",98240,12.5,19.02,828,601.9,2052,1493
"2023-08-03 02:24:00",98241,12.49,19.01,830,603,2057,1496
"2023-08-03 02:25:00",98242,12.49,19,831,606,2059,1503
"2023-08-03 02:26:00",98243,12.49,18.99,829,601.9,2054,1493
"2023-08-03 02:27:00",98244,12.49,18.98,827,602,2050,1493
"2023-08-03 02:28:00",98245,12.49,18.97,828,603,2052,1496
"2023-08-03 02:29:00",98246,12.49,18.96,830,602,2057,1493
"2023-08-03 02:30:00",98247,12.49,18.95,830,603.9,2057,1498
"2023-08-03 02:31:00",98248,12.5,18.94,830,606,2057,1503
"2023-08-03 02:32:00",98249,12.48,18.93,828,607,2052,1506
"2023-08-03 02:33:00",98250,12.5,18.92,831,606,2059,1503
"2023-08-03 02:34:00",98251,12.48,18.91,836,606,2072,1503
"2023-08-03 02:35:00",98252,12.48,18.9,834,607,2067,1506
