"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-19 08:17:00",121634,12.5,16.42,895,871,2219,2161
"2023-08-19 08:18:00",121635,12.48,16.45,895,871,2219,2161
"2023-08-19 08:19:00",121636,12.49,16.47,896,869,2222,2156
"2023-08-19 08:20:00",121637,12.5,16.5,895,865,2219,2146
"2023-08-19 08:21:00",121638,12.5,16.53,893,865,2214,2146
"2023-08-19 08:22:00",121639,12.49,16.56,890,868,2207,2154
"2023-08-19 08:23:00",121640,12.5,16.6,890,863,2207,2141
"2023-08-19 08:24:00",121641,12.5,16.63,888,864,2202,2144
"2023-08-19 08:25:00",121642,12.49,16.66,882,862,2187,2139
"2023-08-19 08:26:00",121643,12.48,16.7,882,861,2187,2136
"2023-08-19 08:27:00",121644,12.49,16.74,882,858,2187,2129
"2023-08-19 08:28:00",121645,12.47,16.78,883,855,2189,2121
"2023-08-19 08:29:00",121646,12.49,16.82,883,853,2189,2116
"2023-08-19 08:30:00",121647,12.49,16.86,883,849,2189,2106
"2023-08-19 08:31:00",121648,12.48,16.9,883,849,2189,2106
"2023-08-19 08:32:00",121649,12.49,16.95,882,849,2187,2106
"2023-08-19 08:33:00",121650,12.49,17,881,847,2184,2101
"2023-08-19 08:34:00",121651,12.5,17.04,879,845,2179,2096
"2023-08-19 08:35:00",121652,12.48,17.09,877,844,2174,2094
"2023-08-19 08:36:00",121653,12.49,17.14,876,843,2172,2091
"2023-08-19 08:37:00",121654,12.48,17.2,875,842,2169,2089
"2023-08-19 08:38:00",121655,12.5,17.25,875,838,2169,2076
"2023-08-19 08:39:00",121656,12.5,17.3,873,838,2164,2079
"2023-08-19 08:40:00",121657,12.5,17.36,873,837,2164,2076
"2023-08-19 08:41:00",121658,12.49,17.41,872,834,2162,2069
"2023-08-19 08:42:00",121659,12.49,17.47,865,833,2144,2066
"2023-08-19 08:43:00",121660,12.5,17.53,866,830,2147,2059
"2023-08-19 08:44:00",121661,12.49,17.58,859,829,2129,2056
"2023-08-19 08:45:00",121662,12.5,17.64,862,822,2137,2039
"2023-08-19 08:46:00",121663,12.5,17.7,863,825,2139,2046
"2023-08-19 08:47:00",121664,12.49,17.76,862,824,2137,2044
"2023-08-19 08:48:00",121665,12.5,17.82,859,823,2128,2041
"2023-08-19 08:49:00",121666,12.5,17.88,860,821,2132,2036
"2023-08-19 08:50:00",121667,12.49,17.94,862,818,2137,2029
"2023-08-19 08:51:00",121668,12.5,18,859,820,2129,2034
"2023-08-19 08:52:00",121669,12.49,18.06,860,819,2132,2031
"2023-08-19 08:53:00",121670,12.5,18.12,854,815,2117,2021
"2023-08-19 08:54:00",121671,12.49,18.18,855,814,2119,2019
"2023-08-19 08:55:00",121672,12.5,18.24,853,806,2115,1999
"2023-08-19 08:56:00",121673,12.5,18.3,856,806,2122,1999
"2023-08-19 08:57:00",121674,12.49,18.36,854,802,2117,1989
"2023-08-19 08:58:00",121675,12.49,18.42,853,803,2115,1991
"2023-08-19 08:59:00",121676,12.5,18.48,850,803,2107,1991
"2023-08-19 09:00:00",121677,12.49,18.54,849,802,2105,1989
"2023-08-19 09:01:00",121678,12.49,18.6,849,794.5,2105,1971
"2023-08-19 09:02:00",121679,12.5,18.65,845,796.6,2095,1976
"2023-08-19 09:03:00",121680,12.5,18.71,847,795.6,2100,1974
"2023-08-19 09:04:00",121681,12.49,18.77,848,797.6,2102,1979
"2023-08-19 09:05:00",121682,12.5,18.83,849,791.6,2105,1964
"2023-08-19 09:06:00",121683,12.49,18.89,848,793.5,2102,1969
"2023-08-19 09:07:00",121684,12.49,18.95,847,790.5,2100,1961
"2023-08-19 09:08:00",121685,12.49,19.01,844,790.6,2092,1961
"2023-08-19 09:09:00",121686,12.5,19.06,840,786.5,2082,1951
"2023-08-19 09:10:00",121687,12.5,19.12,839,784.5,2080,1946
"2023-08-19 09:11:00",121688,12.5,19.18,838,783.5,2077,1944
"2023-08-19 09:12:00",121689,12.5,19.24,836,781.5,2072,1939
"2023-08-19 09:13:00",121690,12.48,19.29,835,779.5,2070,1934
"2023-08-19 09:14:00",121691,12.5,19.35,835,778.5,2070,1931
"2023-08-19 09:15:00",121692,12.5,19.41,835,775.5,2070,1924
"2023-08-19 09:16:00",121693,12.5,19.46,834,765.3,2067,1899
"2023-08-19 09:17:00",121694,12.5,19.52,832,768.4,2062,1906
"2023-08-19 09:18:00",121695,12.5,19.57,831,768.4,2060,1906
"2023-08-19 09:19:00",121696,12.49,19.63,831,768.4,2060,1906
"2023-08-19 09:20:00",121697,12.5,19.68,829,767.4,2055,1904
"2023-08-19 09:21:00",121698,12.49,19.74,827,766.4,2050,1901
"2023-08-19 09:22:00",121699,12.5,19.79,821,763.3,2035,1894
"2023-08-19 09:23:00",121700,12.5,19.85,821,761.3,2035,1889
"2023-08-19 09:24:00",121701,12.49,19.9,818,760.3,2027,1886
"2023-08-19 09:25:00",121702,12.5,19.95,817,758.3,2025,1879
"2023-08-19 09:26:00",121703,12.5,20.01,818,755.3,2027,1874
"2023-08-19 09:27:00",121704,12.5,20.06,820,754.3,2032,1871
"2023-08-19 09:28:00",121705,12.5,20.11,819,751.2,2030,1864
"2023-08-19 09:29:00",121706,12.5,20.16,817,752.3,2025,1866
"2023-08-19 09:30:00",121707,12.5,20.21,817,746.2,2025,1851
"2023-08-19 09:31:00",121708,12.5,20.26,818,742.2,2027,1841
"2023-08-19 09:32:00",121709,12.5,20.32,818,739.1,2027,1834
"2023-08-19 09:33:00",121710,12.49,20.37,809,741.2,2006,1837
"2023-08-19 09:34:00",121711,12.5,20.42,812,739.1,2012,1834
"2023-08-19 09:35:00",121712,12.49,20.47,812,737.2,2012,1829
"2023-08-19 09:36:00",121713,12.49,20.52,812,736.1,2012,1826
"2023-08-19 09:37:00",121714,12.49,20.57,813,735.1,2015,1824
"2023-08-19 09:38:00",121715,12.49,20.62,805,734.1,1995,1821
"2023-08-19 09:39:00",121716,12.5,20.67,806,733.1,1997,1819
"2023-08-19 09:40:00",121717,12.5,20.71,805,726.1,1995,1801
"2023-08-19 09:41:00",121718,12.49,20.76,807,728.1,2000,1806
"2023-08-19 09:42:00",121719,12.5,20.81,805,721,1995,1789
"2023-08-19 09:43:00",121720,12.49,20.85,801,724,1985,1796
"2023-08-19 09:44:00",121721,12.5,20.9,799.8,716.9,1982,1779
"2023-08-19 09:45:00",121722,12.49,20.94,802,716,1987,1776
"2023-08-19 09:46:00",121723,12.5,20.99,802,716,1987,1776
"2023-08-19 09:47:00",121724,12.5,21.03,799.9,714,1982,1771
"2023-08-19 09:48:00",121725,12.5,21.07,797.9,714,1977,1771
"2023-08-19 09:49:00",121726,12.5,21.12,797.9,711.9,1977,1766
"2023-08-19 09:50:00",121727,12.5,21.16,794.8,708.9,1970,1759
"2023-08-19 09:51:00",121728,12.5,21.2,794.8,708.9,1970,1759
"2023-08-19 09:52:00",121729,12.5,21.24,792.8,707.9,1965,1756
"2023-08-19 09:53:00",121730,12.5,21.28,791.8,706.9,1962,1754
"2023-08-19 09:54:00",121731,12.5,21.32,789.8,703.9,1957,1746
"2023-08-19 09:55:00",121732,12.5,21.36,788.8,696.8,1955,1729
"2023-08-19 09:56:00",121733,12.5,21.4,787.8,695.9,1952,1726
"2023-08-19 09:57:00",121734,12.5,21.44,786.8,695.9,1950,1726
"2023-08-19 09:58:00",121735,12.5,21.48,787.8,693.8,1952,1721
"2023-08-19 09:59:00",121736,12.5,21.52,785.8,690.8,1947,1714
"2023-08-19 10:00:00",121737,12.51,21.56,779.7,684.8,1933,1699
"2023-08-19 10:01:00",121738,12.51,21.6,779.7,688.8,1933,1709
"2023-08-19 10:02:00",121739,12.51,21.64,780.7,686.8,1935,1704
"2023-08-19 10:03:00",121740,12.51,21.68,780.7,685,1935,1699
"2023-08-19 10:04:00",121741,12.49,21.71,780.7,682.7,1935,1694
"2023-08-19 10:05:00",121742,12.51,21.75,777.7,679.7,1927,1686
"2023-08-19 10:06:00",121743,12.51,21.79,775.7,680.7,1923,1689
"2023-08-19 10:07:00",121744,12.5,21.83,775.7,677.7,1923,1681
"2023-08-19 10:08:00",121745,12.5,21.87,774.7,678.7,1920,1682
"2023-08-19 10:09:00",121746,12.5,21.91,774.7,672.7,1920,1669
"2023-08-19 10:10:00",121747,12.49,21.95,775.7,670.7,1923,1664
"2023-08-19 10:11:00",121748,12.5,22,776.7,673.7,1925,1671
"2023-08-19 10:12:00",121749,12.5,22.04,774.7,673.7,1920,1671
"2023-08-19 10:13:00",121750,12.5,22.08,768.6,671.7,1905,1666
"2023-08-19 10:14:00",121751,12.5,22.12,770.6,667.6,1910,1656
"2023-08-19 10:15:00",121752,12.5,22.16,767.6,665.6,1902,1651
"2023-08-19 10:16:00",121753,12.5,22.2,764.6,667.6,1895,1656
"2023-08-19 10:17:00",121754,12.5,22.24,764.6,666.6,1895,1654
"2023-08-19 10:18:00",121755,12.49,22.28,763.6,663.6,1892,1646
"2023-08-19 10:19:00",121756,12.5,22.32,762.6,661.6,1890,1641
"2023-08-19 10:20:00",121757,12.5,22.36,762.6,656.5,1890,1629
"2023-08-19 10:21:00",121758,12.49,22.4,763.6,654.5,1893,1624
"2023-08-19 10:22:00",121759,12.5,22.44,764.6,655.5,1895,1626
"2023-08-19 10:23:00",121760,12.49,22.48,762.6,657.5,1890,1631
"2023-08-19 10:24:00",121761,12.49,22.52,760.6,656.5,1885,1629
"2023-08-19 10:25:00",121762,12.5,22.56,760.6,650.5,1885,1614
"2023-08-19 10:26:00",121763,12.5,22.6,757.6,647.5,1875,1606
"2023-08-19 10:27:00",121764,12.49,22.64,753.6,646.5,1868,1604
"2023-08-19 10:28:00",121765,12.49,22.67,752.5,643.4,1865,1596
"2023-08-19 10:29:00",121766,12.5,22.71,753.5,646.5,1868,1604
"2023-08-19 10:30:00",121767,12.49,22.75,752.5,643.4,1865,1596
"2023-08-19 10:31:00",121768,12.5,22.79,752.5,640.4,1865,1589
"2023-08-19 10:32:00",121769,12.5,22.83,751.5,633.4,1863,1571
"2023-08-19 10:33:00",121770,12.5,22.86,749.5,632.4,1858,1569
"2023-08-19 10:34:00",121771,12.5,22.9,748.5,630.3,1855,1564
"2023-08-19 10:35:00",121772,12.5,22.94,748.5,630.3,1855,1564
"2023-08-19 10:36:00",121773,12.49,22.98,746.5,625.3,1850,1551
"2023-08-19 10:37:00",121774,12.5,23.02,744.5,623.3,1845,1546
"2023-08-19 10:38:00",121775,12.49,23.05,744.5,622.3,1845,1544
"2023-08-19 10:39:00",121776,12.5,23.09,743.5,619.3,1843,1536
"2023-08-19 10:40:00",121777,12.5,23.13,741.4,618.2,1838,1534
"2023-08-19 10:41:00",121778,12.5,23.17,741.4,618.2,1838,1534
"2023-08-19 10:42:00",121779,12.51,23.21,737.4,620.3,1828,1539
"2023-08-19 10:43:00",121780,12.51,23.24,736.4,617.2,1825,1531
"2023-08-19 10:44:00",121781,12.51,23.28,735.4,616.3,1823,1529
"2023-08-19 10:45:00",121782,12.51,23.32,735.4,613.3,1823,1521
"2023-08-19 10:46:00",121783,12.51,23.35,736.4,612.2,1825,1519
"2023-08-19 10:47:00",121784,12.51,23.39,734.4,610.2,1820,1514
"2023-08-19 10:48:00",121785,12.51,23.43,730.3,609.2,1810,1511
"2023-08-19 10:49:00",121786,12.51,23.46,731.4,607.2,1813,1506
"2023-08-19 10:50:00",121787,12.51,23.5,726.3,601.1,1798,1491
"2023-08-19 10:51:00",121788,12.51,23.53,729.4,601.1,1808,1491
"2023-08-19 10:52:00",121789,12.5,23.57,727.3,601.1,1803,1491
"2023-08-19 10:53:00",121790,12.5,23.6,725.3,595.1,1798,1479
"2023-08-19 10:54:00",121791,12.5,23.64,725.3,596.1,1798,1479
"2023-08-19 10:55:00",121792,12.5,23.67,725.3,602.1,1798,1494
"2023-08-19 10:56:00",121793,12.5,23.7,725.4,600.1,1798,1489
"2023-08-19 10:57:00",121794,12.5,23.74,724.3,598.1,1795,1484
"2023-08-19 10:58:00",121795,12.5,23.77,725.3,593.1,1798,1471
"2023-08-19 10:59:00",121796,12.5,23.8,716.3,591.1,1775,1466
"2023-08-19 11:00:00",121797,12.5,23.83,716.3,589,1775,1461
"2023-08-19 11:01:00",121798,12.5,23.87,719.3,588,1783,1459
"2023-08-19 11:02:00",121799,12.5,23.9,719.3,588,1783,1459
"2023-08-19 11:03:00",121800,12.5,23.93,717.3,587,1778,1456
"2023-08-19 11:04:00",121801,12.5,23.96,718.3,586,1780,1454
"2023-08-19 11:05:00",121802,12.5,23.99,714.3,585,1773,1451
"2023-08-19 11:06:00",121803,12.5,24.03,713.3,584,1768,1449
"2023-08-19 11:07:00",121804,12.5,24.06,713.3,585,1768,1451
"2023-08-19 11:08:00",121805,12.5,24.09,714.3,584,1770,1449
"2023-08-19 11:09:00",121806,12.5,24.12,713.3,581,1768,1441
"2023-08-19 11:10:00",121807,12.5,24.16,708.2,579,1755,1436
"2023-08-19 11:11:00",121808,12.5,24.19,707.2,573.9,1753,1424
"2023-08-19 11:12:00",121809,12.5,24.22,707.2,570.9,1753,1416
"2023-08-19 11:13:00",121810,12.5,24.25,706.2,572.9,1750,1421
"2023-08-19 11:14:00",121811,12.5,24.28,705.2,572.9,1748,1421
"2023-08-19 11:15:00",121812,12.5,24.32,707.2,569.8,1753,1414
"2023-08-19 11:16:00",121813,12.5,24.35,705.7,569.8,1748,1414
"2023-08-19 11:17:00",121814,12.5,24.38,703.2,570.9,1743,1416
"2023-08-19 11:18:00",121815,12.5,24.42,703.1,567.9,1743,1409
"2023-08-19 11:19:00",121816,12.49,24.45,702.2,566.8,1740,1406
"2023-08-19 11:20:00",121817,12.5,24.48,702.2,566.8,1740,1406
"2023-08-19 11:21:00",121818,12.5,24.51,700.1,565.8,1735,1404
"2023-08-19 11:22:00",121819,12.49,24.54,700.2,563.8,1735,1399
"2023-08-19 11:23:00",121820,12.5,24.58,700.1,559.8,1735,1389
"2023-08-19 11:24:00",121821,12.5,24.61,700.2,559.8,1735,1389
"2023-08-19 11:25:00",121822,12.5,24.64,699.1,552.8,1733,1371
"2023-08-19 11:26:00",121823,12.5,24.67,698.1,550.7,1730,1366
"2023-08-19 11:27:00",121824,12.5,24.7,698.1,550.7,1730,1366
"2023-08-19 11:28:00",121825,12.5,24.73,696.1,551.7,1725,1369
"2023-08-19 11:29:00",121826,12.5,24.76,695.1,550.7,1723,1366
"2023-08-19 11:30:00",121827,12.5,24.79,693.1,550.7,1718,1366
"2023-08-19 11:31:00",121828,12.5,24.82,693.1,547.7,1718,1359
"2023-08-19 11:32:00",121829,12.5,24.85,689,549.7,1708,1364
"2023-08-19 11:33:00",121830,12.5,24.87,689.1,547.7,1708,1359
"2023-08-19 11:34:00",121831,12.51,24.9,687,546.7,1703,1356
"2023-08-19 11:35:00",121832,12.5,24.93,687,545.7,1703,1354
"2023-08-19 11:36:00",121833,12.51,24.96,688.1,540.7,1705,1341
"2023-08-19 11:37:00",121834,12.51,24.99,685,540.7,1698,1341
"2023-08-19 11:38:00",121835,12.51,25.01,684,538.6,1695,1336
"2023-08-19 11:39:00",121836,12.51,25.04,681,539.6,1688,1339
"2023-08-19 11:40:00",121837,12.51,25.07,682,538.6,1690,1336
"2023-08-19 11:41:00",121838,12.51,25.1,684,539.6,1695,1339
"2023-08-19 11:42:00",121839,12.51,25.12,683,537.6,1693,1334
"2023-08-19 11:43:00",121840,12.51,25.15,681,535.6,1688,1329
"2023-08-19 11:44:00",121841,12.51,25.18,680,533.6,1685,1326
"2023-08-19 11:45:00",121842,12.51,25.21,679,532.6,1683,1321
"2023-08-19 11:46:00",121843,12.51,25.23,678,529.6,1680,1314
"2023-08-19 11:47:00",121844,12.51,25.26,675.9,528.6,1675,1311
"2023-08-19 11:48:00",121845,12.5,25.29,673.9,525.6,1670,1304
"2023-08-19 11:49:00",121846,12.5,25.31,672.9,525.6,1668,1301
"2023-08-19 11:50:00",121847,12.5,25.34,670.9,525.6,1663,1304
"2023-08-19 11:51:00",121848,12.5,25.36,671.9,526.6,1665,1306
"2023-08-19 11:52:00",121849,12.5,25.39,669.9,523.5,1660,1299
"2023-08-19 11:53:00",121850,12.5,25.42,671.9,522.5,1665,1296
"2023-08-19 11:54:00",121851,12.5,25.44,670.9,522.5,1663,1296
"2023-08-19 11:55:00",121852,12.51,25.47,668.9,518.5,1658,1286
"2023-08-19 11:56:00",121853,12.51,25.49,669.9,521.5,1660,1294
"2023-08-19 11:57:00",121854,12.51,25.52,669.9,519.5,1660,1289
"2023-08-19 11:58:00",121855,12.51,25.54,663.8,517.4,1645,1284
"2023-08-19 11:59:00",121856,12.51,25.57,665.9,514.4,1650,1276
"2023-08-19 12:00:00",121857,12.51,25.6,666.9,513.4,1653,1274
"2023-08-19 12:01:00",121858,12.51,25.62,668.9,515.4,1658,1279
"2023-08-19 12:02:00",121859,12.5,25.65,667.9,502.3,1655,1246
"2023-08-19 12:03:00",121860,12.51,25.67,659.8,505.3,1635,1254
"2023-08-19 12:04:00",121861,12.51,25.7,661.8,507.4,1640,1259
"2023-08-19 12:05:00",121862,12.51,25.72,657.8,506.4,1630,1256
"2023-08-19 12:06:00",121863,12.51,25.75,657.8,504.4,1630,1251
"2023-08-19 12:07:00",121864,12.51,25.77,657.8,503.4,1630,1249
"2023-08-19 12:08:00",121865,12.51,25.8,659.8,500.3,1635,1241
"2023-08-19 12:09:00",121866,12.5,25.82,660.8,498.3,1638,1236
"2023-08-19 12:10:00",121867,12.5,25.85,659.8,497.3,1635,1234
"2023-08-19 12:11:00",121868,12.5,25.87,658.8,500.3,1633,1241
"2023-08-19 12:12:00",121869,12.5,25.89,657.8,495.3,1630,1229
"2023-08-19 12:13:00",121870,12.51,25.92,656.8,495.3,1628,1229
"2023-08-19 12:14:00",121871,12.51,25.94,655.8,495.3,1625,1229
"2023-08-19 12:15:00",121872,12.51,25.97,653.7,494.3,1620,1226
"2023-08-19 12:16:00",121873,12.51,25.99,654.8,494.3,1623,1226
"2023-08-19 12:17:00",121874,12.51,26.01,651.7,493.3,1615,1224
"2023-08-19 12:18:00",121875,12.51,26.04,651.7,493.3,1615,1224
"2023-08-19 12:19:00",121876,12.51,26.06,651.8,490.3,1615,1216
"2023-08-19 12:20:00",121877,12.51,26.08,650.8,488.3,1613,1211
"2023-08-19 12:21:00",121878,12.51,26.1,648.7,485.2,1608,1204
"2023-08-19 12:22:00",121879,12.51,26.13,650.7,484.2,1613,1201
"2023-08-19 12:23:00",121880,12.5,26.15,648.7,485.2,1605,1204
"2023-08-19 12:24:00",121881,12.51,26.17,646.7,482.2,1603,1196
"2023-08-19 12:25:00",121882,12.51,26.19,643.7,482.2,1595,1196
"2023-08-19 12:26:00",121883,12.51,26.21,642.7,481.2,1593,1194
"2023-08-19 12:27:00",121884,12.51,26.24,644.7,481.2,1598,1194
"2023-08-19 12:28:00",121885,12.5,26.26,644.7,480.2,1598,1191
"2023-08-19 12:29:00",121886,12.51,26.28,643.7,481.2,1595,1194
"2023-08-19 12:30:00",121887,12.51,26.3,641.7,479.2,1590,1189
"2023-08-19 12:31:00",121888,12.51,26.32,638.6,479.1,1583,1189
"2023-08-19 12:32:00",121889,12.49,26.34,638.6,479.1,1583,1189
"2023-08-19 12:33:00",121890,12.51,26.36,639.7,476.1,1585,1181
"2023-08-19 12:34:00",121891,12.51,26.38,639.7,476.1,1585,1181
"2023-08-19 12:35:00",121892,12.51,26.4,640.7,476.2,1588,1181
"2023-08-19 12:36:00",121893,12.51,26.42,637.6,476.1,1580,1181
"2023-08-19 12:37:00",121894,12.51,26.43,634.6,475.1,1573,1179
"2023-08-19 12:38:00",121895,12.51,26.45,637.6,474.2,1580,1176
"2023-08-19 12:39:00",121896,12.51,26.47,637.6,473.1,1580,1174
"2023-08-19 12:40:00",121897,12.51,26.49,635.6,470.1,1575,1166
"2023-08-19 12:41:00",121898,12.51,26.5,630.6,470.1,1563,1166
"2023-08-19 12:42:00",121899,12.51,26.52,631.6,470.1,1565,1166
"2023-08-19 12:43:00",121900,12.51,26.54,631.6,470.1,1565,1166
"2023-08-19 12:44:00",121901,12.51,26.55,627.5,468.1,1555,1161
"2023-08-19 12:45:00",121902,12.51,26.57,626.6,468.1,1553,1161
"2023-08-19 12:46:00",121903,12.51,26.59,627.5,465.1,1555,1154
"2023-08-19 12:47:00",121904,12.51,26.6,626.5,465.1,1553,1154
"2023-08-19 12:48:00",121905,12.51,26.62,626.5,464,1553,1151
"2023-08-19 12:49:00",121906,12.51,26.63,628.6,460,1558,1141
"2023-08-19 12:50:00",121907,12.51,26.65,628.6,459,1558,1139
"2023-08-19 12:51:00",121908,12.51,26.66,627.6,459,1555,1139
"2023-08-19 12:52:00",121909,12.51,26.68,626.5,458.1,1553,1136
"2023-08-19 12:53:00",121910,12.51,26.69,627.5,455,1555,1129
"2023-08-19 12:54:00",121911,12.5,26.71,627.6,454,1555,1126
"2023-08-19 12:55:00",121912,12.51,26.72,622.5,453,1543,1124
"2023-08-19 12:56:00",121913,12.51,26.74,625.6,454,1548,1126
"2023-08-19 12:57:00",121914,12.51,26.75,625.6,453,1550,1124
"2023-08-19 12:58:00",121915,12.51,26.76,622.5,446.9,1543,1109
"2023-08-19 12:59:00",121916,12.51,26.78,622.5,447,1543,1109
"2023-08-19 13:00:00",121917,12.51,26.79,621.5,447.9,1540,1111
"2023-08-19 13:01:00",121918,12.51,26.81,620.5,450,1538,1116
"2023-08-19 13:02:00",121919,12.51,26.82,621.5,448,1540,1111
"2023-08-19 13:03:00",121920,12.51,26.84,621.5,447.9,1540,1111
"2023-08-19 13:04:00",121921,12.51,26.85,621.5,448.9,1540,1114
"2023-08-19 13:05:00",121922,12.51,26.87,620.5,448.9,1538,1114
"2023-08-19 13:06:00",121923,12.51,26.88,618.5,447.9,1533,1111
"2023-08-19 13:07:00",121924,12.51,26.9,616.5,446.9,1528,1109
"2023-08-19 13:08:00",121925,12.51,26.91,615.5,447.9,1525,1111
"2023-08-19 13:09:00",121926,12.51,26.93,619.5,439.9,1535,1091
"2023-08-19 13:10:00",121927,12.51,26.94,617.5,439.9,1530,1091
"2023-08-19 13:11:00",121928,12.5,26.96,616.5,438.9,1528,1089
"2023-08-19 13:12:00",121929,12.51,26.97,616.5,437.8,1528,1086
"2023-08-19 13:13:00",121930,12.51,26.99,612.4,436.9,1518,1084
"2023-08-19 13:14:00",121931,12.51,27,612.4,436.8,1518,1084
"2023-08-19 13:15:00",121932,12.51,27.02,612.4,435.9,1518,1081
"2023-08-19 13:16:00",121933,12.51,27.03,609.4,437.9,1510,1086
"2023-08-19 13:17:00",121934,12.51,27.05,606.4,436.9,1503,1084
"2023-08-19 13:18:00",121935,12.51,27.06,606.4,435.9,1503,1081
"2023-08-19 13:19:00",121936,12.51,27.07,606.4,435.8,1503,1081
"2023-08-19 13:20:00",121937,12.51,27.09,606.4,435.8,1503,1081
"2023-08-19 13:21:00",121938,12.51,27.1,607.4,430.8,1505,1069
"2023-08-19 13:22:00",121939,12.51,27.11,605.4,434.8,1500,1079
"2023-08-19 13:23:00",121940,12.51,27.13,606.4,433.8,1503,1076
"2023-08-19 13:24:00",121941,12.51,27.14,607.4,434.8,1505,1079
"2023-08-19 13:25:00",121942,12.51,27.15,608.4,434.9,1508,1079
"2023-08-19 13:26:00",121943,12.51,27.16,610.5,432.8,1513,1074
"2023-08-19 13:27:00",121944,12.51,27.18,606.4,433.8,1503,1076
"2023-08-19 13:28:00",121945,12.51,27.19,606.4,431.8,1503,1071
"2023-08-19 13:29:00",121946,12.51,27.2,604.4,431.8,1498,1071
"2023-08-19 13:30:00",121947,12.52,27.21,598.3,428.8,1483,1064
"2023-08-19 13:31:00",121948,12.52,27.23,599.4,427.8,1485,1061
"2023-08-19 13:32:00",121949,12.52,27.24,598.3,427.8,1483,1061
"2023-08-19 13:33:00",121950,12.52,27.25,597.3,427.8,1480,1061
"2023-08-19 13:34:00",121951,12.52,27.26,601.4,427.8,1490,1061
"2023-08-19 13:35:00",121952,12.52,27.27,602.4,426.8,1493,1059
"2023-08-19 13:36:00",121953,12.52,27.29,598.3,427.8,1483,1061
"2023-08-19 13:37:00",121954,12.51,27.3,599.4,425.8,1485,1056
"2023-08-19 13:38:00",121955,12.51,27.31,598.3,425.8,1483,1056
"2023-08-19 13:39:00",121956,12.51,27.33,597.3,424.8,1480,1054
"2023-08-19 13:40:00",121957,12.51,27.34,596.3,423.7,1478,1051
"2023-08-19 13:41:00",121958,12.51,27.35,596.3,427.8,1478,1061
"2023-08-19 13:42:00",121959,12.51,27.37,595.3,425.8,1476,1056
"2023-08-19 13:43:00",121960,12.51,27.38,594.3,420.8,1473,1044
"2023-08-19 13:44:00",121961,12.51,27.4,592.3,420.7,1468,1044
"2023-08-19 13:45:00",121962,12.51,27.41,588.3,418.7,1458,1039
"2023-08-19 13:46:00",121963,12.51,27.43,588.3,418.7,1458,1039
"2023-08-19 13:47:00",121964,12.51,27.44,589.3,418.7,1460,1039
"2023-08-19 13:48:00",121965,12.51,27.45,589.3,417.7,1461,1036
"2023-08-19 13:49:00",121966,12.51,27.47,590.3,414.7,1463,1029
"2023-08-19 13:50:00",121967,12.51,27.48,589.3,414.7,1461,1029
"2023-08-19 13:51:00",121968,12.51,27.5,591.3,414.7,1465,1029
"2023-08-19 13:52:00",121969,12.51,27.51,590.3,414.7,1463,1029
"2023-08-19 13:53:00",121970,12.51,27.53,588.3,408.7,1458,1014
"2023-08-19 13:54:00",121971,12.5,27.54,588.3,409.7,1458,1016
"2023-08-19 13:55:00",121972,12.5,27.56,587.3,410.7,1456,1019
"2023-08-19 13:56:00",121973,12.5,27.57,587.3,409.7,1456,1016
"2023-08-19 13:57:00",121974,12.5,27.59,586.3,408.7,1453,1014
"2023-08-19 13:58:00",121975,12.51,27.6,583.2,408.7,1446,1014
"2023-08-19 13:59:00",121976,12.51,27.62,585.3,407.6,1451,1011
"2023-08-19 14:00:00",121977,12.51,27.64,585.3,406.6,1451,1009
"2023-08-19 14:01:00",121978,12.51,27.65,584.3,404.6,1448,1004
"2023-08-19 14:02:00",121979,12.51,27.67,584.3,404.6,1448,1004
"2023-08-19 14:03:00",121980,12.51,27.69,582.3,406.7,1443,1009
"2023-08-19 14:04:00",121981,12.51,27.71,581.3,404.6,1441,1004
"2023-08-19 14:05:00",121982,12.5,27.73,582.3,402.6,1443,999
"2023-08-19 14:06:00",121983,12.5,27.75,581.3,401.6,1441,996
"2023-08-19 14:07:00",121984,12.5,27.78,579.2,399.6,1436,991
"2023-08-19 14:08:00",121985,12.5,27.8,579.2,399.6,1436,991
"2023-08-19 14:09:00",121986,12.5,27.82,580.2,400.6,1438,994
"2023-08-19 14:10:00",121987,12.5,27.85,581.3,395.6,1441,984
"2023-08-19 14:11:00",121988,12.5,27.87,580.2,395.6,1438,981
"2023-08-19 14:12:00",121989,12.5,27.9,578.2,395.6,1433,981
"2023-08-19 14:13:00",121990,12.5,27.92,580.2,396.6,1438,984
"2023-08-19 14:14:00",121991,12.5,27.95,578.2,394.6,1433,979
"2023-08-19 14:15:00",121992,12.51,27.98,577.2,395.6,1431,981
"2023-08-19 14:16:00",121993,12.51,28.01,576.2,395.6,1428,981
"2023-08-19 14:17:00",121994,12.51,28.04,575.2,394.6,1426,979
"2023-08-19 14:18:00",121995,12.51,28.06,574.2,392.6,1423,974
"2023-08-19 14:19:00",121996,12.51,28.09,576.2,390.6,1428,969
"2023-08-19 14:20:00",121997,12.51,28.12,577.3,389.5,1431,966
"2023-08-19 14:21:00",121998,12.5,28.15,577.3,389.5,1431,966
"2023-08-19 14:22:00",121999,12.5,28.19,575.2,389.5,1426,966
